artifact_type,machine,descriptor_id,model,seed,train_precision,checkpoint_role,source_path,mirror_path,sha256,mirror_sha256,hash_kind,mirror_status
checkpoint,3090,3090-flash-s124-bf16,flash,124,bf16,best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/checkpoints/formal/20260726-01-mqar-precision-profile-3090-formal/flash-s124-bf16-b64ga4-formal/best.pt,,d885879ccf0bea7b64efe7d310c7755a9b9bca8d11f0f63bf4a8cc0400e66525,,file_sha256,large_raw_retained_on_source_machine
checkpoint,3090,3090-gdn-s125-bf16,gdn,125,bf16,last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/checkpoints/formal/20260726-01-mqar-precision-profile-3090-formal/gdn-s125-bf16-b64ga4-formal/last.pt,,1dd67f32f4c6a15e6ab034d0e31248164997c70f4f1cf7476e8137a9a7ddf62e,,file_sha256,large_raw_retained_on_source_machine
checkpoint,3090,3090-gdn-s125-bf16,gdn,125,bf16,best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/checkpoints/formal/20260726-01-mqar-precision-profile-3090-formal/gdn-s125-bf16-b64ga4-formal/best.pt,,901adb40b1aa3d31bc7e00911300776057d7598b5c93820178382f53410caee0,,file_sha256,large_raw_retained_on_source_machine
checkpoint,3090,3090-flash-s125-bf16,flash,125,bf16,last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/checkpoints/formal/20260726-01-mqar-precision-profile-3090-formal/flash-s125-bf16-b64ga4-formal/last.pt,,bec44f5d7e97b5c60e7ea2804df97f6813eac280fd402a460ed7406e7e90e0a0,,file_sha256,large_raw_retained_on_source_machine
checkpoint,3090,3090-flash-s125-bf16,flash,125,bf16,best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/checkpoints/formal/20260726-01-mqar-precision-profile-3090-formal/flash-s125-bf16-b64ga4-formal/best.pt,,4b05ef11a600779f42b42b9f44120ef381092fb39b6ad1b54649f0be16a89b29,,file_sha256,large_raw_retained_on_source_machine
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/preflight.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/preflight.json,543dc676a7293e1f45754eb66aabcbdc6ec9526fbef58106908cce571dbb619f,543dc676a7293e1f45754eb66aabcbdc6ec9526fbef58106908cce571dbb619f,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/status.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/status.json,1d6ed602ffbf6bef2b63bfbcac20a44a4ab2c30c291c2482bb09ae54e0b88742,1d6ed602ffbf6bef2b63bfbcac20a44a4ab2c30c291c2482bb09ae54e0b88742,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/formal-detail.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/formal-detail.json,cf79ad30b1daeaf90b1659d25646180fce787228b4e73f4099cdf83942352383,cf79ad30b1daeaf90b1659d25646180fce787228b4e73f4099cdf83942352383,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/training-smoke.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/training-smoke.json,4df7f24ef4938d294ea42de239b5b01452cf1a9005416db5167ff82acc53289e,4df7f24ef4938d294ea42de239b5b01452cf1a9005416db5167ff82acc53289e,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/batch-profile.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/batch-profile.json,100e2024ba51bf173def5be569e04c5c8b435a50aaeaa99f6c3ef8ce8cc5ff06,100e2024ba51bf173def5be569e04c5c8b435a50aaeaa99f6c3ef8ce8cc5ff06,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/eval-smoke.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/eval-smoke.json,6b93ff5c5215e44cdfe6a39e3cb9f52983f45f44188928f006b21326f68228fb,6b93ff5c5215e44cdfe6a39e3cb9f52983f45f44188928f006b21326f68228fb,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/legacy-canary.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/legacy-canary.json,5d37c5ff5d50bd1c11a1ef54fefcfb8408404f21855f526776c9c1adf9fd05e1,5d37c5ff5d50bd1c11a1ef54fefcfb8408404f21855f526776c9c1adf9fd05e1,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/LOCAL_SMOKE_PASSED.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/LOCAL_SMOKE_PASSED.json,bbf4d937a91432b07386f5bd7650e3af0295a3491380775096c2287ad676cde8,bbf4d937a91432b07386f5bd7650e3af0295a3491380775096c2287ad676cde8,stable_json_sha256,mirrored_and_verified
json_evidence,2080ti,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/gates/GLOBAL_FORMAL_GATE.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/gates/GLOBAL_FORMAL_GATE.json,74993460bbef2f1cd40d174fe74b8d2b16fdb080d399d4090ca87e34fe6cf98f,74993460bbef2f1cd40d174fe74b8d2b16fdb080d399d4090ca87e34fe6cf98f,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/preflight.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/preflight.json,4c9f7a2996e7412a377d55aae6d2305cde81c616d746d4ee7edbc13f13f13d2d,4c9f7a2996e7412a377d55aae6d2305cde81c616d746d4ee7edbc13f13f13d2d,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/status.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/status.json,c5723c30aed4470bd828a0dde008d2b63581be6f5a69d2ccec5e372ae5de5589,c5723c30aed4470bd828a0dde008d2b63581be6f5a69d2ccec5e372ae5de5589,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/formal-detail.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/formal-detail.json,cf95ef79bd80e005ea0471ebcf0eed27508ce8bd52d6a9422470a22affc21708,cf95ef79bd80e005ea0471ebcf0eed27508ce8bd52d6a9422470a22affc21708,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/training-smoke.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/training-smoke.json,ff772fb525321c59d2661aca8ce3b5c20d6e533eae3d158defdd53bfc6038628,ff772fb525321c59d2661aca8ce3b5c20d6e533eae3d158defdd53bfc6038628,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/batch-profile.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/batch-profile.json,8ed82f14967b63183f385d45bb2389d46eb1454804ed285b9904e0183a220402,8ed82f14967b63183f385d45bb2389d46eb1454804ed285b9904e0183a220402,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/eval-smoke.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/eval-smoke.json,dc5cdefc8b19056c13c749dbfcae981b540d6b4c7b103eedae53dc1199e8ccb8,dc5cdefc8b19056c13c749dbfcae981b540d6b4c7b103eedae53dc1199e8ccb8,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/legacy-canary.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/legacy-canary.json,88e28b579fd468eb7ae8d508a3c56b89d47596f15e3d78d044d20554c5c59eb1,88e28b579fd468eb7ae8d508a3c56b89d47596f15e3d78d044d20554c5c59eb1,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/LOCAL_SMOKE_PASSED.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/LOCAL_SMOKE_PASSED.json,5fd8ce6461677eea0f60aa8b12ef71fa9e9c590d785062bf7b9e3d07b49fe57c,5fd8ce6461677eea0f60aa8b12ef71fa9e9c590d785062bf7b9e3d07b49fe57c,stable_json_sha256,mirrored_and_verified
json_evidence,3090,,,,,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/3090/gates/GLOBAL_FORMAL_GATE.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/gates/GLOBAL_FORMAL_GATE.json,74993460bbef2f1cd40d174fe74b8d2b16fdb080d399d4090ca87e34fe6cf98f,74993460bbef2f1cd40d174fe74b8d2b16fdb080d399d4090ca87e34fe6cf98f,stable_json_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s123-fp32,gdn,123,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s123-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s123-fp32.json,189bca83c7fd377af9a56db89e676386f89efd4a777b8078e401e031adbd9646,189bca83c7fd377af9a56db89e676386f89efd4a777b8078e401e031adbd9646,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s123-fp32,flash,123,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s123-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s123-fp32.json,28c61030b22e55f70d436f7a617d12e02bf9f869332864698ca21ec90aa14f92,28c61030b22e55f70d436f7a617d12e02bf9f869332864698ca21ec90aa14f92,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s124-fp32,gdn,124,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s124-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s124-fp32.json,5d7ee06140a3f2b42a59e5bc20705eaa9138faf81bba7e34a1fda7906d13cc4f,5d7ee06140a3f2b42a59e5bc20705eaa9138faf81bba7e34a1fda7906d13cc4f,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s124-fp32,flash,124,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s124-fp32.json,9aa90bd02e03ca42a9bb983d754128edf37b2363362afc0acc147c19029ffd29,9aa90bd02e03ca42a9bb983d754128edf37b2363362afc0acc147c19029ffd29,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s125-fp32,gdn,125,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s125-fp32.json,c1fcc8a734f5f69d22dadc48ff8fce5cdd49cc58585b4258d26ece643a5140ac,c1fcc8a734f5f69d22dadc48ff8fce5cdd49cc58585b4258d26ece643a5140ac,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s125-fp32,flash,125,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s125-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s125-fp32.json,fdebb01b342d0ef503267eea96d782bcbdef31c8631b8cb78df3ed47a075c9a5,fdebb01b342d0ef503267eea96d782bcbdef31c8631b8cb78df3ed47a075c9a5,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s123-fp16,gdn,123,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s123-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s123-fp16.json,aa4b63f5b7847b64e3752e3123b209f232df62f913c1e70797d0f5a618d8cd82,aa4b63f5b7847b64e3752e3123b209f232df62f913c1e70797d0f5a618d8cd82,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s123-fp16,flash,123,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s123-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s123-fp16.json,947bb4c743bae87a165a23ef57210e58aeefdd2d362b8ec91d284e8479b724c7,947bb4c743bae87a165a23ef57210e58aeefdd2d362b8ec91d284e8479b724c7,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s124-fp16,gdn,124,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s124-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s124-fp16.json,55916247d46424b1398c92e906e10767c0ed26fd0ca417034fb25aef165629ea,55916247d46424b1398c92e906e10767c0ed26fd0ca417034fb25aef165629ea,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s124-fp16,flash,124,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s124-fp16.json,c4b2cf84bf1e790c06e3f955fa3100f009e96a286d9001eeb52c50f8b1eac315,c4b2cf84bf1e790c06e3f955fa3100f009e96a286d9001eeb52c50f8b1eac315,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-gdn-s125-fp16,gdn,125,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-gdn-s125-fp16.json,9334850c6d6906517dba28bf1a055edfb9e4cd7c2b268211b3f209673398a7c9,9334850c6d6906517dba28bf1a055edfb9e4cd7c2b268211b3f209673398a7c9,file_sha256,mirrored_and_verified
resolved_config,2080ti,2080ti-flash-s125-fp16,flash,125,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-2080ti-formal/flash-s125-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/2080ti/resolved-configs/2080ti-flash-s125-fp16.json,4111055b6e13b609aa46cf62155ad55c48e3b27f131ce09f2bc25f5dac33fe8c,4111055b6e13b609aa46cf62155ad55c48e3b27f131ce09f2bc25f5dac33fe8c,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s123-fp32,gdn,123,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s123-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s123-fp32.json,6b96b769a713e20933455449f10492b02a52986249641ebc1114f8fb26dcbf3b,6b96b769a713e20933455449f10492b02a52986249641ebc1114f8fb26dcbf3b,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s123-fp32,flash,123,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s123-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s123-fp32.json,b4cd4b6b1527a912ca6c427ed2d445f09e1c9bf3e392b0cf679cfabdc9d7c5da,b4cd4b6b1527a912ca6c427ed2d445f09e1c9bf3e392b0cf679cfabdc9d7c5da,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s124-fp32,gdn,124,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s124-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s124-fp32.json,b1e35236a8b260b3feb2852dabfb62b0f74430ee36b50a7b55502509594e3926,b1e35236a8b260b3feb2852dabfb62b0f74430ee36b50a7b55502509594e3926,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s124-fp32,flash,124,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s124-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s124-fp32.json,7fa4bc66a90f0bb5f16022603ba85b82c263bbe9b6bb4ccb09177d100867dbc9,7fa4bc66a90f0bb5f16022603ba85b82c263bbe9b6bb4ccb09177d100867dbc9,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s125-fp32,gdn,125,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s125-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s125-fp32.json,dd7a664034308c2b1c42a93415c0656790b8fa883e0744a291368320e197f323,dd7a664034308c2b1c42a93415c0656790b8fa883e0744a291368320e197f323,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s125-fp32,flash,125,fp32,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s125-fp32-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s125-fp32.json,21677feabc0ce062cbe295ae42076d7dfaffa01fc1b79a0d3603aab5513a07b9,21677feabc0ce062cbe295ae42076d7dfaffa01fc1b79a0d3603aab5513a07b9,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s123-fp16,gdn,123,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s123-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s123-fp16.json,9a8358b4526fb77d007b9b65bfe9a490e12b57361cd6aeef7b89464aafd2b8a2,9a8358b4526fb77d007b9b65bfe9a490e12b57361cd6aeef7b89464aafd2b8a2,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s123-fp16,flash,123,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s123-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s123-fp16.json,30e90517244864bd067ef6277c3fe882f13f93db410a16c84e1848f7dc979889,30e90517244864bd067ef6277c3fe882f13f93db410a16c84e1848f7dc979889,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s124-fp16,gdn,124,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s124-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s124-fp16.json,b868b7914ee659edcb2c6f12b54a64948fd35b1874a0fbd79c8d923b77222f73,b868b7914ee659edcb2c6f12b54a64948fd35b1874a0fbd79c8d923b77222f73,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s124-fp16,flash,124,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s124-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s124-fp16.json,e7adabf587bebbf544b4f9486a4b3b5fd68a658a951eb9439507c3366694a7d5,e7adabf587bebbf544b4f9486a4b3b5fd68a658a951eb9439507c3366694a7d5,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s125-fp16,gdn,125,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s125-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s125-fp16.json,3e24292dfcbb139e2ecc52278f03fe4e3f41fddec4867b9e4525ed71a1fc3044,3e24292dfcbb139e2ecc52278f03fe4e3f41fddec4867b9e4525ed71a1fc3044,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s125-fp16,flash,125,fp16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s125-fp16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s125-fp16.json,99b07ed28319004b630d56bbe1580ccdffaead6af6da2da96f6ba52a692d33a0,99b07ed28319004b630d56bbe1580ccdffaead6af6da2da96f6ba52a692d33a0,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s123-bf16,gdn,123,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s123-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s123-bf16.json,ee6276bc8d8496af25ca21e1a2745b70e371070a015abf3080480d1a1dd215c8,ee6276bc8d8496af25ca21e1a2745b70e371070a015abf3080480d1a1dd215c8,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s123-bf16,flash,123,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s123-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s123-bf16.json,6e51d5fa2f8ddb4be13a828c8959c2b249785278ac8864488c8038f40c06fe1c,6e51d5fa2f8ddb4be13a828c8959c2b249785278ac8864488c8038f40c06fe1c,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s124-bf16,gdn,124,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s124-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s124-bf16.json,38e20df95d11fda78836185ad5abf5b410b3c9bdae24f073e9535dbf47d0d865,38e20df95d11fda78836185ad5abf5b410b3c9bdae24f073e9535dbf47d0d865,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s124-bf16,flash,124,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s124-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s124-bf16.json,83e4ecfb14e2d00de8fc6a09cfb2437851a6a0523af2f1347247e7834a42fc47,83e4ecfb14e2d00de8fc6a09cfb2437851a6a0523af2f1347247e7834a42fc47,file_sha256,mirrored_and_verified
resolved_config,3090,3090-gdn-s125-bf16,gdn,125,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/gdn-s125-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-gdn-s125-bf16.json,71befc0e5c774497acfabba41e318e77f610ec95075a46807f3a5aac1186ec90,71befc0e5c774497acfabba41e318e77f610ec95075a46807f3a5aac1186ec90,file_sha256,mirrored_and_verified
resolved_config,3090,3090-flash-s125-bf16,flash,125,bf16,,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260726-01-mqar-precision-profile-3090-formal/flash-s125-bf16-b64ga4-formal.json,docs/artifacts/20260726-01-mqar-precision-profile/machines/3090/resolved-configs/3090-flash-s125-bf16.json,b1c45d38a17a65327f90395570ba07df65e1c16282df135104440672e20d3265,b1c45d38a17a65327f90395570ba07df65e1c16282df135104440672e20d3265,file_sha256,mirrored_and_verified
