schema_version,experiment_id,eval_event_id,logical_source_id,run_type,eval_scope,eval_status,physical_execution_status,started_at_utc,ended_at_utc,wall_clock_sec,machine,gpu,gpu_name,gpu_compute_capability,source_model_family,source_run_id,source_role,source_seed,source_data_seed,source_train_precision,source_batch_accum_profile,source_train_batch_size,source_eval_batch_size,source_gradient_accumulation_steps,source_effective_train_batch_size,source_configured_max_epochs,source_final_epoch,source_checkpoint_path,source_checkpoint_sha256,source_checkpoint_model_state_sha256,eval_precision,eval_kernel_dtype,eval_batch_size,eval_data_seed,dataset_policy,dataset_hash,input_seq_len,num_kv_pairs,num_examples,query_count,loss,accuracy,peak_allocated_mib,raw_result_path,zoology_commit,flash_commit,official_scope
1,20260726-01-mqar-precision-profile,formal-2080ti-flash-s124-fp32-best-evalfp16-1024x256-n500-b64-abbc936073c85e47-ze56fa9ab-f9a8bf707,2080ti-flash-s124-fp32-best,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T06:35:47.297315+00:00,2026-07-26T06:35:52.429680+00:00,10.327414060011506,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,flash_vqg,2080ti-flash-s124-fp32,best,124,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal/best.pt,fcacbf5b4adb3c312515f035407ad6add30010a2d4b0fe05893550fb00041e8e,abbc936073c85e4710276f678c548511ad46502845064d6933bf91053f22f427,fp16,float32,64,123,generated_seeded,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1024,256,500,128000,0.5656737915277481,0.94178125,5134.8681640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-flash-s124-fp32-best-evalfp16-1024x256-n500-b64-abbc936073c85e47-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-flash-s124-fp32-best-evalfp16-2048x512-n500-b32-abbc936073c85e47-ze56fa9ab-f9a8bf707,2080ti-flash-s124-fp32-best,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T06:36:02.656557+00:00,2026-07-26T06:36:10.055482+00:00,12.93044187920168,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,flash_vqg,2080ti-flash-s124-fp32,best,124,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal/best.pt,fcacbf5b4adb3c312515f035407ad6add30010a2d4b0fe05893550fb00041e8e,abbc936073c85e4710276f678c548511ad46502845064d6933bf91053f22f427,fp16,float32,32,123,generated_seeded,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2048,512,500,256000,1.7773065655231475,0.7186484375,5134.8681640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-flash-s124-fp32-best-evalfp16-2048x512-n500-b32-abbc936073c85e47-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-flash-s124-fp32-best-evalfp16-4096x1024-n500-b16-abbc936073c85e47-ze56fa9ab-f9a8bf707,2080ti-flash-s124-fp32-best,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T06:36:17.766721+00:00,2026-07-26T06:36:34.254122+00:00,22.11186449113302,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,flash_vqg,2080ti-flash-s124-fp32,best,124,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal/best.pt,fcacbf5b4adb3c312515f035407ad6add30010a2d4b0fe05893550fb00041e8e,abbc936073c85e4710276f678c548511ad46502845064d6933bf91053f22f427,fp16,float32,16,123,generated_seeded,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,4096,1024,500,512000,3.699349019050598,0.355859375,5134.8681640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-flash-s124-fp32-best-evalfp16-4096x1024-n500-b16-abbc936073c85e47-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-flash-s124-fp32-best-evalfp16-8190x512-n500-b8-abbc936073c85e47-ze56fa9ab-f9a8bf707,2080ti-flash-s124-fp32-best,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T06:36:42.783679+00:00,2026-07-26T06:37:30.445407+00:00,53.2917217600625,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,flash_vqg,2080ti-flash-s124-fp32,best,124,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal/best.pt,fcacbf5b4adb3c312515f035407ad6add30010a2d4b0fe05893550fb00041e8e,abbc936073c85e4710276f678c548511ad46502845064d6933bf91053f22f427,fp16,float32,8,123,generated_seeded,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,8190,512,500,256000,2.4724954686164855,0.5898203125,5134.8681640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-flash-s124-fp32-best-evalfp16-8190x512-n500-b8-abbc936073c85e47-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-flash-s124-fp32-best-evalfp16-8190x2047-n500-b8-abbc936073c85e47-ze56fa9ab-f9a8bf707,2080ti-flash-s124-fp32-best,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T06:37:42.900804+00:00,2026-07-26T06:38:30.970552+00:00,53.80403908691369,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,flash_vqg,2080ti-flash-s124-fp32,best,124,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/flash-s124-fp32-b64ga4-formal/best.pt,fcacbf5b4adb3c312515f035407ad6add30010a2d4b0fe05893550fb00041e8e,abbc936073c85e4710276f678c548511ad46502845064d6933bf91053f22f427,fp16,float32,8,123,generated_seeded,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,8190,2047,500,1023500,5.693960114479065,0.12109037679433822,5134.8681640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-flash-s124-fp32-best-evalfp16-8190x2047-n500-b8-abbc936073c85e47-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,matching_dtype,completed,completed,2026-07-26T07:02:42.185615+00:00,2026-07-26T07:03:05.918234+00:00,28.338161727879196,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,64,123,generated_seeded,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1024,256,500,128000,1.1665327464342117,0.9710859375,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,matching_dtype,completed,completed,2026-07-26T07:03:17.261886+00:00,2026-07-26T07:03:42.385471+00:00,29.79451628192328,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,32,123,generated_seeded,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2048,512,500,256000,4.102018445014954,0.47774609375,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-4096x1024-n500-b16-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,matching_dtype,completed,completed,2026-07-26T07:03:52.500148+00:00,2026-07-26T07:04:23.561123+00:00,35.937842982122675,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,16,123,generated_seeded,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,4096,1024,500,512000,7.295630248069763,0.069318359375,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-4096x1024-n500-b16-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-8190x512-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,matching_dtype,completed,completed,2026-07-26T07:04:32.528401+00:00,2026-07-26T07:05:10.693823+00:00,43.04806137806736,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,8,123,generated_seeded,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,8190,512,500,256000,5.437836306571961,0.293640625,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-8190x512-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-8190x2047-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,matching_dtype,completed,completed,2026-07-26T07:05:22.811521+00:00,2026-07-26T07:06:00.720645+00:00,43.05923440307379,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,8,123,generated_seeded,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,8190,2047,500,1023500,9.059554649353027,0.003156814889749512,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-8190x2047-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp16-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T07:09:32.408058+00:00,2026-07-26T07:09:49.901039+00:00,22.091845304938033,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp16,float16,64,123,generated_seeded,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1024,256,500,128000,1.1665956091880798,0.9710625,5135.53759765625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp16-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp16-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T07:09:57.520231+00:00,2026-07-26T07:10:15.446618+00:00,22.638805811991915,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp16,float16,32,123,generated_seeded,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2048,512,500,256000,4.102276010036468,0.47769140625,5135.53759765625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp16-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp16-4096x1024-n500-b16-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T07:10:22.631549+00:00,2026-07-26T07:10:44.099717+00:00,26.282095458824188,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp16,float16,16,123,generated_seeded,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,4096,1024,500,512000,7.295862443923951,0.069310546875,5135.53759765625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp16-4096x1024-n500-b16-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp16-8190x512-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T07:10:52.691001+00:00,2026-07-26T07:11:16.459834+00:00,28.621181891998276,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp16,float16,8,123,generated_seeded,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,8190,512,500,256000,5.438062170028687,0.2935390625,5135.53759765625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp16-8190x512-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp16-8190x2047-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-last,longer_mqar_precision_profile,off_diagonal_mechanism_probe,completed,completed,2026-07-26T07:11:27.980432+00:00,2026-07-26T07:11:51.555637+00:00,28.70048978808336,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,last,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/last.pt,372dfea5456dd097430f0705b484d3580e914bd014ef3cf1f4755341cee82555,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp16,float16,8,123,generated_seeded,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,8190,2047,500,1023500,9.059608320236206,0.0031489985710941256,5135.53759765625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp16-8190x2047-n500-b8-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-best,longer_mqar_precision_profile,matching_dtype,completed,deduplicated,2026-07-26T07:02:42.185615+00:00,2026-07-26T07:03:05.918234+00:00,28.338161727879196,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,best,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/best.pt,61f266c5c0535e965e2a01ffbe158b2d6aa02f180fe42aab1a61e17967c5cfb1,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,64,123,generated_seeded,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,1024,256,500,128000,1.1665327464342117,0.9710859375,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-1024x256-n500-b64-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
1,20260726-01-mqar-precision-profile,formal-2080ti-gdn-s125-fp32-last-evalfp32-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707,2080ti-gdn-s125-fp32-best,longer_mqar_precision_profile,matching_dtype,completed,deduplicated,2026-07-26T07:03:17.261886+00:00,2026-07-26T07:03:42.385471+00:00,29.79451628192328,2080ti,1,NVIDIA GeForce RTX 2080 Ti,7.5,gated_delta_net,2080ti-gdn-s125-fp32,best,125,123,fp32,b64_ga4,64,16,4,256,4,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/checkpoints/formal/20260726-01-mqar-precision-profile-2080ti-formal/gdn-s125-fp32-b64ga4-formal/best.pt,61f266c5c0535e965e2a01ffbe158b2d6aa02f180fe42aab1a61e17967c5cfb1,0ede15fdea489dbd90641d0e89b8ca793ae2a8aa5233b6c54aead1700f31d7b4,fp32,float32,32,123,generated_seeded,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,2048,512,500,256000,4.102018445014954,0.47774609375,4142.72265625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260726-01-mqar-precision-profile/outputs/machines/2080ti/evaluation/formal/formal-2080ti-gdn-s125-fp32-last-evalfp32-2048x512-n500-b32-0ede15fdea489dbd-ze56fa9ab-f9a8bf707/result.json,e56fa9abd7278fdd43b59fa60e89406b751fc98a,9a8bf7074f90abca3a0be1faf0201c25dbfaf50c,independent_precision_profile
