experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,read_topk,margin_top1_top2_mean,margin_top1_top2_p05,entropy_mean,selected_mass_mean,selected_mass_p05,unique_top1_ids,trace_path,trace_sha256
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_0/read_trace.jsonl,86959ad2110b498d2b726974523ca3d62ee61338cd41474869c69253b579ef1d
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,1,441,64,2,0.40360732935369015,0.013660013675689697,3.677742674946785,0.0371727405290585,0.016786983236670494,41,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_1/read_trace.jsonl,8a4271a568adedda86f122adfd1d70b97251492854dbe81f2de93db8b6434fb4
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,128,441,64,2,1.4569437187165022,0.1019291877746582,2.3685082581359893,0.4858011211035773,0.19273173809051514,14,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_128/read_trace.jsonl,967b73acb006926ee7d54690a78d1e371e4232d9fa19d807515ff9bbd19a007b
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,16,441,64,2,0.4480967705603689,0.06757885217666626,3.5755526535212994,0.05370659989421256,0.01853596791625023,36,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_16/read_trace.jsonl,e6dcba08ebfebcb71a4c420b0f43a99118a9727641bbce060c8bafdfd05405dc
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,192,441,64,2,1.0888414233922958,0.1722240447998047,2.2706084814853966,0.518363640177995,0.3478846848011017,5,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_192/read_trace.jsonl,7b2c1c75021fd9c2a033ef3afee82eb1457b5486c33f920ed5844208033a91d5
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,2,441,64,2,0.43068986386060715,0.019887447357177734,3.6735623106360435,0.03770175116369501,0.01749974489212036,40,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_2/read_trace.jsonl,da89c4365c919f9fd2de780f56d203fab403cb1af2b814cbd9a1bf74b7ef8d14
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,24,441,64,2,0.43739968654699624,0.03378361463546753,3.437710650265217,0.06728838966228068,0.02535651996731758,24,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_24/read_trace.jsonl,2a830ff154819b6c4632176ab09e7bd2cb63f760dbd0b2c3319ce59ee4549cd0
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,256,441,64,2,0.7365826740860939,0.052337646484375,2.2666804399341345,0.511854013428092,0.3302740454673767,5,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_256/read_trace.jsonl,fcc7b1f58b010419824b6f10fe62f35a534b47225538290377e19e6d6fa876b9
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,32,441,64,2,0.5972184538841248,0.0451727956533432,3.281365232542157,0.08732571394648403,0.04136308282613754,19,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_32/read_trace.jsonl,e0e0cd5de291b05d20a35945d93ffc643f5d285f18997a0f2715f8df58ec2c85
20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,384,441,64,2,3.3487493693828583,2.981257438659668,0.5890987776219845,0.9162650974467397,0.8524865508079529,2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_step_384/read_trace.jsonl,bf37cc3041d4ab43b6ab42779ef1fe3a4a549650b1afbf11255049597c9d5cec
