actual_cap_hit,actual_cap_scale,actual_update_norm_cap,addr_d_norm,block_idx,code_idx,epoch_idx,err_norm,event_idx_in_block_pack,event_rank_in_block,global_step,head_idx,hypothetical_cap,hypothetical_cap_hit,hypothetical_cap_scale,layer_idx,micro_step,optimizer_step,raw_topk_mass,run_id,sample_idx,sum_zeta_pack,sum_zeta_uncapped_pack,target_u_norm,token_ell,token_pos,trace_phase,train_batch_idx,update_norm_uncapped,valid_batch_idx,write_q_entropy,write_q_raw_entropy,write_q_raw_top1,write_q_top1,write_top1_mass,zeta_after_update_cap,zeta_before_update_cap,zeta_pack,zeta_uncapped_pack,experiment_id,machine,target,trace_path
False,1.0,,0.9999999403953552,1,39,0,10.194232940673828,15937,10,703,0,0.5,True,0.16175346871253649,1,0,703,0.8146825432777405,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,62,,,1.4867197275161743,1,33,train_inline,2812,3.0911238193511963,,,,,,,0.30322280526161194,0.30322280526161194,0.30322280526161194,0.30322280526161194,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.16202699185829011,0.5,0.9999999403953552,0,48,0,4.9499735832214355,8915,7,703,1,0.5,True,0.1620269938885406,1,1,703,0.6859167814254761,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,34,,,4.91435432434082,21,21,train_inline,2813,3.0859055519104004,,,,,,,0.10101063549518585,0.6234185695648193,0.6234185695648193,0.6234185695648193,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.1625400200121161,0.5,0.9999998807907104,0,57,0,5.1246161460876465,12282,3,703,1,0.5,True,0.16254002267644874,1,0,703,0.7409600615501404,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,47,,,5.199839115142822,5,5,train_inline,2812,3.0761654376983643,,,,,,,0.09756828099489212,0.6002723574638367,0.6002723574638367,0.6002723574638367,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.1626963018328683,0.5,0.9999999403953552,0,12,0,5.070096015930176,9867,8,703,1,0.5,True,0.16269630850445915,1,1,703,0.6913451552391052,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,38,,,5.0671868324279785,19,19,train_inline,2813,3.0732104778289795,,,,,,,0.09861745685338974,0.6061444282531738,0.6061444282531738,0.6061444282531738,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.16308301764002603,0.5,1.0,7,48,0,5.1436567306518555,4058,0,703,1,0.5,True,0.16308301451372512,1,1,703,0.7618311047554016,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,15,0.1799514889717102,0.1799514889717102,5.514262676239014,30,254,train_inline,2813,3.0659232139587402,,0.7910213470458984,0.7910213470458984,0.7171698808670044,0.7171698808670044,0.7171699404716492,0.09720711410045624,0.5960590839385986,0.5960590839385986,0.5960590839385986,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.16326752800639727,0.5,1.0,0,12,0,4.978912353515625,3720,2,703,1,0.5,True,0.16326751775532075,1,2,703,0.6415429711341858,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,14,0.0222706850618124,0.0222706850618124,4.987030029296875,17,17,train_inline,2814,3.0624585151672363,,0.740403413772583,0.740403413772583,0.7690813541412354,0.7690813541412354,0.7690813541412354,0.10042354464530945,0.6150858402252197,0.6150858402252197,0.6150858402252197,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.16344850820632859,0.5,0.9999998807907104,2,40,0,5.032174587249756,15022,5,703,1,0.5,True,0.16344851526710477,1,2,703,0.7309678792953491,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,58,,,5.072617530822754,15,79,train_inline,2814,3.0590672492980957,,,,,,,0.09936061501502991,0.6079016327857971,0.6079016327857971,0.6079016327857971,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,10.873906135559082,11841,18,703,0,0.5,True,0.16375344095457042,1,1,703,0.8144965171813965,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,46,,,10.873952865600586,1,1,train_inline,2813,3.053370952606201,,,,,,,0.2807979881763458,0.2807979881763458,0.2807979881763458,0.2807979881763458,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,7.722811222076416,4419,7,703,0,0.5,True,0.16385376115572206,1,1,703,0.815040111541748,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,17,,,2.3557636737823486,3,35,train_inline,2813,3.051501512527466,,,,,,,0.3951283395290375,0.3951283395290375,0.3951283395290375,0.3951283395290375,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,9.963027954101562,1345,18,703,0,0.5,True,0.16388367243802235,1,2,703,0.8146619200706482,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,5,0.33043989539146423,0.33043989539146423,9.963126182556152,1,1,train_inline,2814,3.0509445667266846,,0.25452789664268494,0.25452789664268494,0.9491567015647888,0.9491567015647888,0.949156641960144,0.3062266409397125,0.3062266409397125,0.3062266409397125,0.3062266409397125,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,7.641258239746094,11328,11,703,0,0.5,True,0.16475256186591652,1,0,703,0.8147000074386597,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,44,,,2.2063052654266357,0,32,train_inline,2812,3.0348541736602783,,,,,,,0.39716681838035583,0.39716681838035583,0.39716681838035583,0.39716681838035583,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,11.423206329345703,2881,12,703,0,0.5,True,0.1649111235145903,1,0,703,0.8158246874809265,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,11,0.26516273617744446,0.26516273617744446,2.8733930587768555,1,33,train_inline,2812,3.0319361686706543,,0.25431203842163086,0.25431203842163086,0.9491418600082397,0.9491418600082397,0.9491419196128845,0.26541900634765625,0.26541900634765625,0.26541900634765625,0.26541900634765625,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,8.30368709564209,581,8,703,0,0.5,True,0.16526416393268994,1,1,703,0.8141822218894958,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,2,0.3530774414539337,0.3530774414539337,3.9223179817199707,5,37,train_inline,2813,3.0254592895507812,,0.2565712332725525,0.2565712332725525,0.9485360980033875,0.9485360980033875,0.9485361576080322,0.3643513023853302,0.3643513023853302,0.3643513023853302,0.3643513023853302,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.1654919529471471,0.5,0.9999998807907104,3,50,0,5.487382888793945,3049,2,703,1,0.5,True,0.1654919588337616,1,1,703,0.7187461853027344,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,11,0.036938223987817764,0.036938223987817764,5.803499698638916,17,113,train_inline,2813,3.0212948322296143,,0.9094698429107666,0.9094698429107666,0.7117634415626526,0.7117634415626526,0.7117634415626526,0.09111811220645905,0.550589382648468,0.550589382648468,0.550589382648468,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,10.203865051269531,6721,13,703,0,0.5,True,0.16572160046224835,1,0,703,0.8145858645439148,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,26,,,10.203908920288086,1,1,train_inline,2812,3.017108201980591,,,,,,,0.2956828773021698,0.2956828773021698,0.2956828773021698,0.2956828773021698,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,0.9999999403953552,1,39,0,9.247540473937988,14405,9,703,0,0.5,True,0.16576649154288567,1,1,703,0.8152822256088257,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,56,,,4.620810031890869,5,37,train_inline,2813,3.0162911415100098,,,,,,,0.32617226243019104,0.32617226243019104,0.32617226243019104,0.32617226243019104,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,8.91491985321045,6465,19,703,0,0.5,True,0.16609780114964295,1,1,703,0.8152914047241211,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,25,,,8.915043830871582,1,1,train_inline,2813,3.010274648666382,,,,,,,0.3376670479774475,0.3376670479774475,0.3376670479774475,0.3376670479774475,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,9.769512176513672,8001,14,703,0,0.5,True,0.16612687925827704,1,0,703,0.8139344453811646,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,31,,,9.769640922546387,1,1,train_inline,2812,3.0097477436065674,,,,,,,0.30807554721832275,0.30807554721832275,0.30807554721832275,0.30807554721832275,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,9.568135261535645,13121,10,703,0,0.5,True,0.1661751240002878,1,2,703,0.8146530389785767,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,51,,,1.8327490091323853,1,33,train_inline,2814,3.00887393951416,,,,,,,0.3144681751728058,0.3144681751728058,0.3144681751728058,0.3144681751728058,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,10.709991455078125,12609,19,703,0,0.5,True,0.16622489874847352,1,2,703,0.8150956630706787,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,49,,,10.710283279418945,1,1,train_inline,2814,3.0079729557037354,,,,,,,0.2808566987514496,0.2808566987514496,0.2808566987514496,0.2808566987514496,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.16643464482059453,0.5,1.0,0,12,0,5.161062240600586,6787,3,703,1,0.5,True,0.16643465119865136,1,2,703,0.6995437145233154,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,26,,,5.183017253875732,5,5,train_inline,2814,3.0041821002960205,,,,,,,0.09687928110361099,0.5820860266685486,0.5820860266685486,0.5820860266685486,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,0.9999999403953552,1,39,0,10.805381774902344,6209,10,703,0,0.5,True,0.16673877973869147,1,1,703,0.8151789307594299,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,24,,,1.9801868200302124,1,33,train_inline,2813,2.9987025260925293,,,,,,,0.2775193452835083,0.2775193452835083,0.2775193452835083,0.2775193452835083,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,10.187975883483887,1089,20,703,0,0.5,True,0.16675837580049352,1,1,703,0.8147647380828857,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,4,0.34978678822517395,0.34978678822517395,10.188084602355957,1,1,train_inline,2813,2.998350143432617,,0.25350186228752136,0.25350186228752136,0.9493881464004517,0.9493881464004517,0.9493881464004517,0.2943028211593628,0.2943028211593628,0.2943028211593628,0.2943028211593628,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,7.297949314117432,15682,13,703,0,0.5,True,0.16690521425988275,1,0,703,0.8155933618545532,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,61,,,1.900533676147461,2,34,train_inline,2812,2.9957122802734375,,,,,,,0.4104868471622467,0.4104868471622467,0.4104868471622467,0.4104868471622467,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,10.941495895385742,13121,21,703,0,0.5,True,0.1677757436898852,1,1,703,0.8140166401863098,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,51,,,10.941529273986816,1,1,train_inline,2813,2.980168581008911,,,,,,,0.2723730504512787,0.2723730504512787,0.2723730504512787,0.2723730504512787,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.16779391908431837,0.5,1.0,5,40,0,4.725085735321045,2992,1,703,1,0.5,True,0.16779391951548278,1,1,703,0.7413893938064575,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,11,0.017804039642214775,0.017804039642214775,4.8846259117126465,13,173,train_inline,2813,2.9798457622528076,,1.0431755781173706,1.0431755781173706,0.6343687176704407,0.6343687176704407,0.6343687176704407,0.10581818222999573,0.6306437253952026,0.6306437253952026,0.6306437253952026,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,8.850086212158203,9539,20,703,0,0.5,True,0.16784767802729805,1,2,703,0.8136551380157471,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,37,,,11.478029251098633,3,3,train_inline,2814,2.978891372680664,,,,,,,0.3365946114063263,0.3365946114063263,0.3365946114063263,0.3365946114063263,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,9.010440826416016,5185,22,703,0,0.5,True,0.1678976534220738,1,1,703,0.815269410610199,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,20,,,9.010475158691406,1,1,train_inline,2813,2.9780046939849854,,,,,,,0.33050599694252014,0.33050599694252014,0.33050599694252014,0.33050599694252014,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,10.218896865844727,4161,11,703,0,0.5,True,0.1679237212338368,1,2,703,0.815590500831604,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,16,,,1.507980227470398,1,33,train_inline,2814,2.9775424003601074,,,,,,,0.29137611389160156,0.29137611389160156,0.29137611389160156,0.29137611389160156,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.16833163974377216,0.5,1.0,6,50,0,4.979724407196045,2019,2,703,1,0.5,True,0.16833164050692004,1,1,703,0.8244590759277344,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,7,0.029189463704824448,0.029189463704824448,4.978725433349609,7,199,train_inline,2813,2.9703269004821777,,0.9580531716346741,0.9580531716346741,0.6879050135612488,0.6879050135612488,0.6879050135612488,0.10040716081857681,0.5964841842651367,0.5964841842651367,0.5964841842651367,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.1683506047769153,0.5,0.9999999403953552,2,48,0,4.860710144042969,3268,1,703,1,0.5,True,0.16835061270525525,1,1,703,0.7842363715171814,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,12,0.15646472573280334,0.15646472573280334,5.362124443054199,1,65,train_inline,2813,2.969992160797119,,0.840949535369873,0.840949535369873,0.6969138979911804,0.6969138979911804,0.6969138979911804,0.10286562144756317,0.6110202074050903,0.6110202074050903,0.6110202074050903,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,11.058475494384766,7489,21,703,0,0.5,True,0.16846942124063072,1,2,703,0.8142883777618408,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,29,,,11.058603286743164,1,1,train_inline,2814,2.967897653579712,,,,,,,0.26838216185569763,0.26838216185569763,0.26838216185569763,0.26838216185569763,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,9.59389591217041,7489,11,703,0,0.5,True,0.16848226557436158,1,1,703,0.8148669600486755,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,29,,,2.242485523223877,1,33,train_inline,2813,2.9676713943481445,,,,,,,0.3093291223049164,0.3093291223049164,0.3093291223049164,0.3093291223049164,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.16848580776558048,0.5,0.9999999403953552,2,57,0,4.419699192047119,4345,2,703,1,0.5,True,0.16848581198410484,1,1,703,0.7865979671478271,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,16,,,4.616545677185059,5,69,train_inline,2813,2.96760892868042,,,,,,,0.1131298691034317,0.6714504361152649,0.6714504361152649,0.6714504361152649,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.1685073167342056,0.5,1.0,0,12,0,5.079639434814453,8578,4,703,1,0.5,True,0.1685073237520655,1,0,703,0.7020941376686096,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,33,,,5.08998441696167,5,5,train_inline,2812,2.9672300815582275,,,,,,,0.09843217581510544,0.5841418504714966,0.5841418504714966,0.5841418504714966,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,11.890093803405762,3905,22,703,0,0.5,True,0.16887858493707372,1,2,703,0.8146045207977295,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,15,0.26223912835121155,0.26223912835121155,11.890506744384766,1,1,train_inline,2814,2.960706949234009,,0.25403639674186707,0.25403639674186707,0.9492149949073792,0.9492149949073792,0.9492149949073792,0.24900618195533752,0.24900618195533752,0.24900618195533752,0.24900618195533752,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.16921211276222503,0.5,1.0,3,50,0,5.158090591430664,1273,3,703,1,0.5,True,0.1692121144833458,1,1,703,0.7731890678405762,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,4,0.00372018339112401,0.00372018339112401,5.957980155944824,29,125,train_inline,2813,2.95487117767334,,1.2727560997009277,1.2727560997009277,0.41707271337509155,0.41707271337509155,0.41707271337509155,0.09693509340286255,0.5728614330291748,0.5728614330291748,0.5728614330291748,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
