queue,machine,target,variant,gpu,pid,status,log,config_json,result_json,started_at,finished_at,status_path
bridge-2080ti-gpu0-r2,2080ti,default-r2,default-r2,0,97317,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu0-r2-20260701T045943Z/logs/default-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu0-r2-20260701T045943Z/configs/default-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu0-r2-20260701T045943Z/results/default-r2.json,2026-07-01T12:59:57+08:00,2026-07-01T15:19:57+08:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu0-r2-20260701T045943Z/queue-status.tsv
bridge-2080ti-gpu1-drop005,2080ti,dropout005-r4,dropout005-r4,1,97900,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-drop005-20260701T045943Z/logs/dropout005-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-drop005-20260701T045943Z/configs/dropout005-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-drop005-20260701T045943Z/results/dropout005-r4.json,2026-07-01T14:23:54+08:00,2026-07-01T16:28:54+08:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-drop005-20260701T045943Z/queue-status.tsv
bridge-2080ti-gpu1-r4,2080ti,default-r4,default-r4,1,97172,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-r4-20260701T045943Z/logs/default-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-r4-20260701T045943Z/configs/default-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-r4-20260701T045943Z/results/default-r4.json,2026-07-01T12:59:57+08:00,2026-07-01T14:34:57+08:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-2080ti-gpu1-r4-20260701T045943Z/queue-status.tsv
bridge-3090-gpu0-all,3090,default-r2,default-r2,0,3641717,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/logs/default-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/configs/default-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/results/default-r2.json,2026-07-01T04:59:55+00:00,2026-07-01T06:34:55+00:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/queue-status.tsv
bridge-3090-gpu0-all,3090,default-r4,default-r4,0,3643773,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/logs/default-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/configs/default-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/results/default-r4.json,2026-07-01T06:35:02+00:00,2026-07-01T07:55:02+00:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/queue-status.tsv
bridge-3090-gpu0-all,3090,dropout005-r4,dropout005-r4,0,3645576,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/logs/dropout005-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/configs/dropout005-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/results/dropout005-r4.json,2026-07-01T07:55:09+00:00,2026-07-01T09:30:09+00:00,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/bridge-3090-gpu0-all-20260701T045943Z/queue-status.tsv
