experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,read_topk,margin_top1_top2_mean,margin_top1_top2_p05,entropy_mean,selected_mass_mean,selected_mass_p05,unique_top1_ids,trace_path,trace_sha256
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_0/read_trace.jsonl,ba009f26a80d5b849f5aa28c9457dea9f5474318b8ffc8c7d50f229a8aa9a691
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,128,441,64,2,1.45766856148839,0.09978604316711426,2.3676773498300463,0.48596240172628313,0.19261159002780914,14,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_128/read_trace.jsonl,8e76bf98488630fd34759d2a03d5bb07806c9ac916837f9260fdaa468bbcb7b6
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,16,441,64,2,0.4480968415737152,0.06757920980453491,3.5755526274442673,0.05370659558684565,0.018535958603024483,36,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_16/read_trace.jsonl,c2ff0c31995be14cde0612dd66dbf90a36c6174135041afc27574a63d9cee28d
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,256,441,64,2,1.0972178503870964,0.34113311767578125,2.1064885053783655,0.5743439816869795,0.46430066227912903,2,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_256/read_trace.jsonl,888d422607dc02b2b1f8009492a600c79f4258158c366ce2b91095f2ded0831b
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,384,441,64,2,2.8558264523744583,2.425220012664795,0.6474839970469475,0.9124895520508289,0.8912853598594666,2,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_384/read_trace.jsonl,ae827d4fb6a4c8a2bc8bbc5f4ecb5a715459ba82913b48bf01b8bfb26edc7d62
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,512,441,64,2,1.0276924557983875,0.056719303131103516,2.412621211260557,0.45787314348854125,0.20974504947662354,24,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_512/read_trace.jsonl,576bae856a47f6440db0cafd5bc55765f2e2df980e825b69b28ef4bb37675086
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,64,441,64,2,0.4025553148239851,0.02925175428390503,3.6978361904621124,0.16750315786339343,0.10976389050483704,26,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_64/read_trace.jsonl,896eda054ac2ed0f0a7a80c162035261e071b489ef4f279a0a869c31c64058b2
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r2,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r2-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu0-r2,704,441,64,2,1.5663853101432323,0.10836553573608398,2.027696965727955,0.601229895837605,0.32072633504867554,26,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r2/bridge-2080ti-gpu0-r2/train_step_704/read_trace.jsonl,95ed351b9f229b0c82d714711aeee30bce8ec4f9cf66d4cdab374f7f231c1e9d
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r4,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r4-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu1-r4,0,441,64,4,0.3896352266892791,0.02184927463531494,3.680791962891817,0.05734165609464981,0.027682418003678322,40,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r4/bridge-2080ti-gpu1-r4/train_step_0/read_trace.jsonl,8b7dcd9f991f67dd3b467cbae32bf3e5cc0488677e48007ac97338849581e75b
20260701-03-flash-vqg-default-dropout-1ep-bridge-trace,2080ti,default-r4,20260701-03-flash-vqg-default-dropout-1ep-bridge-trace-default-r4-s124-d123-b64ga4-2080ti-bridge-2080ti-gpu1-r4,128,441,64,4,1.1974470280110836,0.07985544204711914,2.63746605347842,0.5353011428378522,0.2930029034614563,17,zoology/experiments/flash_vqg/scripts/20260701-03-flash-vqg-default-dropout-1ep-bridge-trace/outputs/traces/2080ti/default-r4/bridge-2080ti-gpu1-r4/train_step_128/read_trace.jsonl,7ed8ff71d88df9484989389afa4822558dee71b325f8e5ac9ce2b3de4cac6ded
