summary_scope,comparison_scope,config_family,config,rank,seed,data_seed,num_codebook_vectors,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,max_epochs_source,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,replicate_id,run_type,gpu,dynamic_capacity,relative_to_gdn,status,trainable_params,zoology_state_size_metric_seq1024,elapsed_sec,wall_clock,started_at_utc,ended_at_utc,gpu_name,valid_loss,valid_accuracy,valid_mqar_case_accuracy_1024x256,valid_mqar_case_accuracy_512x128,valid_mqar_case_accuracy_512x64,valid_mqar_case_accuracy_256x64,valid_input_seq_len_accuracy_512,valid_input_seq_len_accuracy_1024,valid_num_kv_pairs_accuracy_128,valid_num_kv_pairs_accuracy_256,source_artifact,source_precision,source_run_set,run_id,note,dtype_policy,outer_model_dtype,hidden_states_dtype,kernel_input_dtype,actual_kernel_dtype,dtype_comparison_scope,official_scope,metadata_verification_level,train_config_path,last_checkpoint_path,best_checkpoint_path,metadata_backfill_status
epoch4_final_only,gd_residual_v1_current_baseline_longer_mqar_b64_ga4_fp32,cb64-r16-joint,baseline-r16-joint-s123-d123,16,123,123,64,64,16,4,256,b64_ga4,4,explicit max_epochs=4; current baseline Longer-MQAR retraining,4,4,16,epoch_end,epoch4_noearly_b64_ga4_fp32,true,current_lg_20260725,current_baseline_length_generalization_4ep,1,131072,1.00x,completed,1160390,624640,1586.7972658060025,00:26:26,2026-07-24T19:29:56.491902+00:00,2026-07-24T19:56:23.289157+00:00,NVIDIA GeForce RTX 2080 Ti,0.06178122451150095,0.99523046875,0.9745625,0.996828125,0.995046875,0.998375,0.9959375,0.9745625,0.996828125,0.9745625,docs/artifacts/20260725-01-current-baselines-longer-mqar/machines/2080ti/training-final.csv,full_precision,20260725_01_current_baselines_longer_mqar_2080ti,flash-s123-fixedinit-s124-d123-b64ga4-formal,Current baseline 4ep retraining on 2080ti from fixed family-specific canonical seed124 init; Longer-MQAR source run.,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s123-fixedinit-s124-d123-b64ga4-formal/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s123-fixedinit-s124-d123-b64ga4-formal/last.pt,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s123-fixedinit-s124-d123-b64ga4-formal/best.pt,native_artifact_metadata_normalized
epoch4_final_only,gd_residual_v1_current_baseline_longer_mqar_b64_ga4_fp32,cb64-r16-joint,baseline-r16-joint-s124-d123,16,124,123,64,64,16,4,256,b64_ga4,4,explicit max_epochs=4; current baseline Longer-MQAR retraining,4,4,16,epoch_end,epoch4_noearly_b64_ga4_fp32,true,current_lg_20260725,current_baseline_length_generalization_4ep,1,131072,1.00x,completed,1160390,624640,1585.1309789188672,00:26:25,2026-07-24T20:15:23.531520+00:00,2026-07-24T20:41:48.662488+00:00,NVIDIA GeForce RTX 2080 Ti,0.12072645545898315,0.98695947265625,0.91254296875,0.9935859375,0.99409375,0.998265625,0.99383984375,0.91254296875,0.9935859375,0.91254296875,docs/artifacts/20260725-01-current-baselines-longer-mqar/machines/2080ti/training-final.csv,full_precision,20260725_01_current_baselines_longer_mqar_2080ti,flash-s124-fixedinit-s124-d123-b64ga4-formal,Current baseline 4ep retraining on 2080ti from fixed family-specific canonical seed124 init; Longer-MQAR source run.,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,native_artifact_metadata_normalized
epoch4_final_only,gd_residual_v1_current_baseline_longer_mqar_b64_ga4_fp32,cb64-r16-joint,baseline-r16-joint-s125-d123,16,125,123,64,64,16,4,256,b64_ga4,4,explicit max_epochs=4; current baseline Longer-MQAR retraining,4,4,16,epoch_end,epoch4_noearly_b64_ga4_fp32,true,current_lg_20260725,current_baseline_length_generalization_4ep,1,131072,1.00x,completed,1160390,624640,1584.58182647801,00:26:24,2026-07-24T21:00:43.468895+00:00,2026-07-24T21:27:08.050709+00:00,NVIDIA GeForce RTX 2080 Ti,0.06589244754609859,0.99457275390625,0.97009765625,0.99671875,0.993984375,0.9984375,0.9953515625,0.97009765625,0.99671875,0.97009765625,docs/artifacts/20260725-01-current-baselines-longer-mqar/machines/2080ti/training-final.csv,full_precision,20260725_01_current_baselines_longer_mqar_2080ti,flash-s125-fixedinit-s124-d123-b64ga4-formal,Current baseline 4ep retraining on 2080ti from fixed family-specific canonical seed124 init; Longer-MQAR source run.,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,native_artifact_metadata_normalized
