experiment_id,path,machine_name,mode,passed,runtime_ready,train_batches,gradient_accumulation_steps,num_optimizer_steps,git_commit,torch_version,torch_cuda,cuda_available,device_count,nvidia_smi_available,driver_version
20260625-02-flash-vqg-1epoch-repro-screen,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/2080ti-container-preflight-20260625T144118Z/preflight-train.json,2080ti,train,True,True,2815,4,704,a7a3fd7,2.6.0+cu118,11.8,True,2,True,550.120
20260625-02-flash-vqg-1epoch-repro-screen,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/2080ti-preflight-20260625T134932Z/preflight-train.json,2080ti,train,True,True,2815,4,704,75eb000,2.6.0+cu118,11.8,True,1,True,550.120
20260625-02-flash-vqg-1epoch-repro-screen,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/3090-preflight-20260625T135155Z/preflight-train.json,3090,train,True,True,2815,4,704,8727194,2.6.0+cu118,11.8,True,1,True,580.159.03
20260625-02-flash-vqg-1epoch-repro-screen,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/local-preflight/preflight-train.json,2080ti,train,True,,2815,4,704,75eb000,2.6.0+cu118,11.8,False,0,False,
