experiment_id,machine,target,run_id,train_step,loss,update_norm_p95,update_norm_max,uncapped_sum_zeta_p95,cap_hit_ratio,m_norm_max,lambda_mean,inject_ratio
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-2080ti,352,8.13353157043457,0.0564284585416317,0.44838768243789673,0.08752524852752686,,2.2614572048187256,0.048846177756786346,0.16373763978481293
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-2080ti,448,2.383068561553955,0.2682184875011444,1.8047964572906494,0.4846011996269226,,5.184788227081299,0.1529068946838379,0.3303930461406708
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-2080ti,704,0.7145662307739258,0.09140047430992126,2.0610790252685547,0.16021496057510376,,5.198044776916504,0.1003437414765358,0.1763891875743866
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,0,9.038751602172852,0.11187998205423355,0.204389289021492,0.5,,0.29540905356407166,0.05000000819563866,0.14336538314819336
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,64,8.70534896850586,0.11996972560882568,0.41496697068214417,0.2652274966239929,,1.3374364376068115,0.008460227400064468,0.004881367553025484
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,130,8.456003189086914,0.06373001635074615,0.5567182898521423,0.19789855182170868,,0.9514722228050232,0.0027002464048564434,0.037809327244758606
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,203,8.409368515014648,0.06902170181274414,0.7126391530036926,0.15051531791687012,,1.3823341131210327,0.0011447530705481768,0.002161038341000676
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,352,8.34174919128418,0.07155885547399521,1.1813974380493164,0.12209703028202057,,2.3923046588897705,0.006765100639313459,0.06145703047513962
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,448,8.31081771850586,0.12458790093660355,1.6074467897415161,0.42424291372299194,,2.9467618465423584,0.107972152531147,0.6717551350593567
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-2080ti,704,1.4062819480895996,0.10484278947114944,0.4699539840221405,0.12096602469682693,,6.141114711761475,0.2623439431190491,0.8305070400238037
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,0,9.038751602172852,0.11187998205423355,0.204389289021492,0.5,,0.29540905356407166,0.05000000819563866,0.14336538314819336
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,64,8.70534896850586,0.11995671689510345,0.41495972871780396,0.265254408121109,,1.3374580144882202,0.008459502831101418,0.004880567081272602
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,130,8.456003189086914,0.06367193162441254,0.5570404529571533,0.19776807725429535,,0.951035737991333,0.002700229175388813,0.037797704339027405
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,203,8.409669876098633,0.06756540387868881,0.7142227292060852,0.14904306828975677,,1.383594036102295,0.001129952142946422,0.0022025350481271744
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,352,8.341243743896484,1.1454906463623047,2.675962448120117,0.9895702004432678,,5.0310163497924805,0.01021492388099432,0.15497730672359467
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,448,8.397130012512207,1.2907871007919312,3.1828083992004395,0.9984061121940613,,5.775090217590332,0.029409723356366158,0.3848028779029846
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,704,2.241182327270508,0.4454983174800873,2.066230535507202,0.696384608745575,,4.717411041259766,0.0899241492152214,0.6675630807876587
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,0,9.038751602172852,0.11187998205423355,0.204389289021492,0.5,,0.29540905356407166,0.05000000819563866,0.14336538314819336
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,64,8.70534896850586,0.11995676904916763,0.4149596393108368,0.265254408121109,,1.3374580144882202,0.008459502831101418,0.004880566615611315
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,130,8.456003189086914,0.06367185711860657,0.5570406317710876,0.19776810705661774,,0.9510356783866882,0.0027002296410501003,0.03779764845967293
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,203,8.409666061401367,0.06757765263319016,0.7142502069473267,0.1490589827299118,,1.383553385734558,0.0011300763580948114,0.002203969284892082
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,352,8.353910446166992,0.3956702947616577,2.028865337371826,0.4257700741291046,,6.834413528442383,0.007395225111395121,0.022201569750905037
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,448,8.288968086242676,0.28034207224845886,3.037306547164917,0.40776875615119934,,4.340128421783447,0.092887744307518,0.31365475058555603
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,704,1.6397708654403687,0.04501911252737045,1.1419700384140015,0.049900539219379425,,4.004915237426758,0.18050658702850342,0.3281403183937073
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,0,9.038751602172852,0.11187998205423355,0.204389289021492,0.5,,0.29540905356407166,0.05000000819563866,0.14336538314819336
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,64,8.70534896850586,0.11996972560882568,0.41496679186820984,0.2652274966239929,,1.3374364376068115,0.008460227400064468,0.004881367087364197
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,130,8.456002235412598,0.06373051553964615,0.556716799736023,0.19789813458919525,,0.9514755010604858,0.0027002543210983276,0.03780946508049965
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,203,8.409370422363281,0.06906361877918243,0.7127028107643127,0.1505860835313797,,1.3826301097869873,0.0011447099968791008,0.002160364529117942
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,352,8.341748237609863,0.19803433120250702,1.5017833709716797,0.31478533148765564,,4.462529182434082,0.006808700039982796,0.062300145626068115
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,448,8.24830436706543,0.1477891355752945,1.5351320505142212,0.35148799419403076,,2.456087350845337,0.11486552655696869,0.7535882592201233
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,704,1.2880702018737793,0.1744430959224701,0.6000638008117676,0.17912934720516205,,6.334393501281738,0.24910573661327362,0.7096583843231201
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,0,9.037312507629395,0.1112910732626915,0.22665639221668243,0.5,,0.2853860855102539,0.05000000819563866,0.14461518824100494
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,1,9.036267280578613,0.11272444576025009,0.2392229586839676,0.5042482018470764,,0.29636815190315247,0.04997401311993599,0.1430312693119049
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,2,9.03573226928711,0.11397054046392441,0.24818509817123413,0.506823718547821,,0.3044206500053406,0.050036802887916565,0.1408398598432541
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,0,9.039597511291504,0.11171120405197144,0.20923224091529846,0.5,,0.3302895426750183,0.05000000819563866,0.14626435935497284
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,64,8.677420616149902,0.11307432502508163,0.3555375933647156,0.26782432198524475,,1.0304522514343262,0.006908583454787731,0.005210652481764555
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,130,8.453656196594238,0.08386747539043427,0.4871707558631897,0.2513674199581146,,0.8036483526229858,0.001665850286372006,0.02733752876520157
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,203,8.407856941223145,0.24376322329044342,0.6809782385826111,0.4279572069644928,,3.3293533325195312,0.0006158376927487552,0.0021205272059887648
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,352,7.953739166259766,0.10280940681695938,1.290863275527954,0.26334089040756226,,3.600400447845459,0.09053050726652145,0.39831802248954773
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,448,5.817742347717285,0.16811102628707886,1.113372564315796,0.2266242802143097,,4.264512062072754,0.08846859633922577,0.27422353625297546
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,704,3.771444320678711,0.32178795337677,4.072969913482666,0.27804267406463623,,6.909526348114014,0.1582375466823578,0.29147008061408997
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,0,9.039597511291504,0.11171120405197144,0.20923224091529846,0.5,,0.3302895426750183,0.05000000819563866,0.14626435935497284
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,64,8.677420616149902,0.11307056993246078,0.3555457890033722,0.26782122254371643,,1.0304912328720093,0.0069085778668522835,0.005210667382925749
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,130,8.453656196594238,0.08392120897769928,0.48725712299346924,0.25145190954208374,,0.803712785243988,0.0016660746186971664,0.0273427851498127
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,203,8.404122352600098,0.43156468868255615,1.9155930280685425,0.4842856824398041,,5.436327934265137,0.0007650821935385466,0.0017609847709536552
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,352,8.358436584472656,1.2882839441299438,2.9091529846191406,0.9989923238754272,,11.09304141998291,0.015336435288190842,0.13546164333820343
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,448,7.814643383026123,0.13980264961719513,0.3763866126537323,0.15460285544395447,,2.571993827819824,0.09775006771087646,0.6096782684326172
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r2,rscreen-cb64r16-default-s123-r2-d123-b64ga4-3090,704,3.4989919662475586,0.4395422339439392,1.2277822494506836,0.30105340480804443,,5.562204837799072,0.11919944733381271,0.3458586633205414
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,0,9.039597511291504,0.11171120405197144,0.20923224091529846,0.5,,0.3302895426750183,0.05000000819563866,0.14626435935497284
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,64,8.677420616149902,0.11307431757450104,0.35553762316703796,0.26782429218292236,,1.0304523706436157,0.006908584386110306,0.005210652947425842
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,130,8.453656196594238,0.08386748284101486,0.48717114329338074,0.25136691331863403,,0.803646981716156,0.0016658566892147064,0.027337651699781418
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,203,8.401808738708496,0.5322446227073669,2.266789197921753,0.5775107741355896,,5.830382347106934,0.0012287991121411324,0.002806278644129634
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,352,8.366748809814453,1.3892632722854614,3.400012493133545,0.9987602829933167,,10.082735061645508,0.007373843342065811,0.033020686358213425
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,448,8.212349891662598,0.14822383224964142,0.5345816016197205,0.197529137134552,,2.5827741622924805,0.11384456604719162,0.4373358190059662
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r3,rscreen-cb64r16-default-s123-r3-d123-b64ga4-3090,704,2.076676368713379,0.31651923060417175,1.0337388515472412,0.27409476041793823,,4.616113185882568,0.1184338629245758,0.2333947867155075
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,0,9.039597511291504,0.11171120405197144,0.20923224091529846,0.5,,0.3302895426750183,0.05000000819563866,0.14626435935497284
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,64,8.677420616149902,0.11307432502508163,0.3555375933647156,0.2678242623806,,1.0304523706436157,0.006908583454787731,0.005210652016103268
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,130,8.453656196594238,0.0838673859834671,0.4871712923049927,0.2513672709465027,,0.8036497235298157,0.0016658526146784425,0.027337580919265747
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,203,8.409220695495605,0.3867306113243103,0.8441915512084961,0.5923564434051514,,3.3829104900360107,0.000627797853667289,0.0030091924127191305
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,352,8.566975593566895,0.6227383613586426,1.8433446884155273,0.9531427621841431,,5.305086135864258,0.02560310810804367,0.1566769927740097
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,448,6.71235990524292,0.27404385805130005,1.2857046127319336,0.2647518217563629,,4.547423362731934,0.05054734647274017,0.16297534108161926
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r4,rscreen-cb64r16-default-s123-r4-d123-b64ga4-3090,704,4.355012893676758,0.39135003089904785,1.5746997594833374,0.28333643078804016,,4.5549421310424805,0.07096150517463684,0.1745310127735138
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,0,9.039852142333984,0.1119132936000824,0.20596343278884888,0.5,,0.282053679227829,0.05000000819563866,0.14065086841583252
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,64,8.701085090637207,0.10813188552856445,0.26229363679885864,0.2488640546798706,,1.2979471683502197,0.008163241669535637,0.004506462719291449
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,130,8.451777458190918,0.05965319275856018,0.3395705223083496,0.17152343690395355,,0.8957934379577637,0.0020048527512699366,0.0338078998029232
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,203,8.407267570495605,0.09696214646100998,1.0606305599212646,0.1561388224363327,,3.682206153869629,0.0015014024684205651,0.002610430819913745
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,352,8.369808197021484,0.06324141472578049,0.9678035378456116,0.1328178495168686,,4.54263162612915,0.15072953701019287,0.2634515166282654
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,448,8.35556697845459,0.1845059096813202,6.855338096618652,0.6205076575279236,,12.706436157226562,0.4285821318626404,0.5351786017417908
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r1,rscreen-cb64r16-default-s124-r1-d123-b64ga4-3090,704,1.0193952322006226,0.04790728911757469,0.3514961898326874,0.02336803264915943,,5.798229694366455,0.7112094163894653,0.40524107217788696
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,0,9.039852142333984,0.1119132936000824,0.20596343278884888,0.5,,0.282053679227829,0.05000000819563866,0.14065086841583252
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,64,8.701085090637207,0.10813186317682266,0.26229366660118103,0.2488640397787094,,1.2979469299316406,0.008163242600858212,0.004506463184952736
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,130,8.451777458190918,0.05965324863791466,0.339571088552475,0.17152363061904907,,0.8957933187484741,0.002004853682592511,0.033807918429374695
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,203,8.407272338867188,0.09690053761005402,1.0615272521972656,0.1560530811548233,,3.6787455081939697,0.0015019248239696026,0.002609370043501258
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,352,8.369808197021484,0.06712348759174347,1.083200454711914,0.1482827514410019,,4.699723243713379,0.14532950520515442,0.25460153818130493
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,448,8.374385833740234,0.2774158716201782,6.538791179656982,0.6074263453483582,,13.19793701171875,0.4172195792198181,0.5234137773513794
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-3090,704,1.0109608173370361,0.056475307792425156,0.5945599675178528,0.028451185673475266,,6.73813009262085,0.7004556059837341,0.3847102224826813
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,0,9.039852142333984,0.1119132936000824,0.20596343278884888,0.5,,0.282053679227829,0.05000000819563866,0.14065086841583252
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,64,8.701085090637207,0.10813184082508087,0.2622939944267273,0.24886304140090942,,1.2979453802108765,0.008163250982761383,0.004506451543420553
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,130,8.451778411865234,0.059653494507074356,0.33957305550575256,0.17152263224124908,,0.8957878351211548,0.0020048695150762796,0.03380807116627693
