experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,entropy_mean,selected_mass_mean,selected_mass_p05,margin_top1_top2_mean,margin_top1_top2_p05,unique_top1_ids,source_path
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,448,441,64,1.1471719318069518,0.8136095069348812,0.4622223675251007,1.7552636414766312,0.1649026870727539,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r2/train_step_448/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,64,441,64,3.6978601589798927,0.16749661625362933,0.10976392030715942,0.402564933989197,0.029251933097839355,26,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r2/train_step_64/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r2,rscreen-cb64r16-default-s124-r2-d123-b64ga4-2080ti,704,441,64,1.0961438645608723,0.8214086024090648,0.6981189846992493,2.209218766540289,0.825139045715332,20,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r2/train_step_704/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,0,441,64,3.680791962891817,0.0367459240660537,0.016145505011081696,0.3896352266892791,0.02184927463531494,40,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_0/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,130,441,64,2.3414297187700868,0.489859061781317,0.19207550585269928,1.4605857320129871,0.10053801536560059,14,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_130/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,203,441,64,2.2972431308589876,0.5109430085867643,0.3437882959842682,1.027807131409645,0.11673688888549805,6,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_203/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,352,441,64,0.8654787382110953,0.8613048568367958,0.7852159142494202,3.1783127933740616,2.29207181930542,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_352/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,448,441,64,2.6383738545700908,0.40863878722302616,0.12283746898174286,0.8987839855253696,0.04002547264099121,16,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_448/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,64,441,64,3.6978601291775703,0.16749661089852452,0.10976395010948181,0.40256486972793937,0.029251515865325928,26,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_64/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-2080ti,704,441,64,1.29030304774642,0.7549874456599355,0.6215043067932129,2.6961419507861137,0.4925050735473633,19,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r3/train_step_704/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,0,441,64,3.680791962891817,0.0367459240660537,0.016145505011081696,0.3896352266892791,0.02184927463531494,40,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_0/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,130,441,64,2.340948971454054,0.48993051692377776,0.19182269275188446,1.4607757180929184,0.09952306747436523,14,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_130/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,203,441,64,2.1483805279713124,0.5456623560748994,0.3548741936683655,1.2225248627364635,0.12438297271728516,7,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_203/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,352,441,64,0.7613086635246873,0.88600136898458,0.8473109006881714,3.2136385664343834,2.610985279083252,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_352/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,448,441,64,2.3092117439955473,0.4704518138896674,0.22859643399715424,1.1079224310815334,0.08306312561035156,9,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_448/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,64,441,64,3.697836183011532,0.16750315914396197,0.1097639948129654,0.4025554871186614,0.029252290725708008,26,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_64/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-2080ti,704,441,64,2.0702570574358106,0.5953121685888618,0.3385888934135437,1.4644499197602272,0.06255817413330078,32,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/default-s124-r4/train_step_704/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,0,441,2,3.819859504699707,0.027634399011731148,0.024757418781518936,0.12362688779830933,0.0625145435333252,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/smoke-default-s123/train_step_0/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,1,441,2,3.806213855743408,0.028419598937034607,0.028400003910064697,0.11305266618728638,0.05951237678527832,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/smoke-default-s123/train_step_1/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,2080ti,smoke-default-s123,rscreen-cb64r16-smoke-default-s123-d123-b64ga4-2080ti,2,441,2,3.8066073656082153,0.02734377048909664,0.025275591760873795,0.11763939261436462,0.02628791332244873,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/2080ti/smoke-default-s123/train_step_2/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,0,441,64,3.7069881670176983,0.03168285592983011,0.01490439847111702,0.31392223108559847,0.04122960567474365,43,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/3090/default-s123-r1/train_step_0/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,130,441,64,1.15143630374223,0.7521804957650602,0.3385867476463318,3.134486760944128,0.7336735725402832,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/3090/default-s123-r1/train_step_130/read_trace.jsonl
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s123-r1,rscreen-cb64r16-default-s123-r1-d123-b64ga4-3090,203,441,64,0.23011632882116828,0.9622120670974255,0.9077714681625366,6.952684573829174,4.154043197631836,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-02-flash-vqg-1epoch-repro-screen/outputs/traces/3090/default-s123-r1/train_step_203/read_trace.jsonl
