machine,checkpoint,expected_model_state_sha256,embedded_model_state_sha256,actual_model_state_sha256,match_expected,match_embedded,path,sha256
2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-2080ti-gpu0-baseline-inject-20260703T0812Z/init-verify.json,9d37117e5f0d92b2beb4f80733e26951b886021f09faaf6a799c95e08859e0a2
2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-2080ti-gpu0-remainder-20260703T0925Z/init-verify.json,e21ebf8bfa898c7bb558c60742febe641c7edcfaa567ffdcdcb4e7311a5917eb
2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-2080ti-gpu0-updatelin-20260703T0932Z/init-verify.json,6369c971a4b9f14f031f20fe09c234b8d4c2b051f0516edd8fba8ee47c189b83
2080ti,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-2080ti-gpu1-injectlin-update-20260703T0812Z/init-verify.json,6f9ca6a9dea1f450a8319cde47681de8a6bdef9755ee795a4ee28c90e47a3130
3090,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-3090-gpu0-all-20260703T0812Z/init-verify.json,e93663ed3b65382eeda0735bbe159e02942916ce70c849dde70730cf4bf1e250
3090,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True,True,zoology/experiments/flash_vqg/scripts/20260703-03-flash-vqg-softcap-stability-screen/outputs/softcap-3090-gpu0-remainder-20260703T0915Z/init-verify.json,af3cdf5b2407f2d8adbefdbb9aca899be52161481897381cec43eaffa593e2bb
