abs_l2_norm_gap,abs_mean_gap,candidate_l2_norm,candidate_mean,candidate_sample,candidate_sha256,dtype_match,layer_idx,micro_step,optimizer_step,ref_l2_norm,ref_mean,ref_sample,ref_sha256,sha256_match,shape_match,trace_name
,,,,,d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683,True,,0,0,,,,d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683,True,True,forward/preds
0.0,0.0,10.871895790100098,10.871895790100098,[10.871895790100098],10.8718957901,True,,0,0,10.871895790100098,10.871895790100098,[10.871895790100098],10.8718957901,True,True,forward/loss
0.0,3.4924596548080444e-10,1023.892333984375,4.6436562115559354e-05,"[-0.1956392079591751,-1.5131515264511108,-0.6157063841819763,-0.5642762184143066,-0.24382343888282776,-0.1518012136220932,-1.6145381927490234,0.4381839334964752]",12c1e24b39e5e926578727250d895738a2c1e26b6185947356dab8479f33ebcd,True,1,4,1,1023.892333984375,4.6436212869593874e-05,"[-0.1956392526626587,-1.5131516456604004,-0.6157064437866211,-0.5642762184143066,-0.24382345378398895,-0.1518012434244156,-1.6145381927490234,0.43818399310112]",afbee4c0f566a53ee4df0f394edd053d0a3f368435f18462472703c2dd1edd18,False,True,fox_gate/input_x
0.0,1.5133991837501526e-09,28.63463020324707,-0.0010724591556936502,"[-0.08557494729757309,-0.24647265672683716,0.11058297008275986,-0.12128695100545883,0.11572080850601196,-0.23130127787590027,0.01536006573587656,0.3060751259326935]",2759965785eb019bfd131e7d15aa84c8f54477999fa948d846d234e1d7204c8e,True,1,4,1,28.63463020324707,-0.0010724576422944665,"[-0.08557498455047607,-0.24647220969200134,0.11058289557695389,-0.12128672748804092,0.11572082340717316,-0.23130086064338684,0.015359833836555481,0.30607548356056213]",148c88da73d326c13e1f8570a3982bd7c11ba469ebafd10b2b06566632c53339,False,True,fox_gate/logits_cuda
0.0,0.0,5.670543193817139,-0.04374382272362709,"[-0.04605310782790184,-0.05149737372994423,-0.03996146842837334,-0.04722677171230316,-0.03980998694896698,-0.050966911017894745,-0.0428435392677784,-0.03448590263724327]",683ab26c402a47861d641ebf83786eb999aa04d944ff2a0b5b2ffa6b265c0d37,True,1,4,1,5.670543193817139,-0.04374382272362709,"[-0.04605311155319214,-0.05149735510349274,-0.039961472153663635,-0.047226764261722565,-0.03980998694896698,-0.050966888666152954,-0.042843546718358994,-0.034485891461372375]",62410286589f29c62787f3f80c31fd838d4bab2f4919046d47fb55d27db14340,False,True,fox_gate/logf_cuda
0.0,2.444721758365631e-09,28.63463020324707,-0.0010724578751251101,"[-0.08557488974000725,-0.24647257392170574,0.11058287442626225,-0.12128696778566055,0.11572080801562709,-0.23130125543345087,0.015360034834506209,0.30607512420440813]",fa24c64af02dd1797991b963c0d1f338f89fb12cd2ad84713689c262828e5c46,True,1,4,1,28.63463020324707,-0.0010724554304033518,"[-0.08557499457239048,-0.2464720691282471,0.11058282929709667,-0.12128675749481468,0.11572081621261396,-0.23130084230257342,0.015359827524062897,0.30607544325836444]",9e93999d57d1327eb49fa83138109a1b6ae099e6f7348def95e73c2adf4700de,False,True,fox_gate/logits_ref_fp64_cpu
0.0,0.0,5.670543193817139,-0.04374382272362709,"[-0.04605310806106106,-0.05149736970891915,-0.03996147104075564,-0.04722677215904323,-0.03980998478537373,-0.05096690546096541,-0.04284354088665928,-0.03448590247895748]",bd4b735a13e4a251e31afddadd285d57f676876b0c756ebda01ade01352631cf,True,1,4,1,5.670543193817139,-0.04374382272362709,"[-0.046053111477159826,-0.0514973519998803,-0.03996147237314469,-0.047226765189418415,-0.03980998454402265,-0.05096689106415919,-0.04284354731535733,-0.034485894022571836]",cee25b95e52f71f330f4e7652df890c9414305c5ddfa02dbdeb141298a54a8d0,False,True,fox_gate/logf_ref_fp64_cpu
0.0,0.0,5.670543193817139,-0.04374382272362709,"[-0.04605310782790184,-0.05149737372994423,-0.03996146842837334,-0.04722677171230316,-0.03980998694896698,-0.050966911017894745,-0.0428435392677784,-0.03448590263724327]",683ab26c402a47861d641ebf83786eb999aa04d944ff2a0b5b2ffa6b265c0d37,True,1,4,1,5.670543193817139,-0.04374382272362709,"[-0.04605311155319214,-0.05149735510349274,-0.039961472153663635,-0.047226764261722565,-0.03980998694896698,-0.050966888666152954,-0.042843546718358994,-0.034485891461372375]",62410286589f29c62787f3f80c31fd838d4bab2f4919046d47fb55d27db14340,False,True,state_build/logf_all
0.0,2.3283064365386963e-10,9.228290557861328,0.0015998645685613155,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",d4f53287a807930b9cc41978807c5d023c6353af8810dcaa96df5395f4c4232d,True,1,4,1,9.228290557861328,0.0015998648013919592,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",758a2ab1e4a689bf08b4180c0360cc317ea94eb49db165c6e5d546f08c409a5c,False,True,state_build/G_state
0.0,0.0,51.81071853637695,0.24424727261066437,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",41d10ba8b4810b17daa0e2e3878f221f3eb79850352cca50af3b5d9acb511b7d,True,1,4,1,51.81071853637695,0.24424727261066437,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",f35a63badbdbff4ba757bfcacb726bd1949c5e25ff178bc63c9a2882f76d3c53,False,True,state_build/L_state
0.0,1.8189894035458565e-12,11.967278480529785,7.845172149245627e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",13712e124bbfe808869eddb469abc6a5c899e731b4a8088cf2935b387faee106,True,1,4,1,11.967278480529785,7.845170330256224e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",f11d6a971008c28feecfcd24c4d481c6e5edf748c55c1fe68e6d0152c3513fab,False,True,state_build/M_state
0.0,0.0,4696.99951171875,16.190399169921875,"[1,0,1,0,1,0,1,0]",310049a45aa081529f40a793fc267d329c2b6e01665666f387dafb743d0f3004,True,1,4,1,4696.99951171875,16.190399169921875,"[1,0,1,0,1,0,1,0]",310049a45aa081529f40a793fc267d329c2b6e01665666f387dafb743d0f3004,True,True,phase2_read/top_idx
,,,,,e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd,True,,4,1,,,,e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd,True,True,forward/preds
0.0,0.0,10.823689460754395,10.823689460754395,[10.823689460754395],10.8236894608,True,,4,1,10.823689460754395,10.823689460754395,[10.823689460754395],10.8236894608,True,True,forward/loss
0.0,3.637978807091713e-10,723.948486328125,0.00017792209109757096,"[-0.9883148670196533,0.24394075572490692,-0.1730096936225891,0.017109373584389687,-0.45251524448394775,1.5980255603790283,-2.312086820602417,0.09137268364429474]",d93ad8dabea1bdf699ae24bc5d33ae3df2ee79b948f84f62d4f659c18f1f61ba,True,1,16,4,723.948486328125,0.00017792245489545166,"[-0.9883147478103638,0.24394074082374573,-0.1730096936225891,0.017109340056777,-0.45251521468162537,1.5980255603790283,-2.312086820602417,0.09137266129255295]",7ef106a40c3b3197fff17034e7abd2867f548179a2c9021c4eed2cb573ce5638,False,True,fox_gate/input_x
1.9073486328125e-06,6.984919309616089e-09,20.71706771850586,-0.0062498426996171474,"[-0.39202070236206055,-0.2725498378276825,-0.34957197308540344,0.0510854609310627,-0.3028669059276581,-0.1449788361787796,-0.07806234061717987,-0.2088596224784851]",122d9c2d05082106873109e2852277aa62789af137585edfbb01a514f2e39bf0,True,1,16,4,20.717069625854492,-0.006249835714697838,"[-0.39202064275741577,-0.27254995703697205,-0.34957173466682434,0.05108542740345001,-0.30286702513694763,-0.1449788212776184,-0.07806223630905151,-0.20885948836803436]",cee86fda169e27b149f44e26fa141db6d1f83b25e4277bcbddc76e9776cc32ea,False,True,fox_gate/logits_cuda
0.0,0.0,4.028176307678223,-0.04392370581626892,"[-0.0567653626203537,-0.05241743475198746,-0.05519569665193558,-0.041745662689208984,-0.05350019782781601,-0.04801635444164276,-0.04580874368548393,-0.05018874257802963]",b7c1b57348ec39805b458aa537cf17981f9de549e9323c8bcc6a8efaada66814,True,1,16,4,4.028176307678223,-0.04392370581626892,"[-0.0567653588950634,-0.05241743475198746,-0.055195681750774384,-0.04174566641449928,-0.05350019782781601,-0.04801635444164276,-0.045808739960193634,-0.05018874257802963]",4b8f19b644fd78d0b4f4969fc5e1146446881f5d9973c1f426c0e03d5164d906,False,True,fox_gate/logf_cuda
1.9073486328125e-06,1.0710209608078003e-08,20.717069625854492,-0.006249843630939722,"[-0.3920206879544587,-0.2725497785254892,-0.34957193372255296,0.05108545147508675,-0.30286696669531626,-0.14497884106876313,-0.07806238584869542,-0.20885962784367434]",75f082bce1efec0f5c1e03235fa9e14bc589493a11ca837e5f4499e10283d12f,True,1,16,4,20.71706771850586,-0.006249832920730114,"[-0.39202060611815415,-0.2725499850770342,-0.34957173763487515,0.05108544170679387,-0.3028670399588564,-0.14497883179825885,-0.07806221148624587,-0.20885946472718098]",08cc798454ab26d57de95539b8291a9422e57e34fa5935f6d269579e520ec7cf,False,True,fox_gate/logits_ref_fp64_cpu
0.0,3.725290298461914e-09,4.028176307678223,-0.04392370581626892,"[-0.05676536183567088,-0.052417430898789474,-0.055195691652108414,-0.04174566467346608,-0.0535001972844774,-0.04801635383467277,-0.04580874357306924,-0.050188744077710234]",f47d69474ef45b1b99b116cd2b4019435f86a97131faba08b144670b2edc74bf,True,1,16,4,4.028176307678223,-0.04392370209097862,"[-0.05676535878333509,-0.05241743822773905,-0.05519568446410101,-0.04174566497092978,-0.053500199918041724,-0.0480163535240058,-0.04580873791167665,-0.05018873844992717]",ade39092475b9ac39be260808972cbf21c3ceb4b0df24fcdd84ed47212dbfda8,False,True,fox_gate/logf_ref_fp64_cpu
0.0,0.0,4.028176307678223,-0.04392370581626892,"[-0.0567653626203537,-0.05241743475198746,-0.05519569665193558,-0.041745662689208984,-0.05350019782781601,-0.04801635444164276,-0.04580874368548393,-0.05018874257802963]",b7c1b57348ec39805b458aa537cf17981f9de549e9323c8bcc6a8efaada66814,True,1,16,4,4.028176307678223,-0.04392370581626892,"[-0.0567653588950634,-0.05241743475198746,-0.055195681750774384,-0.04174566641449928,-0.05350019782781601,-0.04801635444164276,-0.045808739960193634,-0.05018874257802963]",4b8f19b644fd78d0b4f4969fc5e1146446881f5d9973c1f426c0e03d5164d906,False,True,state_build/logf_all
0.0,5.820766091346741e-11,5.568747520446777,0.0008909257594496012,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",a97a29ad079bd8c61a38fc81935f36f9adf84cd7ab57268323c1574b260ae6b7,True,1,16,4,5.568747520446777,0.0008909257012419403,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",03893747b217d257e746bcf0bdfa5a2e8cbb822724dbde41e47aae92d8bf5a6f,False,True,state_build/G_state
0.0,1.4901161193847656e-08,25.300880432128906,0.1373363435268402,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",8458668e3d143a905efb2d0d0126c0b6ecb470c6aefb1cda02a279e75deb00bb,True,1,16,4,25.300880432128906,0.1373363584280014,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2ff178c0e7217d36a12bcdc1dc58e51d7a6974779727c309f6bb42d2e7bfe4a4,False,True,state_build/L_state
0.0,4.547473508864641e-13,6.791440010070801,3.423439238758874e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",2ee03b55e4d29c32b4affc372c91630925b92a3eafa2ad755073021ae281702f,True,1,16,4,6.791440010070801,3.423439693506225e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",e8aad3ab6ff0f784a5d9a73551802e348e5677c14d60c159b9736f961345c29f,False,True,state_build/M_state
0.0,0.0,90.5096664428711,0.5,"[1,0,1,0,1,0,1,0]",dc11edbaeecd85c2e2c82456db4232b7ddbbdfd7d6481b97eca720a60ac56f7c,True,1,16,4,90.5096664428711,0.5,"[1,0,1,0,1,0,1,0]",dc11edbaeecd85c2e2c82456db4232b7ddbbdfd7d6481b97eca720a60ac56f7c,True,True,phase2_read/top_idx
,,,,,ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0,True,,16,4,,,,ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0,True,True,forward/preds
0.0,0.0,10.682329177856445,10.682329177856445,[10.682329177856445],10.6823291779,True,,16,4,10.682329177856445,10.682329177856445,[10.682329177856445],10.6823291779,True,True,forward/loss
0.0,7.566995918750763e-10,1024.554443359375,0.0009600810590200126,"[1.318496823310852,0.6653687357902527,1.2698975801467896,-0.842536211013794,-0.36249110102653503,-0.4044512212276459,0.25521916151046753,-1.5643861293792725]",2e200e466a6d3c23affa198a2fa47d4d25b107642ab5dbae883e2ac911f14e40,True,1,64,16,1024.554443359375,0.0009600818157196045,"[1.318496823310852,0.6653686761856079,1.2698971033096313,-0.842536449432373,-0.3624911904335022,-0.40445128083229065,0.25521910190582275,-1.564386248588562]",a3d09b9fd43519ae666259535a816824252f01f5eb70913fee240e292c815b54,False,True,fox_gate/input_x
1.9073486328125e-06,1.0168878361582756e-07,28.674468994140625,-0.00031951512210071087,"[-0.23880791664123535,-0.2532404363155365,0.009584784507751465,0.03943725675344467,0.22703096270561218,-0.05566423758864403,-0.24334755539894104,-0.1140705943107605]",3d3b5e4360772a3784155d5202e3be36fe8df597715c73f34bf56830691eb7c5,True,1,64,16,28.674467086791992,-0.00031941343331709504,"[-0.23880764842033386,-0.253240704536438,0.009584903717041016,0.03943716734647751,0.2270311564207077,-0.05566362664103508,-0.24334734678268433,-0.11407040059566498]",14ed8a30ca3bc66596b22eecd35204e7334f04787f81709620f073cea3ccdc1a,False,True,fox_gate/logits_cuda
4.76837158203125e-07,3.725290298461914e-09,5.667906284332275,-0.043721310794353485,"[-0.05122893303632736,-0.051735155284404755,-0.043022893369197845,-0.042101435363292694,-0.03662879765033722,-0.04508541151881218,-0.05138781666755676,-0.04698800668120384]",a1f571ae9b15a1ca727e9b149a294003146c077e9b361b0a98077e70b7a11c2f,True,1,64,16,5.667905807495117,-0.04372130706906319,"[-0.051228925585746765,-0.05173515900969505,-0.04302288964390755,-0.04210143908858299,-0.03662879392504692,-0.04508539289236069,-0.05138780549168587,-0.046988002955913544]",507609e69f680eed462d60f5c99253c63305d0e8f1c6c00231528f4ee671cfd4,False,True,fox_gate/logf_cuda
1.9073486328125e-06,1.0119401849806309e-07,28.674468994140625,-0.0003195127646904439,"[-0.23880801625740136,-0.25324040918753826,0.009584748335096371,0.039437270529665815,0.22703084949165808,-0.05566422174877825,-0.24334757634757365,-0.11407057908153242]",db83498b2d550ff89ff59f870287cb7ddebae4c4c107c0ad4505d68393250e4c,True,1,64,16,28.674467086791992,-0.0003194115706719458,"[-0.23880763178273953,-0.253240663977828,0.009584896198145017,0.03943711649085768,0.22703108122531113,-0.05566359841090059,-0.24334737937338305,-0.1140703982587587]",2a3f222ed5d063fc17ea6b881840154b2634daebfe64ee0b35cea59ae34ef4e3,False,True,fox_gate/logits_ref_fp64_cpu
4.76837158203125e-07,3.725290298461914e-09,5.667906284332275,-0.043721310794353485,"[-0.05122893575839432,-0.05173514961488332,-0.043022893110845124,-0.04210143406162873,-0.03662880263249003,-0.04508540966491785,-0.0513878144637324,-0.04698800632151266]",5cd617b3252dd8a8c6a94ba9abc62ae75d9da37252b6592d0468cc2067652185,True,1,64,16,5.667905807495117,-0.04372130706906319,"[-0.051228922315722326,-0.05173515857990174,-0.04302288851226907,-0.042101438780434125,-0.03662879620934301,-0.04508538964360187,-0.051387807563007336,-0.04698800034886029]",9b6d559099bd7a10b6cbe3890de3d6ce73340b10fc94c2689844f33ed330a5a4,False,True,fox_gate/logf_ref_fp64_cpu
4.76837158203125e-07,3.725290298461914e-09,5.667906284332275,-0.043721310794353485,"[-0.05122893303632736,-0.051735155284404755,-0.043022893369197845,-0.042101435363292694,-0.03662879765033722,-0.04508541151881218,-0.05138781666755676,-0.04698800668120384]",a1f571ae9b15a1ca727e9b149a294003146c077e9b361b0a98077e70b7a11c2f,True,1,64,16,5.667905807495117,-0.04372130706906319,"[-0.051228925585746765,-0.05173515900969505,-0.04302288964390755,-0.04210143908858299,-0.03662879392504692,-0.04508539289236069,-0.05138780549168587,-0.046988002955913544]",507609e69f680eed462d60f5c99253c63305d0e8f1c6c00231528f4ee671cfd4,False,True,state_build/logf_all
0.0,6.984919309616089e-10,18.27190399169922,0.0016880759503692389,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",7f2af308aa4a834dcd20603d6249b53feb6aab7bc58a8369ba377dccc751c605,True,1,64,16,18.27190399169922,0.0016880766488611698,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",7de854b58803771e2903fe8f99b5486dcf8e432721577ec161d5a981eb55c70a,False,True,state_build/G_state
3.814697265625e-06,2.9802322387695312e-08,62.21318435668945,0.24450404942035675,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",6058c7f6b0e6312dff42d630e45bc06eaa64c6953a012a3239bb44a364f08f65,True,1,64,16,62.21318817138672,0.24450407922267914,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0dd5a3d9c282bd4046617df5c0c94d6f4539a04d6c08e258d9d85d34b5f4c574,False,True,state_build/L_state
9.5367431640625e-07,5.4569682106375694e-12,12.847935676574707,2.4902728910092264e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",fa86c18577819f9063d5178e8de46ca4f030dfc868c44cfdfcc3f5e081d37bbd,True,1,64,16,12.84793472290039,2.490267434041016e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",c4644967cb36d572b6e4fdc0316cd073ceb57ddde7eed1c79c7abe6def1f165f,False,True,state_build/M_state
0.01416015625,0.000152587890625,4433.0166015625,15.142852783203125,"[1,0,1,0,1,0,1,0]",21dc207d69180d4f7dacd9799aa5818079af1cfbab005e5131326eb806e56853,True,1,64,16,4433.03076171875,15.14300537109375,"[1,0,1,0,1,0,1,0]",89e6eb92f20ab7c2ca28cab95a9e18b0eb278aaf4e0aa5eadea63b44ae791727,False,True,phase2_read/top_idx
,,,,,f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6,True,,64,16,,,,f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6,True,True,forward/preds
9.5367431640625e-07,9.5367431640625e-07,10.266509056091309,10.266509056091309,[10.266509056091309],10.2665090561,True,,64,16,10.266508102416992,10.266508102416992,[10.266508102416992],10.2665081024,False,True,forward/loss
