summary_scope,comparison_scope,config_family,config,rank,seed,data_seed,num_codebook_vectors,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,max_epochs_source,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,replicate_id,run_type,gpu,dynamic_capacity,relative_to_gdn,status,trainable_params,zoology_state_size_metric_seq1024,elapsed_sec,wall_clock,valid_loss,valid_accuracy,valid_mqar_case_accuracy_1024x256,valid_mqar_case_accuracy_512x128,valid_mqar_case_accuracy_512x64,valid_mqar_case_accuracy_256x64,valid_input_seq_len_accuracy_512,valid_input_seq_len_accuracy_1024,valid_num_kv_pairs_accuracy_128,valid_num_kv_pairs_accuracy_256,valid_gd_write_strength_mean,valid_gd_m_norm_mean,valid_gd_m_norm_max,valid_gd_mu_valid_ratio,valid_gd_lambda_mean,valid_gd_inject_ratio,valid_vq_relative_err_mean,valid_vq_c_entropy,valid_vq_c_usage_mean,valid_vq_write_entropy_mean,valid_vq_write_top1_mass_mean,source_artifact,source_precision,source_run_set,run_id,swanlab_url,swanlab_run_dir,note,dtype_policy,outer_model_dtype,hidden_states_dtype,kernel_input_dtype,actual_kernel_dtype,dtype_comparison_scope,official_scope,metadata_verification_level,train_config_path,metadata_backfill_status
epoch4_final_only,gd_residual_v1_cb256_noearly4ep,cb256-r16,cb256-r16-s124-d123-repeat,16,124,123,256,64,16,4,256,b64_ga4,4,zoology/experiments/flash_vqg/scripts/20260425-gd-residual-v1-mqar/common_env.sh or explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly,true,repeat1,same_gpu_repeat,0,524288,32x,completed,1184966,2297344,18590,05:09:50,0.19637173414230347,0.9758974609375,0.8464375,0.9824296875,0.99146875,0.99703125,0.98694921875,0.8464375,0.9824296875,0.8464375,0.0469456622377038,0.0680679226079808,5.4909027843248275,0.31079155301290845,0.1098956393728417,0.12113370435933273,0.06529825497122985,3.033846542002663,20.337301528169995,2.8768130029950822,0.28968804684423266,docs/artifacts/20260517-gd-same-seed-repeat/same-seed-repeat-final.csv,full_precision,20260517_same_seed_repeat,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/70waxa56ic2r6ybk9nuyt,swanlog/run-20260518_072556-70waxa56ic2r6ybk9nuyt,same-seed same-GPU repeat row,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,inferred_default_no_amp,checkpoints/flash-vqg-20260517-gd-same-seed-repeat-r16-s124-gpu0-2026-05-18-07-25-51/gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep,cb256-r4,cb256-r4-s125,4,125,123,256,64,16,4,256,b64_ga4,4,zoology/experiments/flash_vqg/scripts/20260425-gd-residual-v1-mqar/common_env.sh or explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly,true,orig,original,0,131072,8x,completed,1183430,724480,16957,04:42:37,0.28544360399246216,0.95087841796875,0.73907421875,0.925109375,0.97209375,0.98096875,0.9486015625,0.73907421875,0.925109375,0.73907421875,0.0006652630816836516,0.001831050369392393,0.1726910032272812,0.3473351266649034,0.37715064882049487,0.23127544340160158,0.080194583650501,3.312728117855768,20.337301491035355,3.0369583623749867,0.29236371022841284,docs/artifacts/20260517-gd-rank-stability-r16-robustness/rank-stability-r16-robustness-final.csv,full_precision,20260517_rank_stability_r16_robustness,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/c4yabui0tu8ugxqcubx1u,swanlog/run-20260517_125134-c4yabui0tu8ugxqcubx1u,seed125 paired r4/r8 original run,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,inferred_default_no_amp,checkpoints/flash-vqg-20260517-gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly-2026-05-17-12-51-29/gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep,cb256-r8,cb256-r8-s125,8,125,123,256,64,16,4,256,b64_ga4,4,zoology/experiments/flash_vqg/scripts/20260425-gd-residual-v1-mqar/common_env.sh or explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly,true,orig,original,1,262144,16x,completed,1183942,1248768,15327,04:15:27,0.04600127413868904,0.996052734375,0.98284375,0.996140625,0.9940625,0.9974375,0.9951015625,0.98284375,0.996140625,0.98284375,0.04313268032782371,0.011866346384132547,6.544880357053545,0.4267789674183679,0.15711940310540654,0.06424665557486671,0.07085605282779961,3.443469678598737,20.337301285966994,3.1705762289819264,0.38082681093660614,docs/artifacts/20260517-gd-rank-stability-r16-robustness/rank-stability-r16-robustness-final.csv,full_precision,20260517_rank_stability_r16_robustness,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/zdp3us6bdfr7pumvj67nj,swanlog/run-20260517_125134-zdp3us6bdfr7pumvj67nj,seed125 paired r4/r8 original run,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,inferred_default_no_amp,checkpoints/flash-vqg-20260517-gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly-2026-05-17-12-51-29/gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep,cb256-r8,cb256-r8-s125-d123-repeat,8,125,123,256,64,16,4,256,b64_ga4,4,zoology/experiments/flash_vqg/scripts/20260425-gd-residual-v1-mqar/common_env.sh or explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly,true,repeat1,same_gpu_repeat,1,262144,16x,completed,1183942,1248768,14251,03:57:31,0.047220628708601,0.99581787109375,0.98122265625,0.9950859375,0.994578125,0.9980625,0.99483203125,0.98122265625,0.9950859375,0.98122265625,0.058737426013168365,0.013626092078445095,7.293781982527839,0.4261649373977903,0.1660541214403652,0.060540521960882915,0.07167651459190344,3.451193741862736,20.337301500023358,3.1776692649674794,0.37324701332383686,docs/artifacts/20260517-gd-same-seed-repeat/same-seed-repeat-final.csv,full_precision,20260517_same_seed_repeat,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-repeat-gpu1,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/pdmbhlj6b8dt5yrrs6666,swanlog/run-20260518_072556-pdmbhlj6b8dt5yrrs6666,same-seed same-GPU repeat row,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,inferred_default_no_amp,checkpoints/flash-vqg-20260517-gd-same-seed-repeat-r8-s125-gpu1-2026-05-18-07-25-51/gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-repeat-gpu1/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep,cb256-r16,cb256-r16-s125,16,125,123,256,64,16,4,256,b64_ga4,4,zoology/experiments/flash_vqg/scripts/20260425-gd-residual-v1-mqar/common_env.sh or explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly,true,orig,original,1,524288,32x,completed,1184966,2297344,15966,04:26:06,0.04959365352988243,0.99691357421875,0.98517578125,0.9985390625,0.99421875,0.99875,0.99637890625,0.98517578125,0.9985390625,0.98517578125,0.007348906867841762,0.004824162545865254,2.103743699334917,0.32990080969674246,0.05942393391437474,0.05438089121635708,0.05512561983916731,3.318777249445991,20.33730116723076,3.1313788469821686,0.34293070813966176,docs/artifacts/20260517-gd-rank-stability-r16-robustness/rank-stability-r16-robustness-final.csv,full_precision,20260517_rank_stability_r16_robustness,gd-r16-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r16-robustness,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/jafa90xf5dz54o7ypy5jk,swanlog/run-20260517_173952-jafa90xf5dz54o7ypy5jk,seed125 r16 robustness original run,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,inferred_default_no_amp,checkpoints/flash-vqg-20260517-gd-r16-wk4-mu01-t025-cb256-s125-d123-noearly-2026-05-17-17-39-47/gd-r16-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r16-robustness/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep_batch_accum_probe,cb256-r8,cb256-r8-s125-d123-b128-ga2-probe,8,125,123,256,128,16,2,256,b128_ga2,4,explicit MAX_EPOCHS=4; batch_accum_probe uses train_batch_size=128 gradient_accumulation_steps=2,4,2,8,epoch_end,epoch4_noearly_b128_ga2_probe,true,probe1,batch_accum_probe,0,262144,16x,completed,1183942,1248768,9621,02:40:21,0.06541332602500916,0.9936767578125,0.9675390625,0.99371875,,,0.993375,0.9675390625,0.99371875,0.9675390625,0.016174878306051212,0.019350588619191613,10.674713369399782,0.41420240250844803,0.23187622454549586,0.11881335322109479,0.06979616071348863,3.393678293341682,20.337301474715037,3.115464629634978,0.34178286885458325,docs/artifacts/20260518-gd-batch128-ga2-probe/batch128-ga2-probe-final.csv,full_precision,20260518_batch128_ga2_probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/0letf3z5m4rv0wdp876kb,swanlog/run-20260518_184426-0letf3z5m4rv0wdp876kb,batch accumulation probe; not a b64_ga4 official same-training-profile row,float32,float32,float32,float32,not_recorded,float32_only,batch_accum_probe,inferred_default_no_amp,checkpoints/flash-vqg-20260518-gd-batch128-ga2-probe-2026-05-18-18-44-21/gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe/train_config.json,backfilled_from_train_config_and_code_inference
epoch4_final_only,gd_residual_v1_cb256_noearly4ep_b128ga2,cb256-r10,cb256-r10-s125-d123,10,125,123,256,128,32,2,256,b128_ga2,4,explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,true,orig,rank_search,1,327680,20x,completed,1184198,1510912,7021.956089165062,01:57:02,0.04676618427038193,0.99646728515625,0.98512109375,0.9976484375,,,0.99524609375,0.98512109375,0.9976484375,0.98512109375,0.003613602108998748,0.01042465679893212,8.429141972213984,0.4142327606678009,0.3561496081529185,0.08938208539620973,0.07199295387545135,3.395127116702497,40.03906224668026,3.1277238577604294,0.37697913555894047,docs/artifacts/20260519-gd-rank-gdn-capacity-up/flash-final.csv,full_precision,20260519_rank_gdn_capacity_up,gd-r10-wk4-mu01-t025-cb256-s125-d123-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/qis3cwsjcfv2h9uqx38rc,/home/lyj/mnt/project/zoology/swanlog/run-20260519_055419-qis3cwsjcfv2h9uqx38rc,Flash rank/capacity follow-up; compare within matching batch_accum_profile,float32,float32,float32,float32,not_recorded,float32_only,rank_search_b128_ga2,verified_artifact,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r10-s125-b128-ga2-eb32-2026-05-19-05-54-14/gd-r10-wk4-mu01-t025-cb256-s125-d123-noearly4ep/train_config.json,normalized_from_existing_artifact_no_actual_kernel_dtype
epoch4_final_only,gd_residual_v1_cb256_noearly4ep_b128ga2,cb256-r6,cb256-r6-s125-d123,6,125,123,256,128,32,2,256,b128_ga2,4,explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,true,orig,rank_search,0,196608,12x,completed,1183686,986624,9052.62300953269,02:30:53,0.1457810252904892,0.979705078125,0.89425,0.9743125,,,0.9795390625,0.89425,0.9743125,0.89425,0.004381347554954118,0.00326453425532236,1.906969009898603,0.37266991287469864,0.11339212246821262,0.08647332061082125,0.06361387974175159,3.2787487898021936,40.039061948657036,3.0185393737629056,0.41554155468475074,docs/artifacts/20260519-gd-rank-gdn-capacity-up/flash-final.csv,full_precision,20260519_rank_gdn_capacity_up,gd-r6-wk4-mu01-t025-cb256-s125-d123-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/g2de9x3c3zclymwbkxt7v,/home/lyj/mnt/project/zoology/swanlog/run-20260519_055418-g2de9x3c3zclymwbkxt7v,Flash rank/capacity follow-up; compare within matching batch_accum_profile,float32,float32,float32,float32,not_recorded,float32_only,rank_search_b128_ga2,verified_artifact,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r6-s125-b128-ga2-eb32-2026-05-19-05-54-14/gd-r6-wk4-mu01-t025-cb256-s125-d123-noearly4ep/train_config.json,normalized_from_existing_artifact_no_actual_kernel_dtype
epoch4_final_only,gd_residual_v1_cb256_noearly4ep_b128ga2,cb256-r8,cb256-r8-s126-d123,8,126,123,256,128,32,2,256,b128_ga2,4,explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly_b128_ga2,true,orig,rank_search,0,262144,16x,completed,1183942,1248768,10242.082772701047,02:50:42,0.2337193489074707,0.97027001953125,0.80008203125,0.976171875,,,0.983796875,0.80008203125,0.976171875,0.80008203125,0.018830852743121795,0.009068770600606513,1.4059679633937776,0.2744273468852043,0.17600343230878934,0.776223901193589,0.07809307816205546,3.1621117368340492,40.03906244598329,2.928381242789328,0.24180738988798112,docs/artifacts/20260519-gd-rank-gdn-capacity-up/flash-final.csv,full_precision,20260519_rank_gdn_capacity_up,gd-r8-wk4-mu01-t025-cb256-s126-d123-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/6m5xen8eknqfyppug4dng,/home/lyj/mnt/project/zoology/swanlog/run-20260519_082512-6m5xen8eknqfyppug4dng,Flash rank/capacity follow-up; compare within matching batch_accum_profile,float32,float32,float32,float32,not_recorded,float32_only,rank_search_b128_ga2,verified_artifact,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r8-s126-b128-ga2-eb32-2026-05-19-08-25-06/gd-r8-wk4-mu01-t025-cb256-s126-d123-noearly4ep/train_config.json,normalized_from_existing_artifact_no_actual_kernel_dtype
epoch4_final_only,gd_residual_v1_cb256_noearly4ep_b64ga4_fallback,cb256-r16,cb256-r16-s126-d123,16,126,123,256,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,true,orig,rank_anchor,1,524288,32x,completed,1184966,2297344,19708.276558030397,05:28:28,0.10523050278425217,0.99070703125,0.9426953125,0.9953203125,,,0.99505078125,0.9426953125,0.9953203125,0.9426953125,0.06185564485984662,0.11250003867797435,6.839597138147505,0.29208661639501177,0.11247783776609198,0.19705900886938685,0.0745457454717585,3.286549178380815,20.337301545199892,3.1042575864564803,0.19409033404811035,docs/artifacts/20260519-gd-rank-gdn-capacity-up/flash-final.csv,full_precision,20260519_rank_gdn_capacity_up,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,b128-ga2-eb32:oom;b128-ga2-eb16:oom,float32,float32,float32,float32,not_recorded,float32_only,b64_ga4_fp32_historical_inferred,verified_artifact,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep/train_config.json,normalized_from_existing_artifact_no_actual_kernel_dtype
epoch4_final_only,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,cb256-r10,cb256-r10-s123-d123,10,123,123,256,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,r10_seed_stability_official_b64_ga4_fp32,0,327680,20x,completed,1184198,1510912,12683.045606723987,03:31:23,0.14956353604793549,0.98174560546875,0.89201953125,0.9850078125,0.987734375,0.995765625,0.98637109375,0.89201953125,0.9850078125,0.89201953125,0.027077715733044204,0.04849260372094928,12.452819958565728,0.3322998682657878,0.2221028624132039,0.11761890106376201,0.0668179951608181,3.3155470201893458,20.337301525804733,3.0698520262089986,0.25494514405727386,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gd-r10-s123-d123-b64-ga4-fp32-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/2w7p3mkfyghd4xmgzmamk,/home/lyj/mnt/project/zoology/swanlog/run-20260519_174325-2w7p3mkfyghd4xmgzmamk,b64_ga4 + fp32 official r10 seed stability row; do not mix with b128_ga2/search/probe/auto-fp16 rows,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,cb256-r10,cb256-r10-s124-d123,10,124,123,256,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,r10_seed_stability_official_b64_ga4_fp32,1,327680,20x,completed,1184198,1510912,16286.62114972435,04:31:27,0.04493362084031105,0.99668359375,0.9852421875,0.9969765625,0.995375,0.99825,0.99617578125,0.9852421875,0.9969765625,0.9852421875,0.02463722985518712,0.013862197206074756,5.582885691097805,0.4088575045267741,0.28320893615720766,0.2087780170970493,0.06999132504302358,3.549587534060554,20.337301453427663,3.27725846332217,0.23029902840535793,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gd-r10-s124-d123-b64-ga4-fp32-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/359d108x1rgz0v4en6zpq,/home/lyj/mnt/project/zoology/swanlog/run-20260519_174325-359d108x1rgz0v4en6zpq,b64_ga4 + fp32 official r10 seed stability row; do not mix with b128_ga2/search/probe/auto-fp16 rows,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,cb256-r10,cb256-r10-s125-d123,10,125,123,256,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,r10_seed_stability_official_b64_ga4_fp32,0,327680,20x,completed,1184198,1510912,13585.642972534522,03:46:26,0.039301443845033646,0.99725146484375,0.99073046875,0.998140625,0.993375,0.998109375,0.9957578125,0.99073046875,0.998140625,0.99073046875,0.03893163581452672,0.03352729241836757,12.671589817319598,0.4038353420439221,0.38063781797176316,0.132712372652595,0.07901434961055952,3.448908653524187,20.337301452718084,3.1807398772428908,0.24491612719638006,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gd-r10-s125-d123-b64-ga4-fp32-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bpnefr0n1a4rzca94seeh,/home/lyj/mnt/project/zoology/swanlog/run-20260519_211448-bpnefr0n1a4rzca94seeh,b64_ga4 + fp32 official r10 seed stability row; do not mix with b128_ga2/search/probe/auto-fp16 rows,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s125-2026-05-19-21-14-43/gd-r10-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,cb256-r10,cb256-r10-s126-d123,10,126,123,256,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,r10_seed_stability_official_b64_ga4_fp32,1,327680,20x,completed,1184198,1510912,19482.126880662516,05:24:42,0.24004417657852173,0.96753125,0.7871953125,0.9753203125,0.988515625,0.99640625,0.98191796875,0.7871953125,0.9753203125,0.7871953125,0.021294858994051105,0.05731341195669735,3.5837920504429985,0.29771028246198383,0.397053658784855,0.2112909878589331,0.07436229528060981,3.1256359687873294,20.337301522020308,2.9083961238936773,0.2626839523159322,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gd-r10-s126-d123-b64-ga4-fp32-noearly4ep,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/co6yx9eyqntt2zmz88ie7,/home/lyj/mnt/project/zoology/swanlog/run-20260519_221452-co6yx9eyqntt2zmz88ie7,b64_ga4 + fp32 official r10 seed stability row; do not mix with b128_ga2/search/probe/auto-fp16 rows,float32,float32,float32,float32,float32,float32_only,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s126-2026-05-19-22-14-47/gd-r10-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
