timestamp,mode,queue,machine,gpu,pid,status,output_root,log_path,status_path
2026-07-08T01:22:29+08:00,formal,fixed-2080ti-gpu1,2080ti,1,3784,started,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-2080ti-gpu1-20260707T172212Z-formal,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal/logs/fixed-2080ti-gpu1.supervisor.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/master-20260707T172212Z-formal/master-status.tsv
2026-07-08T01:22:29+08:00,formal,fixed-3090-gpu0,3090,0,3790,started,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal/logs/fixed-3090-gpu0.supervisor.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/master-20260707T172212Z-formal/master-status.tsv
2026-07-08T23:54:24+08:00,formal,fixed-2080ti-gpu1,2080ti,1,3784,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-2080ti-gpu1-20260707T172212Z-formal,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal/logs/fixed-2080ti-gpu1.supervisor.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/master-20260707T172212Z-formal/master-status.tsv
2026-07-08T23:54:24+08:00,formal,fixed-3090-gpu0,3090,0,3790,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal/logs/fixed-3090-gpu0.supervisor.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/master-20260707T172212Z-formal/master-status.tsv
2026-07-08T23:54:24+08:00,formal,master,all,,3778,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/master-20260707T172212Z-formal/logs,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/master-20260707T172212Z-formal/master-status.tsv
