machine,target,variant,file_count,combined_content_sha256,expected_combined_content_sha256,match_expected,path,sha256,checkpoint,expected_model_state_sha256,embedded_model_state_sha256,actual_model_state_sha256,match_embedded
2080ti,s125-r8-rep1,s125-r8-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-2080ti-gpu1-20260707T172212Z-formal/cache-hash-s125-r8-rep1.json,25b3663013753c9303e627c85c7bd1bb1c7b15f9183e4688185d47ebc07e1d8d,,,,,
2080ti,s125-r8-rep2,s125-r8-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-2080ti-gpu1-20260707T172212Z-formal/cache-hash-s125-r8-rep2.json,7453e2d5bd77299182e5ed92325549e46f9dc0ad2a2105f90fd12ff5edab8d09,,,,,
3090,s123-r16-rep1,s123-r16-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s123-r16-rep1.json,2a2e86d00ef2954efe3209c9b5eb3c4b5d943484b5df4fda1950b33c095498e4,,,,,
3090,s123-r16-rep2,s123-r16-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s123-r16-rep2.json,804f48d1958a0421527e8883ca4d2900bdf77bd009793f66c68188b79beb77e4,,,,,
3090,s123-r8-rep1,s123-r8-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s123-r8-rep1.json,ee5febedc79abcbb88b675d836eeac66230480c4feed4f47381bb9fb7c9a9df5,,,,,
3090,s123-r8-rep2,s123-r8-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s123-r8-rep2.json,df6e0f467c758480c5f0755898f5510b6270a960aeb33ef0e9247dd82b3cf46d,,,,,
3090,s124-r16-rep1,s124-r16-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s124-r16-rep1.json,9557774a1fcb5f537f2f47805715abea5c5400ac2f3715adc81009ad12dce566,,,,,
3090,s124-r16-rep2,s124-r16-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s124-r16-rep2.json,32bd8235bea37ff65f7fc9fd5ada17a3c4ff779ee2fa4cc94e29b181c0c4d198,,,,,
3090,s124-r8-rep1,s124-r8-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s124-r8-rep1.json,16872623ee81b26c0a6915daf0bbc0adc6996849c1241c07d40baef85be9b9fb,,,,,
3090,s124-r8-rep2,s124-r8-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s124-r8-rep2.json,adbea3957ed235b0cf8d7e3a20c14a9031243038e591772e57d090180c2f1843,,,,,
3090,s125-r16-rep1,s125-r16-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s125-r16-rep1.json,20de4b251e6413de4b4e75d09d7602d1ee160fe36017ec178abdbb692999f5ad,,,,,
3090,s125-r16-rep2,s125-r16-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s125-r16-rep2.json,443186af60c665b8719532161f17a78f591b51a58a2636eae904ec34c48abe74,,,,,
3090,s125-r8-rep1,s125-r8-rep1,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s125-r8-rep1.json,300f7c3550f8a823671114a2f3da58fb311798d92505b84a28ec20efc7665772,,,,,
3090,s125-r8-rep2,s125-r8-rep2,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/cache-hash-s125-r8-rep2.json,1bca8ace2678fcaa5173a392f76e66fc40f1737370f626178e7a1d5966336440,,,,,
2080ti,,,,,,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-2080ti-gpu1-20260707T172212Z-formal/init-verify.json,25ceb6b4c20fe26ea552a4616ab5ab433d96e221da1a1eefef7fb07c3d08b5dc,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True
3090,,,,,,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/formal-only-20260707T172212Z/fixed-3090-gpu0-20260707T172212Z-formal/init-verify.json,1404a74c2e63dcecf16c7a8d2d06dbe7bab97f43fa8ab99ec2f5383ad037edff,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True
