experiment_id,machine,queue,target,variant,variant_description,gpu,status,started_at,finished_at,duration_seconds,duration_minutes,run_id,launch_id,embed_dropout,resid_dropout,drop_path,max_epochs,max_train_steps,gradient_accumulation_steps,num_codebook_vectors,fox_remote_read_topk,fox_gd_residual_rank,fox_gd_residual_write_topk,fox_gd_residual_update_norm_softcap,fox_gd_residual_update_norm_softcap_mode,fox_gd_residual_m_norm_cap,fox_gd_residual_injection_warmup_start_train_steps,fox_gd_residual_injection_warmup_end_train_steps,fox_gd_residual_d_geometry_trace_enabled,fox_gd_residual_d_geometry_max_pairs_per_group,fox_gd_residual_d_geometry_top_hotspots,read_trace_enabled,read_trace_train_steps,train_inline_event_trace_enabled,train_inline_event_trace_steps,final_valid_loss,final_valid_accuracy,best_valid_accuracy,final_1024x256_accuracy,best_1024x256_accuracy,best_final_1024x256_gap,n_validation_summaries,n_validation_summary_lines,log_path,log_sha256,result_json,result_sha256,config_json,config_sha256,zoology_commit,flash_vqg_commit,training_seed,data_seed,read_topk,repeat,fixed_init_seed
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,2080ti,fixed-2080ti-gpu1,s125-r16-rep2,s125-r16-rep2,fixed seed124 init; training_seed=125; read_topk=16; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,1,completed,2026-07-08T21:49:23+08:00,2026-07-08T23:54:24+08:00,7501.0,125.01666666666667,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s125-r16-rep2-fixedinit-s124-d123-b64ga4-2080ti-fixed-2080ti-gpu1-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-2080ti-s125-r16-rep2-fixed-2080ti-gpu1-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.317,0.972,0.972,0.843,0.843,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-2080ti-gpu1-20260707T172212Z-formal/logs/s125-r16-rep2.log,0970f7ed80045436cc8f61cdcfaee6e41a7590c0c91cb1ce644cfcd72e28f21a,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-2080ti-gpu1-20260707T172212Z-formal/results/s125-r16-rep2.json,84d47d84573f027536de2eea51c4d46fabda70fd5a63efd9d26b4766dc83209e,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-2080ti-gpu1-20260707T172212Z-formal/configs/s125-r16-rep2.json,c4a6e01f43b380f0cee0777287b6cc8bcee4538bc82d54c46a201c9e279d3c95,1d99c8e,0eba390,125,123,16,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s123-r8-rep1,s123-r8-rep1,fixed seed124 init; training_seed=123; read_topk=8; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T17:22:45+00:00,2026-07-07T18:41:45+00:00,4740.0,79.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s123-r8-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s123-r8-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.203,0.985,0.985,0.918,0.921,0.0030000000000000027,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s123-r8-rep1.log,d75814844575b4b81efa929a19fcfcaa33e9b5e3c54cc67c752d34ef5b25c7ba,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s123-r8-rep1.json,bb213bd2074ef02e71131d198df301f8b93b3a986aa3456d33275ab87ea5abcf,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s123-r8-rep1.json,58fe51b72b4931234ce9dde60619448840f742ec4fdb70cd8b5ed0b561b611c4,1d99c8e,0eba390,123,123,8,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s123-r8-rep2,s123-r8-rep2,fixed seed124 init; training_seed=123; read_topk=8; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T18:41:57+00:00,2026-07-07T20:03:57+00:00,4920.0,82.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s123-r8-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s123-r8-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.164,0.99,0.99,0.948,0.948,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s123-r8-rep2.log,6063afba0063bfc49d3ddaf650e8fc1c8f2be93f4f7f166f0332ce0da4efd4b6,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s123-r8-rep2.json,fcf32f73b5d4f43f845da6cd0cd2b7541712f48515b0b96f7f47aecf8c63ea4e,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s123-r8-rep2.json,0852459cc4881f22dc49960cc3aca63bafc19708c1edd82ac9a4ad527333a2e3,1d99c8e,0eba390,123,123,8,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s123-r16-rep1,s123-r16-rep1,fixed seed124 init; training_seed=123; read_topk=16; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T20:04:08+00:00,2026-07-07T21:20:09+00:00,4561.0,76.01666666666667,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s123-r16-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s123-r16-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.208,0.986,0.986,0.924,0.924,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s123-r16-rep1.log,2c5f173c934061d03b0f0adb92f0447c1c53a0f0386ab41663b67d1405a9b244,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s123-r16-rep1.json,57ecd0c206b5be0a78bafe92fa3bad1fc022204b88a55042fb2da42b1ffb8f4e,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s123-r16-rep1.json,4cd46fc9b260046f1ed5aae9eecf56aa9d02bf90b76824adbca93b42ac9f0a09,1d99c8e,0eba390,123,123,16,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s123-r16-rep2,s123-r16-rep2,fixed seed124 init; training_seed=123; read_topk=16; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T21:20:20+00:00,2026-07-07T22:41:21+00:00,4861.0,81.01666666666667,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s123-r16-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s123-r16-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.331,0.969,0.969,0.833,0.833,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s123-r16-rep2.log,968cffed18f9d9588da4b65308ba0a33f8dc9ebcb5444865da8de5b0b277f15e,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s123-r16-rep2.json,770c71d51c6f8d726bca4bfa4e3c764158c763c976c47a50a56c570c5110186a,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s123-r16-rep2.json,cf927dff760e2ef5bae7c8ed846e783307f12b849aa2dcc39be65ea42461e5c6,1d99c8e,0eba390,123,123,16,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s124-r8-rep1,s124-r8-rep1,fixed seed124 init; training_seed=124; read_topk=8; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T22:41:32+00:00,2026-07-07T23:57:32+00:00,4560.0,76.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s124-r8-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s124-r8-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.177,0.99,0.99,0.948,0.948,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s124-r8-rep1.log,25fc33bb039f4ee22d83e664d8450d8df9499fe8e842f94b639ec8d37a2d64b7,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s124-r8-rep1.json,4fc8450de0abf866102dc413d9ea29e3bb6b0b478f73c56c4a0fcac611d8bc78,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s124-r8-rep1.json,eeb672e9b1501f448ed743023b78b67d77fe0152c58f12b3ff9143180c2a1cc0,1d99c8e,0eba390,124,123,8,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s124-r8-rep2,s124-r8-rep2,fixed seed124 init; training_seed=124; read_topk=8; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-07T23:57:44+00:00,2026-07-08T01:14:44+00:00,4620.0,77.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s124-r8-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s124-r8-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.187,0.989,0.989,0.941,0.941,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s124-r8-rep2.log,c6235b0321a7dec0640b20156a8c2bf04edd8bc4eb58009ab852fac6715d78c2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s124-r8-rep2.json,83539cf868053dc4ed04a332078bef6cced5d8c43a4eac50c23827930548207b,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s124-r8-rep2.json,d355be858252e039eda22e98d7aca293c2bf36a2d1f9fb98692ce24094bd0048,1d99c8e,0eba390,124,123,8,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s124-r16-rep1,s124-r16-rep1,fixed seed124 init; training_seed=124; read_topk=16; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T01:14:55+00:00,2026-07-08T02:29:56+00:00,4501.0,75.01666666666667,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s124-r16-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s124-r16-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.19,0.988,0.988,0.938,0.938,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s124-r16-rep1.log,0576433168b6a71e675ccabbfb0840fc2845aec5e1ea6900238dc356e59e7c15,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s124-r16-rep1.json,5d7298a239af5e451c1464ee9a2624bfc3b316b226f5c2d5fab4d4b42442889e,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s124-r16-rep1.json,586e752d0e23542f410ed6c3f146f1a981d4932dc9cceba9c8bb74e0f27541b8,1d99c8e,0eba390,124,123,16,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s124-r16-rep2,s124-r16-rep2,fixed seed124 init; training_seed=124; read_topk=16; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T02:30:07+00:00,2026-07-08T03:49:07+00:00,4740.0,79.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s124-r16-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s124-r16-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.197,0.987,0.987,0.933,0.933,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s124-r16-rep2.log,d3bc9ae6914edbc47d23426a6278abb6487befb9821e9d44fcf6cd2e7dec6d3c,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s124-r16-rep2.json,f71b962d10bed50edc5611c60949db59242cf72441469365c25e74c7b92cbb5a,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s124-r16-rep2.json,cf58c92490dbecbf2b3b0f0c6118d14ad43363fa6d17fa696e92c8ed2aa648f3,1d99c8e,0eba390,124,123,16,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s125-r8-rep1,s125-r8-rep1,fixed seed124 init; training_seed=125; read_topk=8; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T03:49:19+00:00,2026-07-08T04:44:19+00:00,3300.0,55.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s125-r8-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s125-r8-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],1.05,0.921,0.921,0.668,0.668,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s125-r8-rep1.log,70656a67463bd8241aef573a1245064becdd687fa3492fa101af469ffce0138a,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s125-r8-rep1.json,0cbc4af0eb0f9941fb341873923fb9fa4c72010822a1ca76ef883939fabb3358,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s125-r8-rep1.json,56dafc8b1a04d4a2bddd25ffe825ee7f4f368687222f99629182ec168c7c67d1,1d99c8e,0eba390,125,123,8,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s125-r8-rep2,s125-r8-rep2,fixed seed124 init; training_seed=125; read_topk=8; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T04:44:30+00:00,2026-07-08T05:37:30+00:00,3180.0,53.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s125-r8-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s125-r8-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,8,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.933,0.933,0.933,0.71,0.71,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s125-r8-rep2.log,9fd4f3749a175c8a61cf206f9a4b184812d273dc7d00063c078e812fba4b0d06,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s125-r8-rep2.json,9e7c9ff0848aaf05b6577696b94d5aa620d5a9544c42e3575a1146ba7d2ee5d2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s125-r8-rep2.json,400476254f445f66f13f78b2fe1c25c0f392346d96db462032b1a5c816c36264,1d99c8e,0eba390,125,123,8,2,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s125-r16-rep1,s125-r16-rep1,fixed seed124 init; training_seed=125; read_topk=16; repeat=1; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T05:37:42+00:00,2026-07-08T06:58:42+00:00,4860.0,81.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s125-r16-rep1-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s125-r16-rep1-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.165,0.99,0.99,0.949,0.949,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s125-r16-rep1.log,49751c83eee79783ca69a33a3c27060cf4b0eb70b880909168c767a996694334,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s125-r16-rep1.json,cf5687e43447b13525c2a6504301212dc584dc046eb2647c89739a261e497b1d,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s125-r16-rep1.json,1caf5b79730267f9721eb19a11a1effd43f373049cfcfb0af1b9a15e303eb6f6,1d99c8e,0eba390,125,123,16,1,124
20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat,3090,fixed-3090-gpu0,s125-r16-rep2,s125-r16-rep2,fixed seed124 init; training_seed=125; read_topk=16; repeat=2; update softcap=0.5; injection warmup 0->512 optimizer steps,0,completed,2026-07-08T06:58:54+00:00,2026-07-08T08:19:54+00:00,4860.0,81.0,20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-s125-r16-rep2-fixedinit-s124-d123-b64ga4-3090-fixed-3090-gpu0-formal,fvqg-20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat-3090-s125-r16-rep2-fixed-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,4096,64,False,[],False,[],0.144,0.992,0.992,0.962,0.962,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/logs/s125-r16-rep2.log,fd31ea08a40aa4ecbb9657878ce1c2edfce4be1ac4fe6c0d849bced344daece8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/results/s125-r16-rep2.json,ec99e04618e1a48b29a4ddbb9ba27034a3d14de10e7280033d745fad65dbc97c,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260708-01-flash-vqg-r8-r16-fixed-init-three-seed-repeat/outputs/fixed-3090-gpu0-20260707T172212Z-formal/configs/s125-r16-rep2.json,1c4ef56f6ceaaf9f6983af0dd3abb9b200a3986b1de24490c72e0ceeda5ebb26,1d99c8e,0eba390,125,123,16,2,124
