launch_id,mode,matrix,run_id,kind,target,target_label,seed,num_codebook_vectors,gd_rank,donor_target,recipient_target,overlay_scope,init_checkpoint_path,max_epochs,smoke_data,checkpoint_status,checkpoint_path,checkpoint_epoch,valid/loss,valid/accuracy,valid/mqar_case/accuracy-1024x256,valid/mqar_case/accuracy-512x128,valid/mqar_case/accuracy-256x64,valid/attn/gd_residual_write_strength_mean,valid/attn/gd_residual_raw_topk_mass_mean,valid/attn/gd_residual_write_q_entropy_mean,valid/vq/relative_err_mean,valid/vq/write_entropy_mean,valid/vq/write_top1_mass_mean
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,normal-cb64-r16-s124,normal,cb64-r16-s124,cb64-r16-boundary,124,64,16,,,,,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/normal-cb64-r16-s124/best.pt,0,9.02528190612793,0.0,0.0,0.0,0.0,0.1250985728111118,0.15738181117922068,1.368925791233778,0.9316683318465948,4.011652290821075,0.049464871059171855
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,normal-cb64-r16-s125,normal,cb64-r16-s125,cb64-r16-good,125,64,16,,,,,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/normal-cb64-r16-s125/best.pt,0,9.035649299621582,0.0,0.0,0.0,0.0,0.12513385387137532,0.15691579040139914,1.3696647733449936,0.9322960618883371,4.012172028422356,0.049066834850236773
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,fullrerun-cb64-r16-s125,full_model_rerun,cb64-r16-s125,cb64-r16-good,125,64,16,cb64-r16-s125,,full_model,/home/lyj/mnt/project/zoology/checkpoints/20260603-gd-init-transplant/init_snapshots/cb64-r16-s125-full_model.pt,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/fullrerun-cb64-r16-s125/best.pt,0,9.035649299621582,0.0,0.0,0.0,0.0,0.12513385200873017,0.15691578993573785,1.369664765894413,0.932296060025692,4.012172088027,0.049066834966652095
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,flashdonor-cb64-r16-s125-to-s124,flash_only_transplant,cb64-r16-s124,cb64-r16-boundary,124,64,16,cb64-r16-s125,cb64-r16-s124,flash_only,/home/lyj/mnt/project/zoology/checkpoints/20260603-gd-init-transplant/init_checkpoints/flashdonor-cb64-r16-s125-to-s124/best.pt,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/flashdonor-cb64-r16-s125-to-s124/best.pt,0,9.024812698364258,0.0,0.0,0.0,0.0,0.12499072658829391,0.1571778617799282,1.3695059791207314,0.931573299691081,4.011565536260605,0.04923418362159282
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,flashdonor-cb64-r16-s124-to-s125,flash_only_transplant,cb64-r16-s125,cb64-r16-good,125,64,16,cb64-r16-s124,cb64-r16-s125,flash_only,/home/lyj/mnt/project/zoology/checkpoints/20260603-gd-init-transplant/init_checkpoints/flashdonor-cb64-r16-s124-to-s125/best.pt,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/flashdonor-cb64-r16-s124-to-s125/best.pt,0,9.033658981323242,0.0,0.0,0.0,0.0,0.12512319860979915,0.15708493487909436,1.3690864257514477,0.9328399039804935,4.012689262628555,0.04929712100420147
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,nonflashdonor-cb64-r16-s125-to-s124,non_flash_only_transplant,cb64-r16-s124,cb64-r16-boundary,124,64,16,cb64-r16-s125,cb64-r16-s124,non_flash_only,/home/lyj/mnt/project/zoology/checkpoints/20260603-gd-init-transplant/init_checkpoints/nonflashdonor-cb64-r16-s125-to-s124/best.pt,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/nonflashdonor-cb64-r16-s125-to-s124/best.pt,0,9.035528182983398,0.0,0.0,0.0,0.0,0.12501496425829828,0.1570779993198812,1.3691381439566612,0.932811276987195,4.012682810425758,0.049274100456386805
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,normal-cb256-r4-s123,normal,cb256-r4-s123,cb256-r4-historical-good,123,256,4,,,,,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/normal-cb256-r4-s123/best.pt,0,9.049829483032227,0.0,0.0,0.0,0.0,0.12486991239711642,0.04950347705744207,1.3760746605694294,0.9320382159203291,5.409638375043869,0.014769735629670322
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,normal-cb256-r4-s124,normal,cb256-r4-s124,cb256-r4-bad,124,256,4,,,,,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/normal-cb256-r4-s124/best.pt,0,9.026126861572266,0.0,0.0,0.0,0.0,0.125003362307325,0.04959766357205808,1.3761095888912678,0.9322128444910049,5.4087961465120316,0.014802836289163679
flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37,early,core,flashdonor-cb256-r4-s123-to-s124,flash_only_transplant,cb256-r4-s124,cb256-r4-bad,124,256,4,cb256-r4-s123,cb256-r4-s124,flash_only,/home/lyj/mnt/project/zoology/checkpoints/20260603-gd-init-transplant/init_checkpoints/flashdonor-cb256-r4-s123-to-s124/best.pt,1,True,loaded,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260603-gd-init-transplant-early-core-2026-06-03-08-56-37/flashdonor-cb256-r4-s123-to-s124/best.pt,0,9.025520324707031,0.0,0.0,0.0,0.0,0.12496635736897588,0.04940040339715779,1.376113299280405,0.9321430660784245,5.40977780520916,0.014741312188562006
