launch_id,sweep_id,run_id,source,status,project,entity,experiment_id,run_url,run_dir,backup_file,available_metrics,created_at_utc,finished_at_utc,seed,data_seed,learning_rate,d_model,n_layers,train_batch_order,block_len,local_num_blocks,if_remote_enabled,num_codebook_vectors,num_heads,use_time_mixing,fox_remote_path_backend,fox_remote_read_topk,read_mode
flash-vqg-20260402-clr-v1-e1-2026-04-03-05-44-50,flash-vqg-20260402-clr-v1-e1,flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-clr1-r4-den1-rremat-off-rread-dense-seed123-tbs128-ebs16-ga2,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,r0phhxeb63x0jdjltbtjt,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/r0phhxeb63x0jdjltbtjt,/home/lyj/mnt/project/zoology/swanlog/run-20260403_054456-r0phhxeb63x0jdjltbtjt,/home/lyj/mnt/project/zoology/swanlog/run-20260403_054456-r0phhxeb63x0jdjltbtjt/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'attn/remote_topk_den_capture_ratio', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/attn/remote_topk_den_capture_ratio', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,,dense
flash-vqg-20260402-clr-v1-e1-2026-04-03-05-44-50,flash-vqg-20260402-clr-v1-e1,flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-clr1-r4-den1-rremat-off-rread-top1-seed123-tbs128-ebs16-ga2,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,5jypauqkisk70188k6n46,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/5jypauqkisk70188k6n46,/home/lyj/mnt/project/zoology/swanlog/run-20260403_072503-5jypauqkisk70188k6n46,/home/lyj/mnt/project/zoology/swanlog/run-20260403_072503-5jypauqkisk70188k6n46/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'attn/remote_topk_den_capture_ratio', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/attn/remote_topk_den_capture_ratio', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,1.0,top1
flash-vqg-20260402-clr-v1-e1-2026-04-03-05-44-50,flash-vqg-20260402-clr-v1-e1,flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-clr1-r4-den1-rremat-off-rread-top2-seed123-tbs128-ebs16-ga2,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,gyy9ayp13979d0feaejc3,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/gyy9ayp13979d0feaejc3,/home/lyj/mnt/project/zoology/swanlog/run-20260403_090827-gyy9ayp13979d0feaejc3,/home/lyj/mnt/project/zoology/swanlog/run-20260403_090827-gyy9ayp13979d0feaejc3/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'attn/remote_topk_den_capture_ratio', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/attn/remote_topk_den_capture_ratio', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2.0,top2
flash-vqg-20260402-clr-v1-e1-2026-04-03-05-44-50,flash-vqg-20260402-clr-v1-e1,flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-clr1-r4-den1-rremat-off-rread-top4-seed123-tbs128-ebs16-ga2,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,a2cqxecw43to17qdbwuxa,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/a2cqxecw43to17qdbwuxa,/home/lyj/mnt/project/zoology/swanlog/run-20260403_105210-a2cqxecw43to17qdbwuxa,/home/lyj/mnt/project/zoology/swanlog/run-20260403_105210-a2cqxecw43to17qdbwuxa/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'attn/remote_topk_den_capture_ratio', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/attn/remote_topk_den_capture_ratio', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,4.0,top4
