experiment_id,machine,target,run_id,train_step,loss,update_norm_p95,update_norm_max,uncapped_sum_zeta_p95,cap_hit_ratio,m_norm_max,lambda_mean,inject_ratio
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,0,9.039597511291504,0.11171120405197144,0.20923224091529846,0.5,,0.3302895426750183,0.05000000819563866,0.14626435935497284
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,64,8.677420616149902,0.11307430267333984,0.3555375337600708,0.2678242623806,,1.0304522514343262,0.0069085839204490185,0.005210652016103268
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,130,8.453656196594238,0.08386746048927307,0.4871711730957031,0.2513672411441803,,0.803647518157959,0.0016658511012792587,0.02733754925429821
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,203,8.404013633728027,0.47378766536712646,1.0653562545776367,0.643770694732666,,3.883634090423584,0.0007688379846513271,0.002454182133078575
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,352,7.796646595001221,0.09358814358711243,0.6247768998146057,0.1861601173877716,,2.715902328491211,0.07967621088027954,0.44387146830558777
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,448,5.850886344909668,0.15417799353599548,0.9783926010131836,0.21462665498256683,,3.439929246902466,0.08728358149528503,0.338482528924942
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,705,3.728975296020508,0.3414332866668701,2.695216417312622,0.3071845769882202,,4.441007137298584,0.12374282628297806,0.30584821105003357
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,0,9.039852142333984,0.1119132936000824,0.20596343278884888,0.5,,0.282053679227829,0.05000000819563866,0.14065086841583252
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,64,8.701085090637207,0.10813186317682266,0.26229336857795715,0.24886393547058105,,1.2979472875595093,0.008163257502019405,0.004507125820964575
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,130,8.451777458190918,0.059653621166944504,0.33957409858703613,0.17152321338653564,,0.8957889080047607,0.0020048683509230614,0.033808235079050064
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,203,8.407332420349121,0.09763935953378677,1.06937575340271,0.15742093324661255,,3.685828685760498,0.0015132292173802853,0.00261865695938468
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,352,8.370108604431152,0.07280999422073364,1.113189935684204,0.1602925956249237,,4.7381205558776855,0.13703489303588867,0.21937142312526703
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,448,8.365453720092773,0.1130930483341217,6.100685119628906,0.5810460448265076,,12.558405876159668,0.439250111579895,0.5643748641014099
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,705,1.0518006086349487,0.04162817820906639,0.436984121799469,0.01966799423098564,,5.437991619110107,0.7119300365447998,0.40628886222839355
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,0,9.039615631103516,0.0311142411082983,0.04213334992527962,0.5,1.0,0.09614020586013794,0.05000000819563866,0.048711445182561874
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,64,8.677087783813477,0.026369329541921616,0.054236214607954025,0.3057376444339752,0.25,0.7000402212142944,0.007925471290946007,0.002872503362596035
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,130,8.454012870788574,0.023422468453645706,0.04599602520465851,0.25896939635276794,0.19380950927734375,0.5408874154090881,0.0027878116816282272,0.04349936172366142
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,203,8.412927627563477,0.04570266604423523,0.2026851773262024,0.2728012800216675,0.25,3.462005138397217,0.0032566674053668976,0.002709624357521534
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,352,8.423046112060547,0.06058289855718613,0.14204062521457672,0.3632048964500427,0.2248077392578125,2.1158981323242188,0.044671960175037384,0.20811958611011505
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,448,6.965582847595215,0.06273027509450912,0.20917370915412903,0.15229375660419464,0.12334442138671875,2.0463411808013916,0.15795812010765076,0.27559730410575867
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,705,2.99129581451416,0.09520130604505539,0.23450520634651184,0.11636856943368912,0.12290191650390625,2.279587745666504,0.12375254929065704,0.18682493269443512
