experiment_id,machine,queue,target,variant,variant_description,gpu,status,started_at,finished_at,duration_seconds,duration_minutes,run_id,launch_id,embed_dropout,resid_dropout,drop_path,max_epochs,max_train_steps,gradient_accumulation_steps,num_codebook_vectors,fox_remote_read_topk,fox_gd_residual_rank,fox_gd_residual_write_topk,fox_gd_residual_update_norm_softcap,fox_gd_residual_update_norm_softcap_mode,fox_gd_residual_m_norm_cap,fox_gd_residual_injection_warmup_start_train_steps,fox_gd_residual_injection_warmup_end_train_steps,read_trace_enabled,read_trace_train_steps,train_inline_event_trace_enabled,final_valid_loss,final_valid_accuracy,best_valid_accuracy,final_1024x256_accuracy,best_1024x256_accuracy,best_final_1024x256_gap,n_validation_summaries,n_validation_summary_lines,log_path,log_sha256,result_json,result_sha256,config_json,config_sha256,zoology_commit,flash_vqg_commit
20260706-01-flash-vqg-default-dropout-r16-mstate-control,2080ti,mstate-2080ti-gpu0,fixed-r16-baseline,fixed-r16-baseline,"default-dropout fixed read_topk=16 baseline, no M_state control",0,completed,2026-07-05T15:47:24+08:00,2026-07-05T16:29:25+08:00,2521.0,42.016666666666666,20260706-01-flash-vqg-default-dropout-r16-mstate-control-fixed-r16-baseline-s124-d123-b64ga4-2080ti-mstate-2080ti-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-2080ti-fixed-r16-baseline-mstate-2080ti-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,,none,,0,0,False,[],False,0.52,0.954,0.954,0.803,0.803,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/logs/fixed-r16-baseline.log,0fa01d29064d215434739634bc5f61e15c5acf0a9af4fd5c38142607cc287121,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/results/fixed-r16-baseline.json,a74f5feb14574902067ded3f59f2ac9bebf7a7da451b57e4bec55af2c379aff4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/configs/fixed-r16-baseline.json,cae071b52c80528713b76a78a36550abda98025c3c9385f30c09dfc5f9d591d1,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,2080ti,mstate-2080ti-gpu0,r16-update-softcap0p5,r16-update-softcap0p5,read_topk=16 with smooth_p4 M_state update_norm softcap=0.5,0,completed,2026-07-05T16:29:37+08:00,2026-07-05T17:33:37+08:00,3840.0,64.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-update-softcap0p5-s124-d123-b64ga4-2080ti-mstate-2080ti-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-2080ti-r16-update-softcap0p5-mstate-2080ti-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,0,False,[],False,2.69,0.696,0.696,0.151,0.151,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/logs/r16-update-softcap0p5.log,90d397b8d348aa10ecc909de74403191f0410dd24bbcbb2dad3d7285a354ded0,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/results/r16-update-softcap0p5.json,cbb02b88025e15339150ec852a21bf3a1b7a90b91c9162ef3be9def2ec2c43ff,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/configs/r16-update-softcap0p5.json,ff98981e8ca674efe54b08a5e4977ba6e66880101c5cc55f1b0aa64127c61895,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,2080ti,mstate-2080ti-gpu0,r16-mnorm-cap6,r16-mnorm-cap6,read_topk=16 with hard M_state norm cap=6.0 diagnostic,0,completed,2026-07-05T17:33:50+08:00,2026-07-05T18:24:50+08:00,3060.0,51.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-mnorm-cap6-s124-d123-b64ga4-2080ti-mstate-2080ti-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-2080ti-r16-mnorm-cap6-mstate-2080ti-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,,none,6.0,0,0,False,[],False,0.739,0.94,0.94,0.7,0.7,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/logs/r16-mnorm-cap6.log,9b5c225f5a6fe34ab0f5ef94b8947bac6f0408df5e9d24d67761336164ec8a34,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/results/r16-mnorm-cap6.json,ee28a5fdf14abeb7da928b936c4aa1e29c025316fa58708587731d3c904dec42,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/configs/r16-mnorm-cap6.json,28fae257869306a0ba556be9baa396b00553652e4897c25a9550afc68747647d,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,2080ti,mstate-2080ti-gpu0,r16-update-softcap0p5-injwarm512,r16-update-softcap0p5-injwarm512,read_topk=16 with smooth_p4 update_norm softcap=0.5 and residual injection warmup 0->512 optimizer steps,0,completed,2026-07-05T18:25:02+08:00,2026-07-05T20:25:03+08:00,7201.0,120.01666666666667,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-update-softcap0p5-injwarm512-s124-d123-b64ga4-2080ti-mstate-2080ti-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-2080ti-r16-update-softcap0p5-injwarm512-mstate-2080ti-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,[],False,0.236,0.981,0.981,0.901,0.901,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/logs/r16-update-softcap0p5-injwarm512.log,bed8f25803ceb5394cdee58222c631b8e872b3ca4f89ad6a14ba12ba05a84750,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/results/r16-update-softcap0p5-injwarm512.json,b6c95ff45ca738f875b4eecb8bd556f5e31656984b1e4d229792cd34a1365a61,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-2080ti-gpu0-20260705T074648Z/configs/r16-update-softcap0p5-injwarm512.json,81c70c4eab55bcf466913d4d65d3c6883bd4aa8f1153ecbfde2638f6e4db4fdc,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,3090,mstate-3090-gpu0,fixed-r16-baseline,fixed-r16-baseline,"default-dropout fixed read_topk=16 baseline, no M_state control",0,completed,2026-07-05T07:47:22+00:00,2026-07-05T08:28:22+00:00,2460.0,41.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-fixed-r16-baseline-s124-d123-b64ga4-3090-mstate-3090-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-3090-fixed-r16-baseline-mstate-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,,none,,0,0,False,[],False,1.22,0.834,0.834,0.261,0.261,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/logs/fixed-r16-baseline.log,c3889ce8b2695c0d4577ebe9692783c4ad52477afa53c7833e5d0b75f57f8c01,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/results/fixed-r16-baseline.json,b7c7962b38f9245eb4a470b6c1bd6519323d95303bdb8739b4ef226e73ff3fdf,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/configs/fixed-r16-baseline.json,ae8a1a516d8d442581433c806bdd912045fcf0fc0d1a7d4bef400e5ef1d5839e,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,3090,mstate-3090-gpu0,r16-update-softcap0p5,r16-update-softcap0p5,read_topk=16 with smooth_p4 M_state update_norm softcap=0.5,0,completed,2026-07-05T08:28:32+00:00,2026-07-05T09:36:32+00:00,4080.0,68.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-update-softcap0p5-s124-d123-b64ga4-3090-mstate-3090-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-3090-r16-update-softcap0p5-mstate-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,0,False,[],False,0.883,0.895,0.895,0.465,0.465,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/logs/r16-update-softcap0p5.log,0ac79a166c0bbc4d28a49bc3b5d795c72bbb29d86c93db416773ba9636e4e1ec,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/results/r16-update-softcap0p5.json,33eb81ba032b82190c46c670ac6e29765c9b8454ec209854275d208cd6c6d4d8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/configs/r16-update-softcap0p5.json,b79fcbf837f788e8092013ea9736ef74b40020748c37096aa15ce41c7c37a45a,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,3090,mstate-3090-gpu0,r16-mnorm-cap6,r16-mnorm-cap6,read_topk=16 with hard M_state norm cap=6.0 diagnostic,0,completed,2026-07-05T09:36:43+00:00,2026-07-05T10:12:43+00:00,2160.0,36.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-mnorm-cap6-s124-d123-b64ga4-3090-mstate-3090-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-3090-r16-mnorm-cap6-mstate-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,,none,6.0,0,0,False,[],False,3.83,0.558,0.558,0.0295,0.0295,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/logs/r16-mnorm-cap6.log,1588b5a39c785a8a0aabe13db62cdfe5f2a4382f787fa215f692d5ba228a2869,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/results/r16-mnorm-cap6.json,1c07b2b308fd064a114f80c99a307d0ccad17d19bd1e6bcc86902b3c971aae98,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/configs/r16-mnorm-cap6.json,01f996531e90b784fc5a3e2d10eb5c81ee950fc46a6e055b8d9ef8d426284f7b,569be73,dc558cf
20260706-01-flash-vqg-default-dropout-r16-mstate-control,3090,mstate-3090-gpu0,r16-update-softcap0p5-injwarm512,r16-update-softcap0p5-injwarm512,read_topk=16 with smooth_p4 update_norm softcap=0.5 and residual injection warmup 0->512 optimizer steps,0,completed,2026-07-05T10:12:54+00:00,2026-07-05T11:29:54+00:00,4620.0,77.0,20260706-01-flash-vqg-default-dropout-r16-mstate-control-r16-update-softcap0p5-injwarm512-s124-d123-b64ga4-3090-mstate-3090-gpu0-formal,fvqg-20260706-01-flash-vqg-default-dropout-r16-mstate-control-3090-r16-update-softcap0p5-injwarm512-mstate-3090-gpu0-formal,0.1,0.0,0.0,1,704,4,64,16,16,4,0.5,smooth_p4,,0,2048,False,[],False,0.213,0.985,0.985,0.923,0.923,0.0,4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/logs/r16-update-softcap0p5-injwarm512.log,53172c4587c5693f864324c4ce9d3d0f0768ed79146103679e6839724fcfd148,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/results/r16-update-softcap0p5-injwarm512.json,6f991fbb07bc40e91fea27324b53d43ab5a985f30b36a32694fdf70b3af025f5,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-01-flash-vqg-default-dropout-r16-mstate-control/outputs/mstate-3090-gpu0-20260705T074648Z/configs/r16-update-softcap0p5-injwarm512.json,f6be36bee3d5a8308031e98bf16b4d807e8363c66623743e0ff5c77dcff262c1,569be73,dc558cf
