experiment_id,variant,machine,status,zoology_commit_recorded,flash_vqg_commit_recorded,config_overrides,init_checkpoint,final_valid_loss,final_valid_accuracy,best_valid_accuracy,final_1024x256_accuracy,best_1024x256_accuracy,gap_vs_2080ti_1024x256,abs_gap_vs_2080ti_1024x256,within_4pp_vs_2080ti,n_validation_summaries,n_validation_summary_lines,traceback_count,oom_count,interrupted_count,config_path,result_path,stdout_path
20260629-02-flash-vqg-gate-topk-mstate-causal-probe,constant-logf-f0.95,2080ti,completed,ccabb7c,2743149,"{""fox_gate_logf_constant_f"": 0.95}",/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260627-02-flash-vqg-canonical-init-lock-screen/outputs/canonical-init/cb64r16-s123-init.pt,4.25,0.57,0.57,0.000434,0.000434,,,,3,8,0,0,0,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/2080ti/config.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/2080ti/result.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/2080ti/stdout.log
20260629-02-flash-vqg-gate-topk-mstate-causal-probe,constant-logf-f0.95,3090,completed,ccabb7c,2743149,"{""fox_gate_logf_constant_f"": 0.95}",/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260627-02-flash-vqg-canonical-init-lock-screen/outputs/canonical-init/cb64r16-s123-init.pt,4.55,0.552,0.552,0.000367,0.000367,-6.7e-05,6.7e-05,True,3,8,0,0,0,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/3090/config.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/3090/result.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/constant-logf-f0.95/3090/stdout.log
20260629-02-flash-vqg-gate-topk-mstate-causal-probe,dense-read,2080ti,completed,ccabb7c,2743149,"{""fox_remote_read_topk"": 64}",/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260627-02-flash-vqg-canonical-init-lock-screen/outputs/canonical-init/cb64r16-s123-init.pt,0.299,0.979,0.979,0.892,0.892,,,,4,8,0,0,0,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/2080ti/config.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/2080ti/result.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/2080ti/stdout.log
20260629-02-flash-vqg-gate-topk-mstate-causal-probe,dense-read,3090,completed,ccabb7c,2743149,"{""fox_remote_read_topk"": 64}",/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260627-02-flash-vqg-canonical-init-lock-screen/outputs/canonical-init/cb64r16-s123-init.pt,0.297,0.979,0.979,0.894,0.894,0.0020000000000000018,0.0020000000000000018,True,4,8,0,0,0,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/3090/config.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/3090/result.json,zoology/experiments/flash_vqg/scripts/20260629-02-flash-vqg-gate-topk-mstate-causal-probe/outputs/1ep-screen/dense-read/3090/stdout.log
