abs_l2_norm_gap,abs_mean_gap,candidate_l2_norm,candidate_mean,candidate_sample,candidate_sha256,dtype_match,layer_idx,micro_step,optimizer_step,ref_l2_norm,ref_mean,ref_sample,ref_sha256,sha256_match,shape_match,trace_name,variant
0.001003265380859375,1.5366822481155396e-08,42.144187927246094,0.007077030837535858,"[0.05623849108815193,0.020759062841534615,-0.002646563807502389,-0.06626579165458679,-0.04449189081788063,0.12038786709308624,-0.0613519623875618,-0.014359182678163052]",8ddf7bc89d30159b9ad684edfa7eb1f27cb2b2de6ea5bcb998002ab4c3256647,True,1,64,16,42.143184661865234,0.007077046204358339,"[0.05623847618699074,0.02075904980301857,-0.0026466038543730974,-0.0662657842040062,-0.04449189081788063,0.12038788944482803,-0.061351943761110306,-0.01435916218906641]",5d2a82d21a3b7419056769d79a4f10beda49c17031736cdb289fd862587a3fb0,False,True,output_proj/O_heads,baseline
0.00032806396484375,2.1886080503463745e-07,123.6923599243164,0.003947730641812086,"[0.044589489698410034,-0.04847318306565285,-0.0023018561769276857,-0.09495533257722855,-0.06533387303352356,-0.08083682507276535,-0.04655779153108597,0.01824697107076645]",f6d8b04c5c036b18095361f56c4d35b87281a5ec207095799b179042c7f8f60e,True,1,64,16,123.69268798828125,0.003947949502617121,"[0.044589437544345856,-0.04847313463687897,-0.0023018894717097282,-0.09495536983013153,-0.06533389538526535,-0.08083663880825043,-0.04655688256025314,0.01824694499373436]",e35862e1ac5acbead240c64736dd3b8c5097d47a9cd4b78cb69c932961774313,False,True,output_proj/o_heads,baseline
6.866455078125e-05,6.693881005048752e-08,29.257568359375,-0.00014871431631036103,"[0.040363576263189316,0.014975796453654766,0.03576774522662163,0.019346224144101143,0.04940281808376312,0.0475848987698555,-0.06043963134288788,3.0892895210854476e-06]",6d057b654d6039ce5e381bf8a3cc7da9a875d2a7c9cbc9df449b3db4f7110725,True,1,64,16,29.25763702392578,-0.00014864737750031054,"[0.040363557636737823,0.014975796453654766,0.035767778754234314,0.01934625394642353,0.04940281808376312,0.04758492112159729,-0.06043963506817818,3.0615858577220934e-06]",615b63ccbf5d2633dffa7f359f526d099de78bbea923cdb9934bcc3f6770f605,False,True,output_proj/res,baseline
0.000244140625,7.450580596923828e-09,1991.3565673828125,0.07166985422372818,"[0.3653941750526428,0.43502673506736755,-0.0998644158244133,0.04045247659087181,0.29792311787605286,0.4963206350803375,0.0798681303858757,-0.0011481180554255843]",87ebe8a76a202d6b39b956a61ad7bb55cf2975f14ccb20019db03a467e4f9677,True,,64,16,1991.3568115234375,0.07166984677314758,"[0.3653942048549652,0.43502676486968994,-0.0998644083738327,0.0404525026679039,0.29792311787605286,0.49632084369659424,0.07986810803413391,-0.0011480528628453612]",31e71bb2547c1057d8467aa7bbc5f5d2d8a7a8cd4b5afed3aa251f0b3ecae792,False,True,forward/logits,baseline
,,,,,f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6,True,,64,16,,,,f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6,True,True,forward/preds,baseline
9.5367431640625e-07,9.5367431640625e-07,10.266508102416992,10.266508102416992,[10.266508102416992],10.2665081024,True,,64,16,10.266509056091309,10.266509056091309,[10.266509056091309],10.2665090561,False,True,forward/loss,baseline
0.0,1.964508555829525e-10,724.0740356445312,-4.802132025361061e-10,"[0.02532190829515457,0.15918952226638794,-0.7185203433036804,-0.155963733792305,-0.5711404085159302,-0.2691114842891693,-0.22938433289527893,-2.4623677730560303]",ce513891fb8efa13a41de32d8fb8fdc9f7269a8f28bad19d2fd3d9b34ee59a13,True,1,0,0,724.0740356445312,-2.837623469531536e-10,"[0.02532190829515457,0.15918952226638794,-0.7185203433036804,-0.155963733792305,-0.5711404085159302,-0.2691114842891693,-0.22938433289527893,-2.4623677730560303]",ce513891fb8efa13a41de32d8fb8fdc9f7269a8f28bad19d2fd3d9b34ee59a13,True,True,fox_gate/input_x,constant-logf-f0.95
0.0,0.0,4.64251184463501,-0.05129330977797508,"[-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389]",74899101ed1f0a09e89e4d47500f5e20880ec98e192f662f37dd02982f94e7ab,True,1,0,0,4.64251184463501,-0.05129330977797508,"[-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389]",74899101ed1f0a09e89e4d47500f5e20880ec98e192f662f37dd02982f94e7ab,True,True,fox_gate/logf_cuda,constant-logf-f0.95
0.0,0.0,4.64251184463501,-0.05129330977797508,"[-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058]",09b12283dd49b2590f4bf3319ae975262fe25e6bc3b1ae5b3d1d7cba0e08a221,True,1,0,0,4.64251184463501,-0.05129330977797508,"[-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058,-0.05129329438755058]",09b12283dd49b2590f4bf3319ae975262fe25e6bc3b1ae5b3d1d7cba0e08a221,True,True,fox_gate/logf_ref_fp64_cpu,constant-logf-f0.95
0.0,5.820766091346741e-11,255.99618530273438,0.000671069195959717,"[0.43720102310180664,-0.47418761253356934,-0.12221133708953857,0.2982311248779297,-0.16422449052333832,-0.11781228333711624,-0.49186304211616516,0.034084249287843704]",7eafdaa36e612e280d2fb2c9c3cb62ed9aea8534fcf882e35ef8e3603dbd2ea6,True,1,0,0,255.99618530273438,0.0006710691377520561,"[0.43720102310180664,-0.47418761253356934,-0.12221133708953857,0.2982311248779297,-0.16422449052333832,-0.11781228333711624,-0.49186304211616516,0.034084249287843704]",7eafdaa36e612e280d2fb2c9c3cb62ed9aea8534fcf882e35ef8e3603dbd2ea6,True,True,phase1/q_all,constant-logf-f0.95
0.0,7.275957614183426e-11,255.9937286376953,5.4685500799678266e-05,"[0.2290818840265274,0.17472465336322784,-0.5262090563774109,-0.33765751123428345,0.7831315994262695,-0.41186249256134033,0.43849584460258484,-0.09059952944517136]",5d37dccf16213c484f5f4dd1816d0b7f343602f7708ddc638d348efe532bf7e6,True,1,0,0,255.9937286376953,5.468557355925441e-05,"[0.2290818840265274,0.17472465336322784,-0.5262090563774109,-0.33765751123428345,0.7831315994262695,-0.41186249256134033,0.43849584460258484,-0.09059952944517136]",5d37dccf16213c484f5f4dd1816d0b7f343602f7708ddc638d348efe532bf7e6,True,True,phase1/k_all,constant-logf-f0.95
0.0,9.313225746154785e-10,58.87234115600586,0.006445802748203278,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",007ca34e5ad8d9cf91291651d6f0e4cb8f051c8b6efbfd77574608e653aa5960,True,1,0,0,58.87234115600586,0.006445801816880703,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",007ca34e5ad8d9cf91291651d6f0e4cb8f051c8b6efbfd77574608e653aa5960,True,True,phase1/v_all,constant-logf-f0.95
0.0,5.820766091346741e-11,163.77285766601562,0.0007309167995117605,"[-0.3866400122642517,-0.0003336060617584735,0.274516761302948,-0.06162302941083908,0.05467773601412773,0.021006522700190544,0.17238442599773407,-0.25864097476005554]",871dddddc039c8c8c5fcbe118831b433f6f476e7037558ec8cb9b4669bbeaa8b,True,1,0,0,163.77285766601562,0.0007309167413040996,"[-0.3866400122642517,-0.0003336060617584735,0.274516761302948,-0.06162302941083908,0.05467773601412773,0.021006522700190544,0.17238442599773407,-0.25864097476005554]",871dddddc039c8c8c5fcbe118831b433f6f476e7037558ec8cb9b4669bbeaa8b,True,True,phase1/g_raw_all,constant-logf-f0.95
0.0,1.1641532182693481e-10,40.955135345458984,0.0017296953592449427,"[0.0371975377202034,-0.040959183126688004,-0.0022900900803506374,0.04461415484547615,0.09493521600961685,-0.06041162461042404,-0.04216456413269043,-0.09387834370136261]",61d4693e36a3721d9b9a2f91ec445e428e18253ea13183d165e403501a2de674,True,1,0,0,40.955135345458984,0.0017296954756602645,"[0.0371975377202034,-0.040959183126688004,-0.0022900900803506374,0.04461415484547615,0.09493521600961685,-0.06041162461042404,-0.04216456413269043,-0.09387834370136261]",61d4693e36a3721d9b9a2f91ec445e428e18253ea13183d165e403501a2de674,True,True,phase1/K_q_all,constant-logf-f0.95
0.0,0.0,3421.633056640625,32.972900390625,"[26,19,19,11,0,7,36,60]",acd27605803513d9492d5ec72ccbf02c68ea239822061484cc8ef5953acc83c5,True,1,0,0,3421.633056640625,32.972900390625,"[26,19,19,11,0,7,36,60]",acd27605803513d9492d5ec72ccbf02c68ea239822061484cc8ef5953acc83c5,True,True,phase1/Delta_all,constant-logf-f0.95
0.0,0.0,12.744465827941895,0.015625,"[0.02963186241686344,0.025065932422876358,0.023681746795773506,0.00960193295031786,0.00933751743286848,0.01803426258265972,0.006216543726623058,0.021651284769177437]",ef42fa94204b60d9842042f6dc673ff3848dcbff1fd7343c9aaeaf6f3df608ed,True,1,0,0,12.744465827941895,0.015625,"[0.02963186241686344,0.025065932422876358,0.023681746795773506,0.00960193295031786,0.00933751743286848,0.01803426258265972,0.006216543726623058,0.021651284769177437]",ef42fa94204b60d9842042f6dc673ff3848dcbff1fd7343c9aaeaf6f3df608ed,True,True,phase1/W_all,constant-logf-f0.95
0.0,0.0,4.64251184463501,-0.05129330977797508,"[-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389]",74899101ed1f0a09e89e4d47500f5e20880ec98e192f662f37dd02982f94e7ab,True,1,0,0,4.64251184463501,-0.05129330977797508,"[-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389,-0.05129329487681389]",74899101ed1f0a09e89e4d47500f5e20880ec98e192f662f37dd02982f94e7ab,True,True,state_build/logf_all,constant-logf-f0.95
0.0,0.0,45.25483322143555,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]",31c5bc096f4ebb31c881c9ed866d59e45c0e94073f7765ad6ea1cbf93d4e3b4f,True,1,0,0,45.25483322143555,0.5,"[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5]",31c5bc096f4ebb31c881c9ed866d59e45c0e94073f7765ad6ea1cbf93d4e3b4f,True,True,state_build/beta_all,constant-logf-f0.95
0.0,0.0,4.691617488861084,0.0008281201007775962,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",503024094abe318a909900392945846f69e886efa76b26ec19e4103545f787b3,True,1,0,0,4.691617488861084,0.0008281201007775962,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",503024094abe318a909900392945846f69e886efa76b26ec19e4103545f787b3,True,True,state_build/G_state,constant-logf-f0.95
0.0,0.0,23.03274154663086,0.12598258256912231,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",d5f6e64b34554eb7271e778987111c3058d4e002376951518e75b2143bd2de2f,True,1,0,0,23.03274154663086,0.12598258256912231,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",d5f6e64b34554eb7271e778987111c3058d4e002376951518e75b2143bd2de2f,True,True,state_build/L_state,constant-logf-f0.95
0.0,0.0,6.250670909881592,4.657557838072535e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",a1018133dc5d963cc921a4fa48a6d88e79f7e546ac74c07d9b002a80eaf05000,True,1,0,0,6.250670909881592,4.657557838072535e-06,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",a1018133dc5d963cc921a4fa48a6d88e79f7e546ac74c07d9b002a80eaf05000,True,True,state_build/M_state,constant-logf-f0.95
nan,1.5111572745182865e+23,inf,-1.0000001661631937e+30,"[-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30]",61ce6a8cd370ca81c3f343145d521a45aac538ef8972e11b8dba8c5540f1eff2,True,1,0,0,inf,-1.0000003172789211e+30,"[-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30]",61ce6a8cd370ca81c3f343145d521a45aac538ef8972e11b8dba8c5540f1eff2,True,True,phase2/S_far,constant-logf-f0.95
0.0,4.656612873077393e-10,26.066112518310547,0.006430355366319418,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",81a2e90114e4d5f99bf177d4b4d5600d2773c295ab6b0963cd1a4dc399aba608,True,1,0,0,26.066112518310547,0.006430355831980705,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",81a2e90114e4d5f99bf177d4b4d5600d2773c295ab6b0963cd1a4dc399aba608,True,True,phase2/O_base,constant-logf-f0.95
0.0,0.0,90.5096664428711,0.5,"[1,0,1,0,1,0,1,0]",dc11edbaeecd85c2e2c82456db4232b7ddbbdfd7d6481b97eca720a60ac56f7c,True,1,0,0,90.5096664428711,0.5,"[1,0,1,0,1,0,1,0]",dc11edbaeecd85c2e2c82456db4232b7ddbbdfd7d6481b97eca720a60ac56f7c,True,True,phase2_read/top_idx,constant-logf-f0.95
nan,0.0,inf,-1.0000001661631937e+30,"[-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30]",9a9fe1aa50ef523d738b70d1c4410771a1eebdba615eba1bac04c3b3539793cb,True,1,0,0,inf,-1.0000001661631937e+30,"[-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30,-1.0000000150474662e+30]",9a9fe1aa50ef523d738b70d1c4410771a1eebdba615eba1bac04c3b3539793cb,True,True,phase2_read/top_scores,constant-logf-f0.95
0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85a80fae2f428310daf8e819aed8147d2ca75f273599d1da531939dbf3f55a7b,True,1,0,0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85a80fae2f428310daf8e819aed8147d2ca75f273599d1da531939dbf3f55a7b,True,True,phase2_read/top_probs,constant-logf-f0.95
0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85a80fae2f428310daf8e819aed8147d2ca75f273599d1da531939dbf3f55a7b,True,1,0,0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",85a80fae2f428310daf8e819aed8147d2ca75f273599d1da531939dbf3f55a7b,True,True,phase2_read/omega_sel,constant-logf-f0.95
0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",f8dbbb428d043d7769f8fef4e7717b8a7a9697ac9b6425b62cef8cbd4120f9b0,True,1,0,0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",f8dbbb428d043d7769f8fef4e7717b8a7a9697ac9b6425b62cef8cbd4120f9b0,True,True,phase2_read/read_selected_mass,constant-logf-f0.95
0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",33f5081ccd747a947e389515e1c9cde8155433ffa6999a97fd86a1da6b73247a,True,1,0,0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",33f5081ccd747a947e389515e1c9cde8155433ffa6999a97fd86a1da6b73247a,True,True,phase2_read/u_res,constant-logf-f0.95
0.0,0.0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",33f5081ccd747a947e389515e1c9cde8155433ffa6999a97fd86a1da6b73247a,True,1,0,0,0.0,0.0,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",33f5081ccd747a947e389515e1c9cde8155433ffa6999a97fd86a1da6b73247a,True,True,phase2/O_res_added,constant-logf-f0.95
0.0,4.656612873077393e-10,26.066112518310547,0.006430355366319418,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",81a2e90114e4d5f99bf177d4b4d5600d2773c295ab6b0963cd1a4dc399aba608,True,1,0,0,26.066112518310547,0.006430355831980705,"[0.07940109074115753,0.039708636701107025,-0.07384831458330154,-0.08339323848485947,-0.009571666829288006,-0.07319962978363037,0.1329384446144104,-0.10811452567577362]",81a2e90114e4d5f99bf177d4b4d5600d2773c295ab6b0963cd1a4dc399aba608,True,True,phase2/Out_f32,constant-logf-f0.95
