config,run_id,source,gpu,seed,data_seed,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.975203125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9367734375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996041666666666
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.69800390625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9905625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.975203125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.90715625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.966390625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9994375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.90715625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9994375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.69800390625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9905625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.970796875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.72766015625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9923125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9800625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.94553515625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996666666666667
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.72766015625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9923125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9800625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9198671875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.971203125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9198671875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.72766015625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9923125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9756328125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.73907421875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99096875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.98096875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9486015625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996041666666666
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.73907421875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99096875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.98096875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.925109375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.97209375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9995625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.9995
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.925109375
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9995625
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.73907421875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99096875
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.9995
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.97653125
cb256-r4-s125,gd-r4-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,0,125,123,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.00022265625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.0001875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.00021875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.00026953125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.0003541666666666667
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.00022265625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.0001875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.00021875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.0001953125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.00034375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.0005625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.0005
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.0001953125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.0005625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.00022265625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.0001875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.00028125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.0005
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.92178125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99034375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.983625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.97284765625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.92178125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99034375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.983625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9689140625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.97678125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9689140625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.92178125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99034375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.980203125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.9605546875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99634375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99271875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98807421875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998333333333334
