target,num_codebook_vectors,gd_rank,read_topk,model_seed,machine,launch_id,run_id,status,started_at_utc,ended_at_utc,manifest_path,launch_config_path,train_config_json,log_path,swanlab_run_url,command,data_seed,max_epochs,validations_per_epoch,gradient_accumulation_steps,read_trace_enabled,read_trace_valid_batches,read_trace_max_samples,read_trace_max_queries_per_sample,read_trace_output_dir,summary_fox_remote_read_topk,summary_fox_gd_residual_rank,mixer_fox_remote_formula,mixer_vq_score_mode,mixer_vq_weight_mode,mixer_vq_update_mode,log_error_count,log_size_bytes,checkpoint_kind,checkpoint_path,checkpoint_exists,checkpoint_epoch,checkpoint_size_bytes,valid__accuracy,valid__loss,valid__mqar_case__accuracy_1024x256,valid__attn__gd_residual_read_candidate_probe_count,valid__attn__gd_residual_read_candidate_has_prev,valid__attn__gd_residual_read_candidate_retention_mean,valid__attn__gd_residual_read_candidate_churn_mean,valid__attn__gd_residual_read_candidate_top1_flip_rate,valid__attn__gd_residual_read_margin_top1_top2_mean,valid__attn__gd_residual_read_margin_top1_top2_p05,valid__attn__gd_residual_read_entropy_mean,valid__attn__gd_residual_read_selected_mass_mean,valid__attn__gd_residual_read_selected_mass_p05,valid__attn__gd_residual_remote_read_topk_effective,valid__attn__gd_residual_inject_ratio,valid__attn__gd_residual_lambda_mean,valid__attn__gd_residual_write_strength_mean,valid__attn__gd_residual_write_strength_max,valid__attn__gd_residual_write_strength_p95,valid__attn__gd_residual_sum_zeta_mean,valid__attn__gd_residual_sum_zeta_max,valid__attn__gd_residual_sum_zeta_p95,valid__attn__gd_residual_m_norm_mean,valid__attn__gd_residual_m_norm_max,valid__attn__gd_residual_beta_mean,valid__attn__gd_residual_beta_max
cb128r8-readk4-s125-trace,128,8,4,125,mclab-3090,flash-vqg-20260623-01-read-trace-cb128r8-readk4-s125-trace-2026-06-23-07-19-43,flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4,completed,2026-06-23T07:19:49.848023+00:00,2026-06-23T11:01:06.794737+00:00,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb128r8-readk4-s125-trace-2026-06-23-07-19-43/manifest.json,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb128r8-readk4-s125-trace-2026-06-23-07-19-43/launch_configs.py,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb128r8-readk4-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4/train_config.json,zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/logs/20260623T071941Z/cb128r8-readk4-s125-trace.log,https://swanlab.cn/@scu-mclab/flash_vqg_fixed_sample_read_trace/runs/8ckl01xu0f4h8zfla0v7g,,123,4,4,4,True,[441],4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/traces/cb128r8-readk4-s125-trace,4,8,gd_residual_v1,codebook_dot,dense_softmax,grad,0,2326534,final,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb128r8-readk4-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb128-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4/last.pt,True,3,8885381,0.9914453125,0.07683205604553223,0.9577734375,8192.0,1.0,0.9591064453125,0.0408935546875,0.0081787109375,0.5421011925689758,0.0,0.9772999402549531,0.32349523145055015,0.0,4.0,0.08691452071070671,0.28143066803496036,0.028901078793708058,0.7078322188721763,0.11645749375401508,0.11560431511570064,0.7856875187347806,0.6024097441917374,0.023535563041352563,8.538860188590156,0.11560431523396382,0.7856875160147273
cb256r8-readk2-s125-trace,256,8,2,125,mclab-3090,flash-vqg-20260623-01-read-trace-cb256r8-readk2-s125-trace-2026-06-23-07-19-43,flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top2-seed125-tbs64-ebs16-ga4-vpe4,completed,2026-06-23T07:19:49.912396+00:00,2026-06-23T12:02:03.405776+00:00,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb256r8-readk2-s125-trace-2026-06-23-07-19-43/manifest.json,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb256r8-readk2-s125-trace-2026-06-23-07-19-43/launch_configs.py,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb256r8-readk2-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top2-seed125-tbs64-ebs16-ga4-vpe4/train_config.json,zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/logs/20260623T071941Z/cb256r8-readk2-s125-trace.log,https://swanlab.cn/@scu-mclab/flash_vqg_fixed_sample_read_trace/runs/6u8gpm9ihaxhbg38i06lf,,123,4,4,4,True,[441],4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/traces/cb256r8-readk2-s125-trace,2,8,gd_residual_v1,codebook_dot,dense_softmax,grad,0,2361198,final,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb256r8-readk2-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top2-seed125-tbs64-ebs16-ga4-vpe4/last.pt,True,3,8950917,0.97966162109375,0.16071511805057526,0.88439453125,8192.0,1.0,0.94866943359375,0.05133056640625,0.02392578125,0.5515245513783561,0.0,1.5067113741995797,0.1972620612276452,0.0,2.0,0.17501838732924727,0.15011853213229823,0.007884661538622505,0.12070416416677218,0.04132606967958429,0.03153864622840451,0.30317689442918416,0.15205989226639743,0.00868374750753569,2.6164228140361727,0.03153864626536176,0.3031768954344212
cb256r8-readk4-s125-trace,256,8,4,125,mclab-3090,flash-vqg-20260623-01-read-trace-cb256r8-readk4-s125-trace-2026-06-23-07-19-43,flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4,completed,2026-06-23T07:19:49.797209+00:00,2026-06-23T11:06:51.148110+00:00,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb256r8-readk4-s125-trace-2026-06-23-07-19-43/manifest.json,zoology/experiments/flash_vqg/generated/flash-vqg-20260623-01-read-trace-cb256r8-readk4-s125-trace-2026-06-23-07-19-43/launch_configs.py,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb256r8-readk4-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4/train_config.json,zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/logs/20260623T071941Z/cb256r8-readk4-s125-trace.log,https://swanlab.cn/@scu-mclab/flash_vqg_fixed_sample_read_trace/runs/8kexuh1ol7h0tyen9z891,,123,4,4,4,True,[441],4,8,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260623-01-flash-vqg-fixed-sample-read-trace/outputs/traces/cb256r8-readk4-s125-trace,4,8,gd_residual_v1,codebook_dot,dense_softmax,grad,0,2332630,final,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260623-01-read-trace-cb256r8-readk4-s125-trace-2026-06-23-07-19-43/flash_vqg_h2_torch-block32-dmodel128-cb256-lr1.0e-03-local2-remote1-sampler-gshuffle-rformula-gdr1-r8-wk4-gctref-semivec-rwrite-additive-global-wk4-rread-top4-seed125-tbs64-ebs16-ga4-vpe4/last.pt,True,3,8950917,0.996890625,0.040069594979286194,0.9888046875,8192.0,1.0,0.951202392578125,0.048797607421875,0.0201416015625,0.650700975859922,0.0,1.3703816239795987,0.25646528678517494,0.0,4.0,0.19732130972284173,0.336354960761373,0.02178302511853713,0.2605469311395335,0.14886926575785592,0.08713210041501693,0.2936003902660949,0.20703028775160276,0.01140069652400497,6.191156636154841,0.08713210028197084,0.2936003907982792
