experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,read_topk,margin_top1_top2_mean,margin_top1_top2_p05,entropy_mean,selected_mass_mean,selected_mass_p05,unique_top1_ids,trace_path,trace_sha256
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_0/read_trace.jsonl,e891969b72ed28903ba041b89c0cc67e429c190cdede1d186b1a8d598712bfba
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,128,441,64,2,1.4573247488588095,0.10179424285888672,2.3682821854017675,0.48586076754145324,0.19259633123874664,14,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_128/read_trace.jsonl,17256d746a9d6aa6ccaee02fb6cd0b7d4f9a17b8164ceb13ffeec182a1210610
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,16,441,64,2,0.44809687114320695,0.06757885217666626,3.5755526162683964,0.05370659695472568,0.018535960465669632,36,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_16/read_trace.jsonl,d139fbbb18a17137450061374c1fa6d6d18303173b99bd1f7504848397660356
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,256,441,64,2,2.219792000949383,1.3567981719970703,1.6395539809018373,0.7230844954028726,0.6244911551475525,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_256/read_trace.jsonl,e5185e60d728ec54f9040d11b777c53ccaca7d45e77aa51108d38eb68438c567
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,384,441,64,2,2.9556704461574554,2.179905891418457,0.6583322831429541,0.9072371711954474,0.8698145747184753,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_384/read_trace.jsonl,17f1a11511c217b587397b5ec541bb592f367115b9aa109a81a6d43016c46a7d
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,512,441,64,2,0.7777765616774559,0.042883872985839844,2.9354184940457344,0.3650370934046805,0.18745166063308716,22,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_512/read_trace.jsonl,be1990b02ac9d0ec14a62c5d30fa3bf1b9dfbf4078198716269f06b7f567fc92
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,64,441,64,2,0.4025467596948147,0.02941000461578369,3.6978568471968174,0.16749729262664914,0.10976631194353104,26,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_64/read_trace.jsonl,562bf22c69a69ccc12ec395f564f9778455b708321e34ef9459411f327c33302
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,baseline-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-baseline-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,704,441,64,2,2.114692036062479,0.5405821800231934,1.636221851222217,0.6774511570110917,0.4572853446006775,21,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/baseline-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_704/read_trace.jsonl,86ffe4d5fc817672d36a52d7917f1a48acc3316c1e7c86197d47dc5dccfc4682
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,ucap0p25-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-ucap0p25-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/ucap0p25-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_0/read_trace.jsonl,41af24838df946da384a372a6f746dd2c3c1db349614a19cb2e7706279e7578c
20260701-04-flash-vqg-default-dropout-update-norm-cap-probe,2080ti,ucap0p25-r2,20260701-04-flash-vqg-default-dropout-update-norm-cap-probe-ucap0p25-r2-s124-d123-b64ga4-2080ti-ucap-2080ti-gpu0-baseline-ucap0p25,128,441,64,2,1.4825668297708035,0.09015250205993652,2.351392355747521,0.489450161694549,0.1930486261844635,14,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260701-04-flash-vqg-default-dropout-update-norm-cap-probe/outputs/traces/2080ti/ucap0p25-r2/ucap-2080ti-gpu0-baseline-ucap0p25/train_step_128/read_trace.jsonl,c06af850d147b5fbb4933770ff8333042d6e57edbff793d3bb834d73f193afbb
