run_id,launch_id,status,started_at_utc,ended_at_utc,wall_clock_sec,wall_clock,gpu,gpu_name,gpu_compute_capability,observed_peak_memory_used_mib,peak_memory_total_mib,source
banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260526-gdn-flash-fairness-phase3-2026-05-26-18-58-19,completed,2026-05-26T18:58:26.983730+00:00,2026-05-26T19:20:18.564134+00:00,1311.580404,00:21:52,0,NVIDIA GeForce RTX 2080 Ti,7.5,,11264,manifest; peak memory not sampled to artifact for foreground run
