config,run_id,source,comparison_scope,gpu,seed,data_seed,num_heads,expand_v,batch_accum_profile,dtype_policy,actual_kernel_dtype,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9694921875
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99940625
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9995625
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9997109375
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99978125
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9997890625
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9997890625
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.999796875
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999375
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s124-d123,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,0,124,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.34132421875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.72169140625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.77620703125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.82117578125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.82428125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.84099609375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.84012890625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8467578125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99909375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.98471875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.999796875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99990625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99996875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99996875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.88307421875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9919921875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99591015625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99765234375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99787890625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99835546875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99834765625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.99847265625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9995833333333334
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.34132421875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.72169140625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.77620703125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.82117578125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.82428125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.84099609375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.84012890625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.8467578125
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99909375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.98471875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999796875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99990625
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99996875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99996875
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,1.0
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.7858359375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.984484375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9920859375
gdn-h2-ev16-usegate0-s125-d123,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_capacity_layout_followup,b64_ga4_fp32_official_gdn,1,125,123,2,16,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9955546875
