summary_scope,comparison_scope,model_family,config_family,config,num_heads,expand_v,use_gate,use_short_conv,conv_size,seed,data_seed,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,max_epochs_source,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,replicate_id,run_type,baseline_role,dtype_policy,outer_model_dtype,kernel_input_dtype,dtype_comparison_scope,gpu,gpu_name,gpu_compute_capability,status,trainable_params,dynamic_state_capacity,elapsed_sec,wall_clock,oom,observed_peak_memory_used_mib,peak_memory_total_mib,valid_loss,valid_accuracy,valid_mqar_case_accuracy_1024x256,valid_mqar_case_accuracy_512x128,valid_input_seq_len_accuracy_512,valid_input_seq_len_accuracy_1024,valid_num_kv_pairs_accuracy_128,valid_num_kv_pairs_accuracy_256,source_artifact,source_precision,source_run_set,run_id,launch_id,swanlab_url,swanlab_run_dir,zoology_branch,zoology_commit,note,hidden_states_dtype,actual_kernel_dtype,gdn_kernel_dtype_policy,official_scope,metadata_verification_level,train_config_path,metadata_backfill_status
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s125-d123,2,8,false,true,4,125,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1367942,65536,641.3605723585933,00:10:41,False,3877,11264,0.2838285267353058,0.9805283203125,0.8473984375,0.998046875,0.9986015625,0.8473984375,0.998046875,0.8473984375,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/kg2fpl2q8grh5064k1p1m,/home/lyj/mnt/project/zoology/swanlog/run-20260520_012038-kg2fpl2q8grh5064k1p1m,flash-vqg,b90027961e56f6bfb0c3d85268a19dea6b3d8d82,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s125-2026-05-20-01-20-33/gdn-h2-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h1-ev2-usegate0,gdn-h1-ev2-usegate0-s123-d123,1,2,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1167747,32768,574.2334677511826,00:09:34,False,3941,11264,0.4008715748786926,0.9489560546875,0.6325078125,0.96125,0.9799765625,0.6325078125,0.96125,0.6325078125,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/8yes54qqavbofvxkh4zoy,/home/lyj/mnt/project/zoology/swanlog/run-20260520_013119-8yes54qqavbofvxkh4zoy,flash-vqg,b90027961e56f6bfb0c3d85268a19dea6b3d8d82,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev2-s123-2026-05-20-01-31-15/gdn-h1-ev2-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s125-d123,2,2,false,true,4,125,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1167878,16384,358.3577870381996,00:05:58,False,3469,11264,0.3845057785511017,0.95163427734375,0.64424609375,0.969828125,0.9845625,0.64424609375,0.969828125,0.64424609375,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/ixdmpy7rsz6enp6puackv,/home/lyj/mnt/project/zoology/swanlog/run-20260520_033934-ixdmpy7rsz6enp6puackv,flash-vqg,b90027961e56f6bfb0c3d85268a19dea6b3d8d82,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s125-2026-05-20-03-39-29/gdn-h2-ev2-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s124-d123,2,8,false,true,4,124,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1367942,65536,482.12089934013784,00:08:02,False,3863,11264,0.2921281158924103,0.97751611328125,0.82370703125,0.996796875,0.9983359375,0.82370703125,0.996796875,0.82370703125,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/jzovmdocft99hd6dg6z4d,/home/lyj/mnt/project/zoology/swanlog/run-20260520_034532-jzovmdocft99hd6dg6z4d,flash-vqg,b90027961e56f6bfb0c3d85268a19dea6b3d8d82,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s124-2026-05-20-03-45-27/gdn-h2-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev4-usegate0,gdn-h2-ev4-usegate0-s123-d123,2,4,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1234566,32768,436.53593399655074,00:07:17,False,3453,11264,0.47086596488952637,0.943017578125,0.587765625,0.957578125,0.978359375,0.587765625,0.957578125,0.587765625,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/yqug1wtca7l2ybv7bb58c,/home/lyj/mnt/project/zoology/swanlog/run-20260520_035334-yqug1wtca7l2ybv7bb58c,flash-vqg,b90027961e56f6bfb0c3d85268a19dea6b3d8d82,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev4-s123-2026-05-20-03-53-30/gdn-h2-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h1-ev4-usegate0,gdn-h1-ev4-usegate0-s123-d123,1,4,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1234563,65536,539.1348682045937,00:08:59,False,3933,11264,0.32883569598197937,0.96480615234375,0.73605078125,0.9877578125,0.99339453125,0.73605078125,0.9877578125,0.73605078125,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/mxqmunftu4kpq8aaosu8y,/home/lyj/mnt/project/zoology/swanlog/run-20260520_050217-mxqmunftu4kpq8aaosu8y,flash-vqg,e0a52b445ae8c4a2a7f5bebd23fed642d154dadc,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h1-ev4-s123-2026-05-20-05-02-13/gdn-h1-ev4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s123-d123,2,16,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4; b64_ga4 fp32 official scope,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,orig,capacity_up_official_b64_ga4_fp32,current_float32_capacity_up_official,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1634694,131072,833.909047242254,00:13:54,False,3859,11264,0.4089028239250183,0.960376953125,0.7049296875,0.9791171875,0.98913671875,0.7049296875,0.9791171875,0.7049296875,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,full_precision,20260519_gd_r10_gdn_official_b64_fp32,gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_up/runs/1u3emjsjuja4v3v4zxulb,/home/lyj/mnt/project/zoology/swanlog/run-20260520_051117-1u3emjsjuja4v3v4zxulb,flash-vqg,e0a52b445ae8c4a2a7f5bebd23fed642d154dadc,b64_ga4 + fp32 official GDN row; GDN_KERNEL_DTYPE=float32; do not mix with 128x2/search/probe/auto-fp16 rows,float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev16-s123-2026-05-20-05-11-12/gdn-h2-ev16-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s126-d123,2,8,false,true,4,126,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed126,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1367942,65536,988.193035107106,00:16:28,false,3877,11264,0.2867046892642975,0.97841259765625,0.83156640625,0.996140625,0.9978671875,0.83156640625,0.996140625,0.83156640625,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/dns2c6sathkcw7th949h2,/home/lyj/mnt/project/zoology/swanlog/run-20260520_073406-dns2c6sathkcw7th949h2,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s126-2026-05-20-07-34-01/gdn-h2-ev8-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s127-d123,2,8,false,true,4,127,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed127,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1367942,65536,474.6395438229665,00:07:55,false,3863,11264,0.30102211236953735,0.97508056640625,0.80641796875,0.9962578125,0.99792578125,0.80641796875,0.9962578125,0.80641796875,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/6dpkd6mk3toufxato6dej,/home/lyj/mnt/project/zoology/swanlog/run-20260520_073406-6dpkd6mk3toufxato6dej,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev8-s127-2026-05-20-07-34-01/gdn-h2-ev8-s127-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s124-d123,2,16,false,true,4,124,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed124,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1634694,131072,1337.2758510503918,00:22:17,false,3873,11264,0.2798021733760834,0.98009228515625,0.84472265625,0.996421875,0.9980078125,0.84472265625,0.996421875,0.84472265625,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/m5ebwl0sg9ohdvsgxjswf,/home/lyj/mnt/project/zoology/swanlog/run-20260520_075034-m5ebwl0sg9ohdvsgxjswf,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s124-2026-05-20-07-50-29/gdn-h2-ev16-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev16-usegate0,gdn-h2-ev16-usegate0-s125-d123,2,16,false,true,4,125,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed125,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1634694,131072,624.8482974097133,00:10:25,false,3859,11264,0.27388736605644226,0.980462890625,0.8467578125,0.9971484375,0.99847265625,0.8467578125,0.9971484375,0.8467578125,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/e00mmh2mp61te8vs2j6q1,/home/lyj/mnt/project/zoology/swanlog/run-20260520_074200-e00mmh2mp61te8vs2j6q1,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev16-s125-2026-05-20-07-41-56/gdn-h2-ev16-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s123-d123,1,8,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed123,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1368195,131072,1435.8610879406333,00:23:56,false,4071,11264,0.29387450218200684,0.9736181640625,0.802078125,0.9952265625,0.99723046875,0.802078125,0.9952265625,0.802078125,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/9a277u1zkfdjhbdde0oxz,/home/lyj/mnt/project/zoology/swanlog/run-20260520_081251-9a277u1zkfdjhbdde0oxz,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s123-2026-05-20-08-12-47/gdn-h1-ev8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s124-d123,1,8,false,true,4,124,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed124,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1368195,131072,933.8096387432888,00:15:34,false,4057,11264,0.2680322527885437,0.9810244140625,0.8541953125,0.9979375,0.9985,0.8541953125,0.9979375,0.8541953125,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/u8mgfdnjtzvx9hatm5nm6,/home/lyj/mnt/project/zoology/swanlog/run-20260520_075225-u8mgfdnjtzvx9hatm5nm6,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s124-2026-05-20-07-52-21/gdn-h1-ev8-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h1-ev8-usegate0,gdn-h1-ev8-usegate0-s125-d123,1,8,false,true,4,125,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed125,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,0,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1368195,131072,1181.873774284497,00:19:42,false,4071,11264,0.3055872321128845,0.97058837890625,0.78047265625,0.99271875,0.995921875,0.78047265625,0.99271875,0.78047265625,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/50x32ann1uh8jk4stkpn1,/home/lyj/mnt/project/zoology/swanlog/run-20260520_083647-50x32ann1uh8jk4stkpn1,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h1-ev8-s125-2026-05-20-08-36-43/gdn-h1-ev8-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev6-usegate0,gdn-h2-ev6-usegate0-s123-d123,2,6,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed123,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1301254,49152,787.8128011254594,00:13:08,false,3513,11264,0.29622840881347656,0.975708984375,0.8113671875,0.9947890625,0.99719140625,0.8113671875,0.9947890625,0.8113671875,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev6-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev6-s123-2026-05-20-08-07-54,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/cbh4rrjc77o1du50sivjb,/home/lyj/mnt/project/zoology/swanlog/run-20260520_080759-cbh4rrjc77o1du50sivjb,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev6-s123-2026-05-20-08-07-54/gdn-h2-ev6-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
epoch4_final_only,b64_ga4_fp32_official,gdn,gdn-h2-ev10-usegate0,gdn-h2-ev10-usegate0-s123-d123,2,10,false,true,4,123,123,64,16,4,256,b64_ga4,4,explicit MAX_EPOCHS=4 with early stopping disabled,4,2,8,epoch_end,epoch4_noearly_b64_ga4_fp32,true,seed123,official_gdn_capacity_layout_followup_b64_ga4_fp32,gdn_capacity_layout_followup_candidate,float32,float32,float32,float32_only,1,NVIDIA GeForce RTX 2080 Ti,7.5,completed,1434630,81920,722.4949640650302,00:12:02,false,3599,11264,0.27598169445991516,0.981970703125,0.858921875,0.998203125,0.998671875,0.858921875,0.998203125,0.858921875,docs/artifacts/20260520-gdn-capacity-layout-followup/gdn-followup-final.csv,full_precision,20260520_gdn_capacity_layout_followup,gdn-h2-ev10-s123-d123-b64-ga4-fp32-noearly4ep,flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev10-s123-2026-05-20-08-36-24,https://swanlab.cn/@scu-mclab/flash_vqg_gdn_capacity_layout_followup/runs/xyj2si9wir6px0w0osfxb,/home/lyj/mnt/project/zoology/swanlog/run-20260520_083629-xyj2si9wir6px0w0osfxb,flash-vqg,ad3a32653e093745a77710b09946e943c572483e,"GDN b64_ga4 + fp32 official capacity/layout follow-up; do not mix with 128x2, auto-fp16, or probe rows",float32,float32,float32,b64_ga4_fp32_official,verified_runtime_artifact,checkpoints/flash-vqg-20260520-gdn-capacity-layout-followup-gdn-h2-ev10-s123-2026-05-20-08-36-24/gdn-h2-ev10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,native_artifact_metadata_normalized
