target,stage,optimizer_step,micro_step,field,module,machine_count,unique_sha256_count,all_match,values_json
default-r2,preflight,,,cache_combined_content_sha256,,2,1,True,"{""2080ti"": ""d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8"", ""3090"": ""d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8""}"
default-r2,preflight,,,init_model_state_sha256,,2,1,True,"{""2080ti"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0"", ""3090"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0""}"
default-r2,preflight,,,batch_order_sha256,,2,1,True,"{""2080ti"": ""fb11b66aca3ad686a85f9623c9ae6769bb4a799fdaa0d952c0af518f0dfcc320"", ""3090"": ""fb11b66aca3ad686a85f9623c9ae6769bb4a799fdaa0d952c0af518f0dfcc320""}"
default-r2,after_init_checkpoint_load_before_to_device,0,0,model_params_sha256,,2,1,True,"{""2080ti"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0"", ""3090"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0""}"
default-r2,after_model_to_device_before_optimizer_step,0,0,model_params_sha256,,2,1,True,"{""2080ti"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0"", ""3090"": ""2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0""}"
default-r2,forward_before_backward_step0_micro0,0,0,inputs_sha256,,2,1,True,"{""2080ti"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683"", ""3090"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683""}"
default-r2,forward_before_backward_step0_micro0,0,0,targets_sha256,,2,1,True,"{""2080ti"": ""94be089514a641dd4c084d4bd04ea7bf662f2040ee00b89a9d5395ae3cee4040"", ""3090"": ""94be089514a641dd4c084d4bd04ea7bf662f2040ee00b89a9d5395ae3cee4040""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.embeddings,2,1,True,"{""2080ti"": ""00e449c4d5a87f342e65483f17621f739eafb7a76eabd553aeea1640712ae4ab"", ""3090"": ""00e449c4d5a87f342e65483f17621f739eafb7a76eabd553aeea1640712ae4ab""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""c68b76aea43c9fbf6a6f91b069b956e25022f8776e694f038efb60fe923cdb7f"", ""3090"": ""c35500ed7ab20b9b22d54bb1b961d3210eee42e3d6df89ee00483d428744dd0d""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""c68b76aea43c9fbf6a6f91b069b956e25022f8776e694f038efb60fe923cdb7f"", ""3090"": ""c35500ed7ab20b9b22d54bb1b961d3210eee42e3d6df89ee00483d428744dd0d""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""7817d4607ddda65e5399f89e789259752e98cc647780795c5df9c3ce32f35e1a"", ""3090"": ""d654cb1fb4577fa1285f5907dda4a75e44febe60c9752bdb405104515d971c78""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""5347d7c3f4cdf80e9664da5a091f7d56dfbf5f64ac8978f5acd110d61523dfed"", ""3090"": ""6a34465ea862cfbb894680a9414978949431c27d5f4103fb272f25266f72c32f""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""327a50be6670fabf05e06b8c006696b02b9a34347841368463834d3e881a5998"", ""3090"": ""4277f7012a680f0be7aff9cf3ff15af3e9649017bec4b64dc29d76f236df8c04""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""be5db28189eb827d0a325d170c3cd9868ddfc7e69e19a04065607b06b983f340"", ""3090"": ""bcbf90d6605b5e0549a9e86d6fc13761fe2572665d60b68dfff1b658005e8d3c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""0c44f0c5023d9693bd50e575d65f682ee1151c3ac20dbf0ca16a0ff68876467c"", ""3090"": ""1e76ab7aff53dcec26c9c6622bc9a869d698ab89c54a3b9499ab8c96343a766c""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""9874e8ccd3bb02642d1c8ef2ac1263aa308ebb1b6b53f2c4d21121e0bf3aa976"", ""3090"": ""9a0b3226b79e244ae0c91dfa17629e33e255c013c1da39babe56b44206b44f77""}"
default-r2,forward_before_backward_step0_micro0,0,0,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""598ff2b653a2661ae93114c274144ebbf974bc6ef9bf453708fd8189368a8668"", ""3090"": ""9d4ce79f221174154dace2caf1b624a0e1bdfc16e877d5e5d8917c07850b479f""}"
default-r2,forward_before_backward_step0_micro0,0,0,logits_sha256,,2,2,False,"{""2080ti"": ""81fe1dec99caa37d790afd974160f329318dc46ee342c38bd7d42cb3981c7c8b"", ""3090"": ""ca5798cfe629e8699a8ca3a04f066b25d18e3a835152294f3cc764e2d7e39e07""}"
default-r2,forward_before_backward_step0_micro0,0,0,preds_sha256,,2,1,True,"{""2080ti"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683"", ""3090"": ""d8ddeb731d5304875c304e1a27f22f52981e5e38d0995ec69bb6311ca8656683""}"
default-r2,forward_before_backward_step1_micro4,1,4,inputs_sha256,,2,1,True,"{""2080ti"": ""e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd"", ""3090"": ""e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd""}"
default-r2,forward_before_backward_step1_micro4,1,4,targets_sha256,,2,1,True,"{""2080ti"": ""179e0d62bac1dd3ebed50c14988e136747aadcbc9ffa4474fd8a290656014d71"", ""3090"": ""179e0d62bac1dd3ebed50c14988e136747aadcbc9ffa4474fd8a290656014d71""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""6249ecf9b101ba106eb0a9cc68e9f13c647f3e002a7e8ff6dd3a3cb489920305"", ""3090"": ""3ac23be6852c6af826589a2aac941c1f43b2c02f174a7b9bf2ae479735ad1a0e""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""6351acd2e25259beb9eb264509c8b4f0756f637476c75551f7a5d46775165da5"", ""3090"": ""3120363bd35a726d43e97a8dd171d363180dd0216eda6a1824b93d2407aadabd""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""6351acd2e25259beb9eb264509c8b4f0756f637476c75551f7a5d46775165da5"", ""3090"": ""3120363bd35a726d43e97a8dd171d363180dd0216eda6a1824b93d2407aadabd""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""fb17e5636c76660f6638abebf401f2f25aa38734b6c3b176707ace54bb20fa20"", ""3090"": ""ac0f2739f00039369119ebb198a5c201dfc5a521abf6240b491d66dee9b38213""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""e2c76ad2cd71593c3ac837110b3a43dd0ce0250e2e93a98627b07812bd5c434f"", ""3090"": ""a94f8fd41fb3f5f44ac0c5041fa01df1eeb946f43d3daebb101850be554e039b""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""e2c76ad2cd71593c3ac837110b3a43dd0ce0250e2e93a98627b07812bd5c434f"", ""3090"": ""a94f8fd41fb3f5f44ac0c5041fa01df1eeb946f43d3daebb101850be554e039b""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""e2c76ad2cd71593c3ac837110b3a43dd0ce0250e2e93a98627b07812bd5c434f"", ""3090"": ""a94f8fd41fb3f5f44ac0c5041fa01df1eeb946f43d3daebb101850be554e039b""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""e2c76ad2cd71593c3ac837110b3a43dd0ce0250e2e93a98627b07812bd5c434f"", ""3090"": ""a94f8fd41fb3f5f44ac0c5041fa01df1eeb946f43d3daebb101850be554e039b""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""4b0fa8348769367edfd125e465b81b67179436c67344fe771198d43088d56a6a"", ""3090"": ""fb0a5f45a9924d4f5d6e3c0d3df27a83c9dc20a2d5d7e524cea2da896274aa24""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""4b0fa8348769367edfd125e465b81b67179436c67344fe771198d43088d56a6a"", ""3090"": ""fb0a5f45a9924d4f5d6e3c0d3df27a83c9dc20a2d5d7e524cea2da896274aa24""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""4b0fa8348769367edfd125e465b81b67179436c67344fe771198d43088d56a6a"", ""3090"": ""fb0a5f45a9924d4f5d6e3c0d3df27a83c9dc20a2d5d7e524cea2da896274aa24""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""4b0fa8348769367edfd125e465b81b67179436c67344fe771198d43088d56a6a"", ""3090"": ""fb0a5f45a9924d4f5d6e3c0d3df27a83c9dc20a2d5d7e524cea2da896274aa24""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""40339f852d38ebbe69961a93f8ffde05cae22ec782cd97f025f0b19387ee9e5c"", ""3090"": ""82ba4fa8f5e93c01bc95de0e8770bfa80834f54c080faaad0006f45aafa2c21a""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""d321ff6f517da2469f75fe2a0ae731e071378cb908ac5f3f5303aa308e41ba85"", ""3090"": ""edddd801edea2bf6e9f3584e3868fe62723634de4329fee68f3bdf7382c015c2""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""d321ff6f517da2469f75fe2a0ae731e071378cb908ac5f3f5303aa308e41ba85"", ""3090"": ""edddd801edea2bf6e9f3584e3868fe62723634de4329fee68f3bdf7382c015c2""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""d321ff6f517da2469f75fe2a0ae731e071378cb908ac5f3f5303aa308e41ba85"", ""3090"": ""edddd801edea2bf6e9f3584e3868fe62723634de4329fee68f3bdf7382c015c2""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""d321ff6f517da2469f75fe2a0ae731e071378cb908ac5f3f5303aa308e41ba85"", ""3090"": ""edddd801edea2bf6e9f3584e3868fe62723634de4329fee68f3bdf7382c015c2""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""c81a31b7631859fc076ece6ab80db65a899f4f3d62d5c7bf31e8d346f759e5ff"", ""3090"": ""41a8dd3bf51513a8227c461a1daabdfb7d42fdeda81c13d892ea8a8912d362b5""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""c81a31b7631859fc076ece6ab80db65a899f4f3d62d5c7bf31e8d346f759e5ff"", ""3090"": ""41a8dd3bf51513a8227c461a1daabdfb7d42fdeda81c13d892ea8a8912d362b5""}"
default-r2,forward_before_backward_step1_micro4,1,4,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""289c875fc7b9a0b5c2a92a00d23353f69caf550dc10014c2011e60882bfcde62"", ""3090"": ""b74982bdd6030f7ad4a91986c72342405c7de4522542033323d7029ab306476b""}"
default-r2,forward_before_backward_step1_micro4,1,4,logits_sha256,,2,2,False,"{""2080ti"": ""adc57b02a53af52449ae5d35223da2cb3e1056e638e69a417c76732b23334873"", ""3090"": ""f825d00b2205e3da127206cc3adb983749b4f104f67e0c3f5c3581573770fa99""}"
default-r2,forward_before_backward_step1_micro4,1,4,preds_sha256,,2,1,True,"{""2080ti"": ""e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd"", ""3090"": ""e915ec4f426b11c78269b02ef717ac73ba4bd6633a6e7f8f10fdaec75ac857bd""}"
default-r2,forward_before_backward_step4_micro16,4,16,inputs_sha256,,2,1,True,"{""2080ti"": ""ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0"", ""3090"": ""ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0""}"
default-r2,forward_before_backward_step4_micro16,4,16,targets_sha256,,2,1,True,"{""2080ti"": ""dea2b1c881f6007a2b5402031481a9684aa9f4d1b6a8831a4ab194ba41dc8825"", ""3090"": ""dea2b1c881f6007a2b5402031481a9684aa9f4d1b6a8831a4ab194ba41dc8825""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""db6d840fd699a0e8b8c5c3145610f38eac5298103594c4d51add87b6b327f8d9"", ""3090"": ""59baa280db7e9f768184f229c77c0d14a4ad28a1b74e3f98f0e33b9d56c56088""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""c21c5951c0b8f5133d876bffa98f8818f4f66d8a2d8e3b533e51c73f66e626a9"", ""3090"": ""59a7270c13d3286ed8bbbaa26d5904ac06191b6c5f409ac1bbba3710bbbc12e7""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""c21c5951c0b8f5133d876bffa98f8818f4f66d8a2d8e3b533e51c73f66e626a9"", ""3090"": ""59a7270c13d3286ed8bbbaa26d5904ac06191b6c5f409ac1bbba3710bbbc12e7""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""40ddff613707e4564d304bc72233fa5fb6de9036dda854b97ba1b24f61e21a12"", ""3090"": ""ac445f07dae7e430b97e0f53622088e76e83ff8633e820ce81e624375bc4be34""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""7c98d9a7449374535f062ad9c178ec33f71b48eebeeb94863e80d8511b0864d7"", ""3090"": ""f45b2772546725abc2ee959cb16c2ea3eac0cabdf9571a2883b0305ccc38bdcd""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""7c98d9a7449374535f062ad9c178ec33f71b48eebeeb94863e80d8511b0864d7"", ""3090"": ""f45b2772546725abc2ee959cb16c2ea3eac0cabdf9571a2883b0305ccc38bdcd""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""7c98d9a7449374535f062ad9c178ec33f71b48eebeeb94863e80d8511b0864d7"", ""3090"": ""f45b2772546725abc2ee959cb16c2ea3eac0cabdf9571a2883b0305ccc38bdcd""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""7c98d9a7449374535f062ad9c178ec33f71b48eebeeb94863e80d8511b0864d7"", ""3090"": ""f45b2772546725abc2ee959cb16c2ea3eac0cabdf9571a2883b0305ccc38bdcd""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""df600031ffbb7d3bf75e2d1ee5901210273fae2ceb69d41b6e00dacb603c49db"", ""3090"": ""42d82637d056db92c921d7cc8d7180eaf7ddd6a38e8cad74d08d005286631a9d""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.0.state_mixer,2,2,False,"{""2080ti"": ""df600031ffbb7d3bf75e2d1ee5901210273fae2ceb69d41b6e00dacb603c49db"", ""3090"": ""42d82637d056db92c921d7cc8d7180eaf7ddd6a38e8cad74d08d005286631a9d""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.dropout1,2,2,False,"{""2080ti"": ""df600031ffbb7d3bf75e2d1ee5901210273fae2ceb69d41b6e00dacb603c49db"", ""3090"": ""42d82637d056db92c921d7cc8d7180eaf7ddd6a38e8cad74d08d005286631a9d""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.drop_path1,2,2,False,"{""2080ti"": ""df600031ffbb7d3bf75e2d1ee5901210273fae2ceb69d41b6e00dacb603c49db"", ""3090"": ""42d82637d056db92c921d7cc8d7180eaf7ddd6a38e8cad74d08d005286631a9d""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.norm1,2,2,False,"{""2080ti"": ""912217bd309675a6744e5ec70780236a3ee08579c23d36b5cff5667ea002e292"", ""3090"": ""c4de71703f2d2b2d26377ac9f347cef59a65324c77e6f524e9bc14e9243d66b6""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""5bab8340cff7c9eea871bd79ee3c5c6a11549ef93839d98815820b67ec811fe6"", ""3090"": ""7cdb35e0dfa87345c79ff9959880cb7f8b68701754ea2136f7cbe25a0178ddd8""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.sequence_mixer,2,2,False,"{""2080ti"": ""5bab8340cff7c9eea871bd79ee3c5c6a11549ef93839d98815820b67ec811fe6"", ""3090"": ""7cdb35e0dfa87345c79ff9959880cb7f8b68701754ea2136f7cbe25a0178ddd8""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.dropout2,2,2,False,"{""2080ti"": ""5bab8340cff7c9eea871bd79ee3c5c6a11549ef93839d98815820b67ec811fe6"", ""3090"": ""7cdb35e0dfa87345c79ff9959880cb7f8b68701754ea2136f7cbe25a0178ddd8""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.drop_path2,2,2,False,"{""2080ti"": ""5bab8340cff7c9eea871bd79ee3c5c6a11549ef93839d98815820b67ec811fe6"", ""3090"": ""7cdb35e0dfa87345c79ff9959880cb7f8b68701754ea2136f7cbe25a0178ddd8""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.norm2,2,2,False,"{""2080ti"": ""15db43980c0c6fd4452a699e37280d61492dbe1f61c4b6364f9e56b16e6a70a2"", ""3090"": ""9380fef3f041a6c501fc8c295403e04ce492f009f784aa9b995c34a2003d6607""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.layers.1.state_mixer,2,2,False,"{""2080ti"": ""15db43980c0c6fd4452a699e37280d61492dbe1f61c4b6364f9e56b16e6a70a2"", ""3090"": ""9380fef3f041a6c501fc8c295403e04ce492f009f784aa9b995c34a2003d6607""}"
default-r2,forward_before_backward_step4_micro16,4,16,module_output_sha256,backbone.ln_f,2,2,False,"{""2080ti"": ""c42cb6b72608885ac46229953a8b48eaad48eace3e5b9228dbf8e7adb64177dc"", ""3090"": ""ebf6f16c39e62703171571bde43652e50b82e99eb94e7a35cb419c8b6ec3fb1d""}"
default-r2,forward_before_backward_step4_micro16,4,16,logits_sha256,,2,2,False,"{""2080ti"": ""516c1b04f08b5ee5d121ea440f73848030008e6716598dbbbec2342b29215324"", ""3090"": ""9af79165665518e3e6acf4d837466db460abece6a15c5f67e6c6320a0db9f741""}"
default-r2,forward_before_backward_step4_micro16,4,16,preds_sha256,,2,1,True,"{""2080ti"": ""ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0"", ""3090"": ""ad637d48bbfa647c77aa7a80ab6bb8386c0b04a27fde68ffbec77678ad9e3df0""}"
default-r2,forward_before_backward_step16_micro64,16,64,inputs_sha256,,2,1,True,"{""2080ti"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6"", ""3090"": ""f0344aca7090232a4ccb18a323890d03b2782424ff567d656132b645e57678a6""}"
default-r2,forward_before_backward_step16_micro64,16,64,targets_sha256,,2,1,True,"{""2080ti"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6"", ""3090"": ""980375c954dd90b94a62490d40f69b697f410aaf08dd749597dc8d77efc9c6a6""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.embeddings,2,2,False,"{""2080ti"": ""556e0483b8bcc1aafbfe3280dd95f27fef3519fa2ddc7fc2ea8f7512b53ece05"", ""3090"": ""b0bba5def3aad729b0a0d57ee00c292059fa8e3e81fe4985be386f24f73322e9""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout1,2,2,False,"{""2080ti"": ""2612411efc6499606fdd15b588f3a5fae07dbb8cbc8e738d9dedd8a19fa82cb3"", ""3090"": ""8739130de02f4af13c4d5c256fdf17b6b4ea5e0b39e1ff04223de7b0e450f05a""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path1,2,2,False,"{""2080ti"": ""2612411efc6499606fdd15b588f3a5fae07dbb8cbc8e738d9dedd8a19fa82cb3"", ""3090"": ""8739130de02f4af13c4d5c256fdf17b6b4ea5e0b39e1ff04223de7b0e450f05a""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm1,2,2,False,"{""2080ti"": ""e79811da0962c2471b02df7966be6ff27aa04db46b0c0b0371842dd475a537bc"", ""3090"": ""95d517e42ec3f8f6b96bed68bb294f2b20b94d5ee0aeefbb009c93d03a98e707""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer.mixer,2,2,False,"{""2080ti"": ""03b006a539cb3097d1d60dcb61cdb1f361fb40b199170dff3d9186ed298b4c29"", ""3090"": ""e00906cd70402332875d588e24aea3695be459f779337001be3d56046bb1f93f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.sequence_mixer,2,2,False,"{""2080ti"": ""03b006a539cb3097d1d60dcb61cdb1f361fb40b199170dff3d9186ed298b4c29"", ""3090"": ""e00906cd70402332875d588e24aea3695be459f779337001be3d56046bb1f93f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.dropout2,2,2,False,"{""2080ti"": ""03b006a539cb3097d1d60dcb61cdb1f361fb40b199170dff3d9186ed298b4c29"", ""3090"": ""e00906cd70402332875d588e24aea3695be459f779337001be3d56046bb1f93f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.drop_path2,2,2,False,"{""2080ti"": ""03b006a539cb3097d1d60dcb61cdb1f361fb40b199170dff3d9186ed298b4c29"", ""3090"": ""e00906cd70402332875d588e24aea3695be459f779337001be3d56046bb1f93f""}"
default-r2,forward_before_backward_step16_micro64,16,64,module_output_sha256,backbone.layers.0.norm2,2,2,False,"{""2080ti"": ""9bbc0c35d6022b47c8ab8cfe14ccd67d90ccc97d20bdb9d271f074c45c0ab0da"", ""3090"": ""a75cfee3d10d8f183ce6b19e456092986e2dce685d0256a8aa7447e3e2f6c47c""}"
