experiment_id,machine,queue,target,variant,gpu,status,started_at,finished_at,duration_seconds,duration_minutes,run_id,launch_id,embed_dropout,resid_dropout,drop_path,max_epochs,num_codebook_vectors,fox_remote_read_topk,fox_gd_residual_dense_read_chunked,fox_gd_residual_rank,fox_gd_residual_write_topk,final_valid_loss,final_valid_accuracy,best_valid_accuracy,final_1024x256_accuracy,best_1024x256_accuracy,best_final_1024x256_gap,n_validation_summaries,n_validation_summary_lines,log_path,log_sha256,result_json,result_sha256,config_json,config_sha256,zoology_commit,flash_vqg_commit
20260629-03-flash-vqg-dense-read-confirm,2080ti,2080ti-r1-retry2,dense-read-4ep-s123-r1,dense-read,0,completed,2026-06-29T11:22:51+08:00,2026-06-29T16:22:57+08:00,18006.0,300.1,20260629-03-flash-vqg-dense-read-confirm-dense-read-s123-r1-d123-b64ga4-2080ti,fvqg-20260629-03-flash-vqg-dense-read-confirm-2080ti-dense-read-4ep-s123-r1,0.0,0.0,0.0,4,64,64,True,16,4,0.144,0.986,0.99,0.916,0.947,0.030999999999999917,16,32,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r1-retry2/logs/dense-read-4ep-s123-r1.log,5f018e3ad072e684a1392a7fc8e0da97ed23b86a6d75cdb60cccd421caee8925,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r1-retry2/results/dense-read-4ep-s123-r1.json,043381f7c3d9a3cfbee22ea121232875fd07c9c53f46dc54504cb22564f4a1fa,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r1-retry2/configs/dense-read-4ep-s123-r1.json,df429f987d3d0204249613c834d498ada586b17581b647e6be87c7e56151b545,6b172ab,bc391c0
20260629-03-flash-vqg-dense-read-confirm,2080ti,2080ti-r2,dense-read-4ep-s123-r2,dense-read,0,completed,2026-06-29T16:35:44+08:00,2026-06-29T21:34:18+08:00,17914.0,298.56666666666666,20260629-03-flash-vqg-dense-read-confirm-dense-read-s123-r2-d123-b64ga4-2080ti,fvqg-20260629-03-flash-vqg-dense-read-confirm-2080ti-dense-read-4ep-s123-r2,0.0,0.0,0.0,4,64,64,True,16,4,0.128,0.989,0.99,0.937,0.948,0.010999999999999899,16,32,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r2/logs/dense-read-4ep-s123-r2.log,e752961cc43eb4dab19134a49cdbf584d7c1fef082a0e954f5d650a2e1293f1d,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r2/results/dense-read-4ep-s123-r2.json,62df03103622528d26cd84737660283322e5bda922ea570bb5e0d6a422e8f1c3,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/2080ti-r2/configs/dense-read-4ep-s123-r2.json,2c1530d96d8ef500b628622d6255dac9e8f6ba71ef7df23049e35ce1fb6ed920,6b172ab,bc391c0
20260629-03-flash-vqg-dense-read-confirm,3090,3090-r1,dense-read-4ep-s123-r1,dense-read,0,completed,2026-06-29T03:16:58+00:00,2026-06-29T06:50:29+00:00,12811.0,213.51666666666668,20260629-03-flash-vqg-dense-read-confirm-dense-read-s123-r1-d123-b64ga4-3090,fvqg-20260629-03-flash-vqg-dense-read-confirm-3090-dense-read-4ep-s123-r1,0.0,0.0,0.0,4,64,64,True,16,4,0.159,0.983,0.989,0.896,0.941,0.04499999999999993,16,32,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r1/logs/dense-read-4ep-s123-r1.log,a71cd16a37cf47cb4e439978d76dd3e3739bf9d82c6f1c57c1d3e42e80c0c077,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r1/results/dense-read-4ep-s123-r1.json,f2baec14c90188a6e12eafc6a60aeac92ebcd239e7c536369c432d795016234b,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r1/configs/dense-read-4ep-s123-r1.json,d6fb623010664c559b01d3160e83f23f69f6fdbf41e100fce91d7b0f6e30bb54,6b172ab,bc391c0
20260629-03-flash-vqg-dense-read-confirm,3090,3090-r2-retry1,dense-read-4ep-s123-r2,dense-read,0,completed,2026-06-29T07:13:30+00:00,2026-06-29T10:47:40+00:00,12850.0,214.16666666666666,20260629-03-flash-vqg-dense-read-confirm-dense-read-s123-r2-d123-b64ga4-3090,fvqg-20260629-03-flash-vqg-dense-read-confirm-3090-dense-read-4ep-s123-r2,0.0,0.0,0.0,4,64,64,True,16,4,0.154,0.984,0.991,0.901,0.953,0.051999999999999935,16,32,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r2-retry1/logs/dense-read-4ep-s123-r2.log,94b6ead6c74e7bdb05e929c2759fc61cf9503c065f8f0c40cc1115eb6eb0415b,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r2-retry1/results/dense-read-4ep-s123-r2.json,5dbcd4176c5d3caac6c2b1f5835989234278be2b6d69d23dd0f1ce9d2f479fbd,zoology/experiments/flash_vqg/scripts/20260629-03-flash-vqg-dense-read-confirm/outputs/3090-r2-retry1/configs/dense-read-4ep-s123-r2.json,ce896b0dfd207c72f2ad761a3f098f320a51676c3b6919c039b827287ef90c68,6b172ab,bc391c0
