variant,machine,optimizer_step,micro_step,layer_idx,block_idx,block_len,head_idx,code_idx,num_events,pair_total_count,pair_sample_count,pair_abs_cos_mean,pair_abs_cos_p50,pair_abs_cos_p90,pair_abs_cos_p95,pair_abs_cos_max,signed_cos_mean,signed_cos_std,adjacent_cos_mean,adjacent_abs_cos_mean,resultant_length,effective_rank,condition_number,update_norm_mean,update_norm_p95,update_norm_max,write_strength_mean,write_strength_p95,raw_topk_mass_mean,addr_z_norm_mean,addr_z_norm_p05,addr_z_norm_p95,addr_z_norm_min,trace_path
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,0,1,7,32,1,12,2048,2096128,4096,0.9997710585594177,0.9998010993003845,0.9999073147773743,0.9999277591705322,0.9999794960021973,0.9997710585594177,0.00013854228018317372,0.9998722672462463,0.9998722672462463,0.9998853802680969,1.0026413202285767,1077.3438720703125,0.00012980072642676532,0.0005394637119024992,0.0024596762377768755,8.493791392538697e-05,0.0003733664925675839,0.8024007678031921,1.0011930465698242,0.9930300712585449,1.0088739395141602,0.9854608178138733,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_0/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,0,1,7,32,1,48,2048,2096128,4096,0.9998056888580322,0.9998334646224976,0.9999231100082397,0.99993896484375,0.9999822378158569,0.9998056888580322,0.00011696768342517316,0.9998912215232849,0.9998912215232849,0.9999024868011475,1.0022759437561035,1130.32080078125,0.00011309479305054992,0.00046747116721235216,0.0021730600856244564,7.396865839837119e-05,0.00032968929735943675,0.8024007678031921,1.0762436389923096,1.0680452585220337,1.0851689577102661,1.0620332956314087,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_0/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,0,1,7,32,1,50,2048,2096128,4096,0.9981628656387329,0.9983953237533569,0.9992507696151733,0.9994007349014282,0.9998288154602051,0.9981628656387329,0.0010878584580495954,0.9989814162254333,0.9989814162254333,0.9990782737731934,1.0175589323043823,313.5945129394531,0.00543312169611454,0.02173192799091339,0.11082971096038818,0.0035037104971706867,0.01552648190408945,0.8024007678031921,0.346330851316452,0.3374919593334198,0.3559103012084961,0.3289529085159302,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_0/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,0,1,7,32,1,63,2048,2096128,4096,0.9999197721481323,0.9999300241470337,0.9999679327011108,0.9999750852584839,0.9999945759773254,0.9999197721481323,4.8679892643122e-05,0.9999551177024841,0.9999551177024841,0.9999598264694214,1.0010093450546265,1523.20654296875,9.430852514924482e-05,0.00039267775719054043,0.0017923320410773158,6.167982064653188e-05,0.00027287189732305706,0.8024007678031921,1.6791441440582275,1.670638084411621,1.6872034072875977,1.657922625541687,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_0/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,0,257,32896,4096,0.31662803888320923,0.30564218759536743,0.6411023736000061,0.7007385492324829,0.7957267165184021,0.2637335956096649,0.2728106379508972,0.291714608669281,0.33663201332092285,0.49572399258613586,11.54792308807373,4.032988548278809,0.11036603152751923,0.4029551148414612,0.5635849833488464,0.044253699481487274,0.15889136493206024,0.5295194983482361,1.6790233850479126,1.0437730550765991,2.0605204105377197,0.9335407018661499,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,1,35,595,595,0.3947039842605591,0.401316374540329,0.6336506605148315,0.704090416431427,0.9884305000305176,0.38668328523635864,0.20599490404129028,0.3630359470844269,0.3687141239643097,0.6357724070549011,7.895063400268555,9.326927185058594,0.10146401077508926,0.2840222120285034,0.3954344689846039,0.04022175818681717,0.10987547039985657,0.41498786211013794,1.7391191720962524,1.1679573059082031,2.1804921627044678,1.0549923181533813,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,2,106,5565,4096,0.30681532621383667,0.3013606071472168,0.5533589720726013,0.6666213870048523,0.7644823789596558,0.2807965874671936,0.22810977697372437,0.27972230315208435,0.2970964312553406,0.539551317691803,10.783893585205078,4.521437644958496,0.1241283044219017,0.38011854887008667,0.49489179253578186,0.049061886966228485,0.14775227010250092,0.41120442748069763,1.7014131546020508,0.9920332431793213,2.1224377155303955,0.8997867107391357,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,3,25,300,300,0.32866424322128296,0.33119863271713257,0.6186336278915405,0.7249487638473511,0.9999924898147583,0.3229576051235199,0.2218763381242752,0.3704777657985687,0.37463364005088806,0.5916411876678467,8.11697769165039,14.732681274414062,0.08983619511127472,0.1830330342054367,0.2938845455646515,0.036147747188806534,0.0773729607462883,0.3622789680957794,1.6002739667892456,1.2048065662384033,1.9681569337844849,1.0945355892181396,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,4,18,153,153,0.5449705719947815,0.5709337592124939,0.7408279180526733,0.7811367511749268,0.8961162567138672,0.5449705719947815,0.15868423879146576,0.5436885952949524,0.5436885952949524,0.7551489472389221,5.034384250640869,37.44102478027344,0.10274651646614075,0.16121487319469452,0.3491552174091339,0.04202765226364136,0.06763377785682678,0.3030712604522705,1.9669605493545532,1.4948859214782715,2.2762255668640137,1.2933067083358765,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,5,804,322806,4096,0.660689115524292,0.6399936676025391,0.9869498610496521,0.9891483783721924,0.9999812841415405,0.6516349911689758,0.3454585075378418,0.6482799649238586,0.6558728814125061,0.8016113638877869,3.6577136516571045,9.262296676635742,0.03890541195869446,0.3089858889579773,0.4882238507270813,0.01566210389137268,0.12625715136528015,0.7228477001190186,1.506286859512329,1.1386308670043945,1.9565235376358032,0.8142700791358948,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,6,2,1,1,0.913641095161438,0.913641095161438,0.913641095161438,0.913641095161438,0.913641095161438,0.913641095161438,0.0,0.913641095161438,0.913641095161438,0.9781720042228699,1.1947299242019653,4.707352638244629,0.03315166383981705,0.03540739044547081,0.03565802797675133,0.014397894963622093,0.015530462376773357,0.41971278190612793,1.6729100942611694,1.5514216423034668,1.794398546218872,1.537922978401184,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,7,56,1540,1540,0.40643951296806335,0.41027235984802246,0.660483717918396,0.7217615246772766,0.999955415725708,0.4050551950931549,0.1935158669948578,0.42299485206604004,0.42299485206604004,0.6447319388389587,8.163054466247559,7.186266899108887,0.09378193318843842,0.20173946022987366,0.3870049715042114,0.03586993366479874,0.07757522910833359,0.361033171415329,1.8568799495697021,1.4659624099731445,2.2301511764526367,0.986157238483429,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,8,65,2080,2080,0.3281986117362976,0.3156711459159851,0.6080426573753357,0.6809437870979309,0.9999770522117615,0.3076833486557007,0.22732730209827423,0.3039819002151489,0.3157699704170227,0.5642112493515015,9.937613487243652,4.979952812194824,0.13214707374572754,0.37092310190200806,0.4616888761520386,0.05224781110882759,0.13831527531147003,0.38175132870674133,1.7238887548446655,1.0694477558135986,2.1168360710144043,0.846066415309906,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,9,48,1128,1128,0.354014128446579,0.35460537672042847,0.5946546196937561,0.6558465361595154,0.9999966025352478,0.3457719683647156,0.19877195358276367,0.34155166149139404,0.3427906036376953,0.5995012521743774,9.2268648147583,6.101123332977295,0.09466668218374252,0.2536240220069885,0.3945278823375702,0.037559784948825836,0.09937247633934021,0.4164595603942871,1.7118571996688843,1.1788849830627441,2.116269588470459,0.9417740702629089,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,10,1,0,0,,,,,,,,,,1.0,1.0,1.0,0.07006668299436569,0.07006668299436569,0.07006668299436569,0.026991235092282295,0.026991235092282295,0.30624085664749146,1.893525242805481,1.893525242805481,1.893525242805481,1.893525242805481,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,11,83,3403,3403,0.3612329065799713,0.3616388440132141,0.608913004398346,0.6842855215072632,0.9753260612487793,0.3521710932254791,0.20568154752254486,0.3879798948764801,0.38979384303092957,0.5999802350997925,9.420479774475098,6.213009357452393,0.11248091608285904,0.31486913561820984,0.35893017053604126,0.045527711510658264,0.12859350442886353,0.38969337940216064,1.68305504322052,0.98491370677948,2.0886054039001465,0.8491265773773193,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,13,10,45,45,0.4593461751937866,0.4358728229999542,0.7422876954078674,0.8397228121757507,0.9999893307685852,0.4593461751937866,0.21845872700214386,0.641845703125,0.641845703125,0.7165274024009705,4.26448392868042,1269.2935791015625,0.06395038217306137,0.1099955290555954,0.11217475682497025,0.026568228378891945,0.04611211270093918,0.35882267355918884,1.6542421579360962,1.1973469257354736,1.9653786420822144,1.1968785524368286,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,14,28,378,378,0.44470876455307007,0.4361248016357422,0.6797559261322021,0.7577435374259949,0.9760546684265137,0.4445483386516571,0.18098853528499603,0.4824090600013733,0.4824090600013733,0.6814587116241455,6.710981369018555,12.709115982055664,0.08331672102212906,0.16038861870765686,0.29620566964149475,0.03230751305818558,0.06734275072813034,0.41355255246162415,1.8187135457992554,1.2374190092086792,2.148571491241455,1.123437762260437,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,15,78,3003,3003,0.39222705364227295,0.3987666368484497,0.6290474534034729,0.6933647394180298,0.9999909400939941,0.39083945751190186,0.18768706917762756,0.43112751841545105,0.43112751841545105,0.6313867568969727,8.734216690063477,6.284333229064941,0.10507117956876755,0.3088931441307068,0.3624522387981415,0.0415966771543026,0.1152421161532402,0.4102061986923218,1.6687941551208496,1.0593247413635254,2.2970707416534424,0.9436525106430054,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,16,21,210,210,0.2979423701763153,0.2577940821647644,0.6145917177200317,0.6856755614280701,0.9497725963592529,0.2591356933116913,0.2560228705406189,0.3260982036590576,0.34380218386650085,0.542600154876709,8.17154312133789,14.899662971496582,0.13415560126304626,0.2573260962963104,0.3773246705532074,0.05119222775101662,0.10795233398675919,0.3180478811264038,1.5467720031738281,1.0778851509094238,1.9714837074279785,0.8367432355880737,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,18,61,1830,1830,0.4974105656147003,0.5054935812950134,0.750420331954956,0.7958093285560608,0.999949038028717,0.4962150454521179,0.20120413601398468,0.5195919275283813,0.5224005579948425,0.710263192653656,6.552981376647949,9.741151809692383,0.07349143177270889,0.19526872038841248,0.38376763463020325,0.02885090559720993,0.07840742915868759,0.47285211086273193,1.8946192264556885,1.3777623176574707,2.3329434394836426,1.107571005821228,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,19,1182,697971,4096,0.7549189925193787,0.9659397006034851,0.9842190146446228,0.986941933631897,0.9952768683433533,0.7497518658638,0.33243343234062195,0.7644187808036804,0.7680234313011169,0.8676096796989441,2.5540783405303955,11.76700210571289,0.03646443039178848,0.36480218172073364,0.6337285041809082,0.01468891091644764,0.14312972128391266,0.7663111686706543,1.358878493309021,1.1829392910003662,1.8220161199569702,0.8739296793937683,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,20,28,378,378,0.5956156253814697,0.6026022434234619,0.7665324807167053,0.8044536709785461,0.992862343788147,0.5956156253814697,0.1347087025642395,0.5946133732795715,0.5946133732795715,0.7810620665550232,4.806076526641846,17.044614791870117,0.10889774560928345,0.18232303857803345,0.20825918018817902,0.04377031698822975,0.07264427095651627,0.27038729190826416,2.1567583084106445,1.7743648290634155,2.446014165878296,1.6532760858535767,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,21,7,21,21,0.33420923352241516,0.3617372512817383,0.5486617088317871,0.5562053322792053,0.6295118927955627,0.3151049315929413,0.19599349796772003,0.4377826452255249,0.4377826452255249,0.6426095962524414,4.869826316833496,4.817043304443359,0.11471927911043167,0.26158684492111206,0.30538222193717957,0.045544449239969254,0.10062097012996674,0.39614564180374146,1.70644211769104,1.2384377717971802,2.300178289413452,1.150486707687378,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,22,19,171,171,0.48914164304733276,0.49942028522491455,0.6911691427230835,0.7320074439048767,0.921271562576294,0.48914164304733276,0.16687507927417755,0.5333059430122375,0.5333059430122375,0.7183515429496765,5.578277111053467,33.065555572509766,0.09790266305208206,0.24505242705345154,0.24547699093818665,0.04070476070046425,0.09804948419332504,0.3264715373516083,1.9389985799789429,1.4575358629226685,2.3531384468078613,1.2486822605133057,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,23,9,36,36,0.6152441501617432,0.6332995891571045,0.789862871170044,0.8102573156356812,0.9753189086914062,0.6152441501617432,0.14527755975723267,0.5974670648574829,0.5974670648574829,0.8111687302589417,3.2985424995422363,22.305419921875,0.11842235177755356,0.26338934898376465,0.26947319507598877,0.049329664558172226,0.1055908277630806,0.3083259165287018,2.0904831886291504,1.5356016159057617,2.4526479244232178,1.517728567123413,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,25,186,17205,4096,0.2677572965621948,0.21930424869060516,0.5878922939300537,0.6657451391220093,0.9999948143959045,0.21198730170726776,0.26124510169029236,0.3002886474132538,0.32771164178848267,0.4676762521266937,12.085914611816406,3.4400174617767334,0.13752704858779907,0.4076489508152008,0.5545567274093628,0.055485498160123825,0.16498279571533203,0.5074889659881592,1.596472978591919,0.9889065027236938,2.045596122741699,0.7790656089782715,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,26,22,231,231,0.3485448956489563,0.3390660881996155,0.6833166480064392,0.745254635810852,0.987762451171875,0.3195497989654541,0.26155346632003784,0.31870272755622864,0.3680359125137329,0.5920130014419556,7.009742259979248,45.780948638916016,0.07917217165231705,0.15828704833984375,0.23725676536560059,0.03029530867934227,0.062481839209795,0.40168699622154236,1.7132186889648438,1.3271493911743164,2.090750217437744,1.2350132465362549,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,27,12,66,66,0.5437479019165039,0.5360019207000732,0.8352068066596985,0.8950709104537964,0.9818457961082458,0.5350596308708191,0.2606886327266693,0.44663798809051514,0.48715054988861084,0.7574989199638367,3.669407844543457,52.32856750488281,0.08718328177928925,0.1370791345834732,0.1442042738199234,0.03442085161805153,0.05280819535255432,0.37718746066093445,1.809777021408081,1.5285090208053589,2.029961347579956,1.4826791286468506,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,28,2,1,1,0.9745038151741028,0.9745038151741028,0.9745038151741028,0.9745038151741028,0.9745038151741028,0.9745038151741028,0.0,0.9745038151741028,0.9745038151741028,0.9936054944992065,1.0706632137298584,8.800189971923828,0.08469969034194946,0.0905560776591301,0.09120678901672363,0.033520739525556564,0.03456129506230354,0.28495198488235474,1.5279417037963867,1.527055025100708,1.5288283824920654,1.526956558227539,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,29,82,3321,3321,0.29870641231536865,0.2573506832122803,0.6139190196990967,0.6854508519172668,0.9999940991401672,0.2489059567451477,0.26813361048698425,0.3127122223377228,0.3889327347278595,0.5080015659332275,10.47732162475586,5.223700046539307,0.1087489202618599,0.31389662623405457,0.41182127594947815,0.04525182768702507,0.13449952006340027,0.4954758584499359,1.5734025239944458,1.0694687366485596,1.9533458948135376,0.820137083530426,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,30,19,171,171,0.5410906672477722,0.5588022470474243,0.7370925545692444,0.7748929858207703,0.8905731439590454,0.5410906672477722,0.1525365710258484,0.5900112986564636,0.5900112986564636,0.7518270611763,5.147017002105713,48.291160583496094,0.08638115972280502,0.14923933148384094,0.1721281111240387,0.0336834117770195,0.0667162835597992,0.3342827260494232,1.9529486894607544,1.7119436264038086,2.246073007583618,1.683526635169983,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
dgeom-r16-update-softcap0p5-injwarm512,2080ti,512,1,1,0,32,0,31,148,10878,4096,0.28639230132102966,0.24809381365776062,0.6091946363449097,0.7120815515518188,0.9999885559082031,0.25492072105407715,0.25733551383018494,0.27676939964294434,0.3058543801307678,0.4855594336986542,11.992986679077148,3.6835339069366455,0.11830147355794907,0.3585025668144226,0.4873209297657013,0.04788132384419441,0.14710001647472382,0.4515675902366638,1.6199380159378052,0.9114445447921753,2.025099515914917,0.7734309434890747,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-2080ti-gpu0-20260706T0050-formal/traces/dgeom-r16-update-softcap0p5-injwarm512/train_inline_step_512/micro_1/d_geometry_trace.jsonl
