config,run_id,source,run_type,gpu,seed,data_seed,cb,rank,train_batch_size,gradient_accumulation_steps,effective_train_batch_size,configured_max_epochs,early_stopping_disabled,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.954546875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.996875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99571875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.989140625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.991421875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.989140625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.954546875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.996875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9935703125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.95504296875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.995125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.995375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98934375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997916666666666
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.95504296875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.995125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.995375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.989640625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.989046875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.989640625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.95504296875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.995125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9922109375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.96494140625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.996875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.996625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9924453125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997291666666667
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.96494140625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.996875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.996625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.993
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.991890625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9998125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.9995
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.993
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9998125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.96494140625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.996875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.9995
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9942578125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.9675390625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99803125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99740625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.993375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998958333333333
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.9675390625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99803125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99740625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.99371875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99303125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9999375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.99371875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9999375
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.9675390625
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99803125
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99521875
cb256-r8-s125-d123-b128-ga2-probe,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-b128-ga2-probe,batch128_ga2_probe,batch_accum_probe,0,125,123,256,8,128,2,256,4,True,8,epoch_end,4.0,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
