accuracy,checkpoint_role,dataset_hash,logical_source_id,loss,peak_allocated_mib,raw_result_path,remat_mode,seed,shape,status,variant,wall_clock_sec
0.957421875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a1-post-phase1-s123-bf16-last,0.42379530489444733,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-1024x256-n500-b128-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,1024x256,completed,a1-post-phase1,8.326680255122483
0.76726953125,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a1-post-phase1-s123-bf16-last,1.4756248590946197,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-2048x512-n500-b64-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,2048x512,completed,a1-post-phase1,9.805816184729338
0.400912109375,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a1-post-phase1-s123-bf16-last,3.3684691944122314,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-4096x1024-n500-b32-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,4096x1024,completed,a1-post-phase1,13.797085251659155
0.63882421875,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a1-post-phase1-s123-bf16-last,2.1501368899345397,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-8190x512-n500-b16-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,8190x512,completed,a1-post-phase1,26.09475423488766
0.13534928920865058,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a1-post-phase1-s123-bf16-last,5.47410213470459,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-8190x2047-n500-b16-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,8190x2047,completed,a1-post-phase1,25.712863201275468
0.957421875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a1-post-phase1-s123-bf16-best,0.42379530489444733,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-1024x256-n500-b128-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,1024x256,deduplicated,a1-post-phase1,8.326680255122483
0.76726953125,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a1-post-phase1-s123-bf16-best,1.4756248590946197,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-2048x512-n500-b64-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,2048x512,deduplicated,a1-post-phase1,9.805816184729338
0.400912109375,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a1-post-phase1-s123-bf16-best,3.3684691944122314,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-4096x1024-n500-b32-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,4096x1024,deduplicated,a1-post-phase1,13.797085251659155
0.63882421875,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a1-post-phase1-s123-bf16-best,2.1501368899345397,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-8190x512-n500-b16-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,8190x512,deduplicated,a1-post-phase1,26.09475423488766
0.13534928920865058,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a1-post-phase1-s123-bf16-best,5.47410213470459,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s123-bf16-last-bf16-8190x2047-n500-b16-439b913b387026c3-z62985d0b-f79fef6a8/result.json,post_phase1,123,8190x2047,deduplicated,a1-post-phase1,25.712863201275468
0.9672421875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a1-post-phase1-s124-bf16-last,0.34554153978824614,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-1024x256-n500-b128-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,1024x256,completed,a1-post-phase1,8.478432237170637
0.80460546875,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a1-post-phase1-s124-bf16-last,1.2908821318149566,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-2048x512-n500-b64-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,2048x512,completed,a1-post-phase1,9.649999206885695
0.4344296875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a1-post-phase1-s124-bf16-last,3.1500360231399536,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-4096x1024-n500-b32-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,4096x1024,completed,a1-post-phase1,13.830469537526369
0.6734375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a1-post-phase1-s124-bf16-last,1.9566514649391173,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-8190x512-n500-b16-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,8190x512,completed,a1-post-phase1,26.015969881787896
0.1445901283621788,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a1-post-phase1-s124-bf16-last,5.314521483421325,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-8190x2047-n500-b16-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,8190x2047,completed,a1-post-phase1,25.90078139398247
0.9672421875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a1-post-phase1-s124-bf16-best,0.34554153978824614,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-1024x256-n500-b128-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,1024x256,deduplicated,a1-post-phase1,8.478432237170637
0.80460546875,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a1-post-phase1-s124-bf16-best,1.2908821318149566,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-2048x512-n500-b64-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,2048x512,deduplicated,a1-post-phase1,9.649999206885695
0.4344296875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a1-post-phase1-s124-bf16-best,3.1500360231399536,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-4096x1024-n500-b32-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,4096x1024,deduplicated,a1-post-phase1,13.830469537526369
0.6734375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a1-post-phase1-s124-bf16-best,1.9566514649391173,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-8190x512-n500-b16-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,8190x512,deduplicated,a1-post-phase1,26.015969881787896
0.1445901283621788,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a1-post-phase1-s124-bf16-best,5.314521483421325,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s124-bf16-last-bf16-8190x2047-n500-b16-f6d34d254c5b4bf5-z62985d0b-f79fef6a8/result.json,post_phase1,124,8190x2047,deduplicated,a1-post-phase1,25.90078139398247
0.979796875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a0-off-s124-bf16-last,0.30526685988903046,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-1024x256-n500-b128-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,1024x256,completed,a0-off,8.297833277843893
0.83156640625,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a0-off-s124-bf16-last,1.2213843383789063,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-2048x512-n500-b64-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,2048x512,completed,a0-off,9.774407007731497
0.450578125,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a0-off-s124-bf16-last,3.0359445576667787,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-4096x1024-n500-b32-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,4096x1024,completed,a0-off,13.672307750210166
0.69383203125,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a0-off-s124-bf16-last,1.8970094871520997,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-8190x512-n500-b16-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,8190x512,completed,a0-off,25.809855801984668
0.1449535869061947,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a0-off-s124-bf16-last,5.175542919158936,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-8190x2047-n500-b16-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,8190x2047,completed,a0-off,25.821383384987712
0.979796875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a0-off-s124-bf16-best,0.30526685988903046,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-1024x256-n500-b128-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,1024x256,deduplicated,a0-off,8.297833277843893
0.83156640625,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a0-off-s124-bf16-best,1.2213843383789063,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-2048x512-n500-b64-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,2048x512,deduplicated,a0-off,9.774407007731497
0.450578125,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a0-off-s124-bf16-best,3.0359445576667787,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-4096x1024-n500-b32-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,4096x1024,deduplicated,a0-off,13.672307750210166
0.69383203125,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a0-off-s124-bf16-best,1.8970094871520997,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-8190x512-n500-b16-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,8190x512,deduplicated,a0-off,25.809855801984668
0.1449535869061947,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a0-off-s124-bf16-best,5.175542919158936,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s124-bf16-last-bf16-8190x2047-n500-b16-5cfe9b01695a1961-z62985d0b-f79fef6a8/result.json,off,124,8190x2047,deduplicated,a0-off,25.821383384987712
0.9816171875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a0-off-s125-bf16-last,0.2602950930595398,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-1024x256-n500-b128-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,1024x256,completed,a0-off,8.361375654116273
0.86105859375,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a0-off-s125-bf16-last,1.0441402387619019,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-2048x512-n500-b64-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,2048x512,completed,a0-off,9.440208765678108
0.5136015625,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a0-off-s125-bf16-last,2.7488828368186953,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-4096x1024-n500-b32-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,4096x1024,completed,a0-off,13.630251091904938
0.7435234375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a0-off-s125-bf16-last,1.6310463182926178,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-8190x512-n500-b16-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,8190x512,completed,a0-off,25.157440019771457
0.1821582816839218,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a0-off-s125-bf16-last,4.896196302413941,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-8190x2047-n500-b16-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,8190x2047,completed,a0-off,25.34234330896288
0.9816171875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a0-off-s125-bf16-best,0.2602950930595398,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-1024x256-n500-b128-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,1024x256,deduplicated,a0-off,8.361375654116273
0.86105859375,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,3090-a0-off-s125-bf16-best,1.0441402387619019,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-2048x512-n500-b64-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,2048x512,deduplicated,a0-off,9.440208765678108
0.5136015625,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,3090-a0-off-s125-bf16-best,2.7488828368186953,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-4096x1024-n500-b32-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,4096x1024,deduplicated,a0-off,13.630251091904938
0.7435234375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,3090-a0-off-s125-bf16-best,1.6310463182926178,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-8190x512-n500-b16-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,8190x512,deduplicated,a0-off,25.157440019771457
0.1821582816839218,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,3090-a0-off-s125-bf16-best,4.896196302413941,10257.1806640625,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a0-off-s125-bf16-last-bf16-8190x2047-n500-b16-36c9bcecde470d4b-z62985d0b-f79fef6a8/result.json,off,125,8190x2047,deduplicated,a0-off,25.34234330896288
0.889140625,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,3090-a1-post-phase1-s125-bf16-last,0.8210903904438018,10257.18115234375,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260729-01-mqar-gd-remat-regression/outputs/3090/20260729-mqar-remat-01/evaluation/formal/formal-3090-a1-post-phase1-s125-bf16-last-bf16-1024x256-n500-b128-53185b5d6d5d1256-z62985d0b-f79fef6a8/result.json,post_phase1,125,1024x256,completed,a1-post-phase1,8.279170723631978
