queue,machine,target,variant,gpu,pid,status,log,config_json,result_json,started_at,finished_at,status_path
injwarmref-2080ti-gpu0-linear704-linear1024,2080ti,inj-warmup-linear704-r2,inj-warmup-linear704-r2,0,120102,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/logs/inj-warmup-linear704-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/configs/inj-warmup-linear704-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/results/inj-warmup-linear704-r2.json,2026-07-03T02:21:07+08:00,2026-07-03T04:21:07+08:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/queue-status.tsv
injwarmref-2080ti-gpu0-linear704-linear1024,2080ti,inj-warmup-linear1024-r2,inj-warmup-linear1024-r2,0,120989,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/logs/inj-warmup-linear1024-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/configs/inj-warmup-linear1024-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/results/inj-warmup-linear1024-r2.json,2026-07-03T04:21:17+08:00,2026-07-03T06:41:17+08:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu0-linear704-linear1024-20260702T182052Z/queue-status.tsv
injwarmref-2080ti-gpu1-silent32linear704,2080ti,inj-warmup-silent32-linear704-r2,inj-warmup-silent32-linear704-r2,1,120117,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu1-silent32linear704-20260702T182052Z/logs/inj-warmup-silent32-linear704-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu1-silent32linear704-20260702T182052Z/configs/inj-warmup-silent32-linear704-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu1-silent32linear704-20260702T182052Z/results/inj-warmup-silent32-linear704-r2.json,2026-07-03T02:21:07+08:00,2026-07-03T04:21:07+08:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-2080ti-gpu1-silent32linear704-20260702T182052Z/queue-status.tsv
injwarmref-3090-gpu0-all,3090,inj-warmup-linear704-r2,inj-warmup-linear704-r2,0,3689167,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/logs/inj-warmup-linear704-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/configs/inj-warmup-linear704-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/results/inj-warmup-linear704-r2.json,2026-07-02T18:21:04+00:00,2026-07-02T20:01:04+00:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/queue-status.tsv
injwarmref-3090-gpu0-all,3090,inj-warmup-linear1024-r2,inj-warmup-linear1024-r2,0,3691292,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/logs/inj-warmup-linear1024-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/configs/inj-warmup-linear1024-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/results/inj-warmup-linear1024-r2.json,2026-07-02T20:01:12+00:00,2026-07-02T21:41:12+00:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/queue-status.tsv
injwarmref-3090-gpu0-all,3090,inj-warmup-silent32-linear704-r2,inj-warmup-silent32-linear704-r2,0,3693461,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/logs/inj-warmup-silent32-linear704-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/configs/inj-warmup-silent32-linear704-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/results/inj-warmup-silent32-linear704-r2.json,2026-07-02T21:41:19+00:00,2026-07-02T23:41:20+00:00,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/injwarmref-3090-gpu0-all-20260702T182052Z/queue-status.tsv
