experiment_id,machine,target,run_id,train_step,valid_batches,source_path,loss,gd_residual_read_candidate_retention_mean,gd_residual_read_candidate_churn_mean,gd_residual_read_candidate_top1_flip_rate,gd_residual_read_margin_top1_top2_mean,gd_residual_read_margin_top1_top2_p05,gd_residual_read_entropy_mean,gd_residual_read_selected_mass_mean,gd_residual_read_selected_mass_p05,gd_residual_lambda_mean,gd_residual_inject_ratio,gd_residual_m_norm_mean,gd_residual_m_norm_max,gd_residual_update_norm_mean,gd_residual_update_norm_p95,gd_residual_update_norm_max,gd_residual_write_strength_mean,gd_residual_write_strength_p95,gd_residual_write_strength_max,gd_residual_sum_zeta_mean,gd_residual_sum_zeta_p95,gd_residual_sum_zeta_max,gd_residual_raw_topk_mass_mean,gd_residual_raw_topk_mass_p05,gd_residual_write_top1_mass_mean,gd_residual_write_q_entropy_mean,gd_residual_write_q_top1_mean,layer_1/attn/gd_residual_inject_ratio,layer_1/attn/gd_residual_injection_warmup_factor,layer_1/attn/gd_residual_lambda_mean,layer_1/attn/gd_residual_m_norm_max,layer_1/attn/gd_residual_m_norm_mean,layer_1/attn/gd_residual_read_candidate_churn_mean,layer_1/attn/gd_residual_read_candidate_has_prev,layer_1/attn/gd_residual_read_candidate_probe_count,layer_1/attn/gd_residual_read_candidate_retention_mean,layer_1/attn/gd_residual_read_candidate_top1_flip_rate,layer_1/attn/gd_residual_read_entropy_mean,layer_1/attn/gd_residual_read_margin_top1_top2_mean,layer_1/attn/gd_residual_read_margin_top1_top2_p05,layer_1/attn/gd_residual_read_selected_mass_mean,layer_1/attn/gd_residual_read_selected_mass_p05,layer_1/attn/gd_residual_update_norm_cap_active,layer_1/attn/gd_residual_update_norm_cap_hit_ratio,layer_1/attn/gd_residual_update_norm_effective_cap,layer_1/attn/gd_residual_update_norm_max,layer_1/attn/gd_residual_update_norm_mean,layer_1/attn/gd_residual_update_norm_p95
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,0,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.038751602172852,0.0,0.0,0.0,0.3420845866203308,0.0,3.4502551555633545,0.023108458146452904,0.0,0.05000000819563866,0.0,0.06290135532617569,0.29540905356407166,0.08179070055484772,0.11187998205423355,0.204389289021492,0.125,0.16616804897785187,0.2910999357700348,0.5,0.5,0.5000000596046448,0.14608624577522278,0.12225420027971268,0.30616942048072815,1.3719041347503662,0.30616942048072815,0.0,0.0,0.05000000819563866,0.29540905356407166,0.06290135532617569,0.0,0.0,8192.0,0.0,0.0,3.4502551555633545,0.3420845866203308,0.0,0.023108458146452904,0.0,0.0,0.0,0.0,0.204389289021492,0.08179070055484772,0.11187998205423355
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,1,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.038322448730469,0.9124755859375,0.0875244140625,0.0986328125,0.3434009552001953,0.0,3.4489965438842773,0.02312798611819744,0.0,0.05001639574766159,0.00013936245522927493,0.06286807358264923,0.2910791039466858,0.08181829750537872,0.1133420392870903,0.21168890595436096,0.12500132620334625,0.16845470666885376,0.3046131134033203,0.500005304813385,0.500314474105835,0.5007525682449341,0.1519557237625122,0.12608444690704346,0.30925947427749634,1.3703267574310303,0.30925947427749634,0.00013936245522927493,0.0009765625,0.05001639574766159,0.2910791039466858,0.06286807358264923,0.0875244140625,1.0,8192.0,0.9124755859375,0.0986328125,3.4489965438842773,0.3434009552001953,0.0,0.02312798611819744,0.0,0.0,0.0,0.0,0.21168890595436096,0.08181829750537872,0.1133420392870903
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,2,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.038458824157715,0.93377685546875,0.06622314453125,0.0733642578125,0.34376558661460876,0.0,3.4473280906677246,0.023177148774266243,0.0,0.05002538859844208,0.0002756285248324275,0.06283070147037506,0.28787803649902344,0.08190419524908066,0.11475371569395065,0.21591691672801971,0.12499692291021347,0.17048205435276031,0.3229859173297882,0.49998772144317627,0.5005336403846741,0.5011400580406189,0.15756472945213318,0.1298046112060547,0.31209954619407654,1.368833065032959,0.31209954619407654,0.0002756285248324275,0.001953125,0.05002538859844208,0.28787803649902344,0.06283070147037506,0.06622314453125,1.0,8192.0,0.93377685546875,0.0733642578125,3.4473280906677246,0.34376558661460876,0.0,0.023177148774266243,0.0,0.0,0.0,0.0,0.21591691672801971,0.08190419524908066,0.11475371569395065
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,4,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.038789749145508,0.9013671875,0.0986328125,0.1153564453125,0.34410154819488525,0.0,3.443039655685425,0.023370154201984406,0.0,0.05006163567304611,0.0005424131522886455,0.06263457238674164,0.28651559352874756,0.08216068148612976,0.11704637110233307,0.22259420156478882,0.12500698864459991,0.1740095168352127,0.3428919017314911,0.5000278949737549,0.501229465007782,0.5026432871818542,0.16724522411823273,0.13615931570529938,0.31665003299713135,1.3663487434387207,0.31665003299713135,0.0005424131522886455,0.00390625,0.05006163567304611,0.28651559352874756,0.06263457238674164,0.0986328125,1.0,8192.0,0.9013671875,0.1153564453125,3.443039655685425,0.34410154819488525,0.0,0.023370154201984406,0.0,0.0,0.0,0.0,0.22259420156478882,0.08216068148612976,0.11704637110233307
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,8,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.03887939453125,0.83074951171875,0.16925048828125,0.1944580078125,0.34736037254333496,0.0,3.429495096206665,0.024733616039156914,0.0,0.050203852355480194,0.0010976539924740791,0.06084991246461868,0.31409671902656555,0.08251607418060303,0.12014490365982056,0.22757640480995178,0.1250508427619934,0.17807018756866455,0.33944007754325867,0.5002033710479736,0.5033758878707886,0.5074657201766968,0.18147999048233032,0.14596915245056152,0.32214248180389404,1.3630998134613037,0.32214248180389404,0.0010976539924740791,0.0078125,0.050203852355480194,0.31409671902656555,0.06084991246461868,0.16925048828125,1.0,8192.0,0.83074951171875,0.1944580078125,3.429495096206665,0.34736037254333496,0.0,0.024733616039156914,0.0,0.0,0.0,0.0,0.22757640480995178,0.08251607418060303,0.12014490365982056
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,16,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.036168098449707,0.6680908203125,0.3319091796875,0.3814697265625,0.3725244104862213,0.0,3.3624424934387207,0.03315228223800659,0.0,0.05037609860301018,0.0026302116457372904,0.046156443655490875,0.41657039523124695,0.08184316754341125,0.12133251130580902,0.23509027063846588,0.12473371624946594,0.18182168900966644,0.3130899667739868,0.49893486499786377,0.5060907602310181,0.5151238441467285,0.20091387629508972,0.15975962579250336,0.32784008979797363,1.359465479850769,0.32784008979797363,0.0026302116457372904,0.015625,0.05037609860301018,0.41657039523124695,0.046156443655490875,0.3319091796875,1.0,8192.0,0.6680908203125,0.3814697265625,3.3624424934387207,0.3725244104862213,0.0,0.03315228223800659,0.0,0.0,0.0,0.0,0.23509027063846588,0.08184316754341125,0.12133251130580902
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,24,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.027444839477539,0.65875244140625,0.34124755859375,0.4056396484375,0.42940184473991394,0.0,3.2344024181365967,0.04639144986867905,0.0,0.05003684014081955,0.004891515709459782,0.028066027909517288,0.5546584129333496,0.08038149774074554,0.13481372594833374,0.27183860540390015,0.12407686561346054,0.20802947878837585,0.3510046601295471,0.49630746245384216,0.508691132068634,0.5233848094940186,0.25953441858291626,0.20644229650497437,0.36479219794273376,1.3322230577468872,0.36479219794273376,0.004891515709459782,0.0234375,0.05003684014081955,0.5546584129333496,0.028066027909517288,0.34124755859375,1.0,8192.0,0.65875244140625,0.4056396484375,3.2344024181365967,0.42940184473991394,0.0,0.04639144986867905,0.0,0.0,0.0,0.0,0.27183860540390015,0.08038149774074554,0.13481372594833374
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,32,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,9.011229515075684,0.73028564453125,0.26971435546875,0.3525390625,0.577238917350769,0.0,3.075988292694092,0.0684133917093277,0.0,0.04972623288631439,0.00953711848706007,0.020264286547899246,0.7487334609031677,0.07896807044744492,0.17510095238685608,0.3247191607952118,0.12375599145889282,0.28623130917549133,0.4094850718975067,0.4950239658355713,0.5124563574790955,0.5375006198883057,0.3450976014137268,0.29358136653900146,0.4620630443096161,1.2378956079483032,0.4620630443096161,0.00953711848706007,0.03125,0.04972623288631439,0.7487334609031677,0.020264286547899246,0.26971435546875,1.0,8192.0,0.73028564453125,0.3525390625,3.075988292694092,0.577238917350769,0.0,0.0684133917093277,0.0,0.0,0.0,0.0,0.3247191607952118,0.07896807044744492,0.17510095238685608
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,48,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,8.908379554748535,0.6337890625,0.3662109375,0.4296875,0.9737192988395691,0.0,2.8423452377319336,0.19207370281219482,0.0,0.03912023454904556,0.012286548502743244,0.020290523767471313,1.7789576053619385,0.07550132274627686,0.268049031496048,0.7925448417663574,0.12068011611700058,0.4295606315135956,0.4689321517944336,0.4827204942703247,0.5193699598312378,0.5495452880859375,0.4987383782863617,0.4711720943450928,0.7958472967147827,0.7167643904685974,0.7958472967147827,0.012286548502743244,0.046875,0.03912023454904556,1.7789576053619385,0.020290523767471313,0.3662109375,1.0,8192.0,0.6337890625,0.4296875,2.8423452377319336,0.9737192988395691,0.0,0.19207370281219482,0.0,0.0,0.0,0.0,0.7925448417663574,0.07550132274627686,0.268049031496048
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,64,[441],zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/early_window_metrics.jsonl,8.704904556274414,0.73272705078125,0.26727294921875,0.273681640625,0.521709680557251,0.0,3.2165119647979736,0.2090964913368225,0.0,0.018361136317253113,0.005724096670746803,0.025244947522878647,1.9266347885131836,0.07272067666053772,0.2835998833179474,0.7098609805107117,0.1188419759273529,0.43364855647087097,0.4966531991958618,0.4753679037094116,0.516798198223114,0.5736585259437561,0.5834922790527344,0.5747812986373901,0.8746083974838257,0.5125685930252075,0.8746083974838257,0.005724096670746803,0.0625,0.018361136317253113,1.9266347885131836,0.025244947522878647,0.26727294921875,1.0,8192.0,0.73272705078125,0.273681640625,3.2165119647979736,0.521709680557251,0.0,0.2090964913368225,0.0,0.0,0.0,0.0,0.7098609805107117,0.07272067666053772,0.2835998833179474
