experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,read_topk,margin_top1_top2_mean,margin_top1_top2_p05,entropy_mean,selected_mass_mean,selected_mass_p05,unique_top1_ids,trace_path,trace_sha256
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_0/read_trace.jsonl,ed0bf1e56faaf4d6245858c1125398e216c72de310a7d06e331b854fd6a1a5a3
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,1,441,64,2,0.4003076711669564,0.005040884017944336,3.678204983472824,0.03713109763339162,0.016781724989414215,38,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_1/read_trace.jsonl,72d4722f5b7f2a4424f21df7848ae05d6421929a3330a7bcf9bff44e8f83a368
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,128,441,64,2,3.8303982950747013,0.8060758113861084,0.9134885729872622,0.7919787061400712,0.3420429825782776,2,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_128/read_trace.jsonl,ad5f15b0e869c78e052190e05adfda7f1f99a4e3a0e536144192a721d585bdd3
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,16,441,64,2,0.4529661786509678,0.04545873403549194,3.5774912424385548,0.05391957034589723,0.018533427268266678,36,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_16/read_trace.jsonl,48eecfcddb5d3d6529d056267c865d01ce34f2180a4d032acc8810e4329fce57
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,192,441,64,2,8.088436707854271,6.240129470825195,0.019642221162939677,0.9756100382655859,0.9590827822685242,2,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_192/read_trace.jsonl,d4fb15049114e25dd4e4f72102bcb04742a97068e73bc2cff087d435f1502170
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,2,441,64,2,0.4273472214117646,0.02415287494659424,3.6739205420017242,0.03769126247789245,0.017392059788107872,39,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_2/read_trace.jsonl,b4fa2cb8816f0b8ca8af3dbe06b9049437d68d41e294f46b247a99735b9095b5
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,24,441,64,2,0.4343834000173956,0.014280319213867188,3.4427922889590263,0.06973686799756251,0.02604561671614647,24,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_24/read_trace.jsonl,9d9eb960cb68ab3fd0c4e75220160ccadea56640a9b746313acc5dec295630f1
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,256,441,64,2,9.8924261033535,8.733433723449707,0.0027782557408499997,0.9847236750647426,0.9804115295410156,2,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_256/read_trace.jsonl,77b292426e38b0fd9c3419d1c605b78ae8132f8abaf0368a8033f8d552b4c0cc
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,32,441,64,2,0.6002315427176654,0.023651719093322754,3.2834807001054287,0.093858863634523,0.04613460972905159,19,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_32/read_trace.jsonl,283a57f934965be289fb37003e462d0a23b4ecd365da144a02d49b22101f601a
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,384,441,64,2,3.0261154659092426,0.10389208793640137,1.707530376239447,0.6197838166262954,0.1608799546957016,13,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_384/read_trace.jsonl,3d5712fc7732bcc96cb01a205283d0b64ef791107d94bfa2fec46d8f61b479d3
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,4,441,64,2,0.44870193116366863,0.037739455699920654,3.6668533720076084,0.038737391063477844,0.018144773319363594,37,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_4/read_trace.jsonl,4e356193081a4b2c7b2ecf15f23ac89e0ddd15c39551750c8340a7c0c36ce875
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,48,441,64,2,1.0174750410951674,0.030592799186706543,3.053632678464055,0.23263953370042145,0.1364959478378296,13,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_48/read_trace.jsonl,f53722f9ba10931c80349b97641878753655d9eabffdc8561a57b1bc066ca36e
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-linear1024-r2,20260703-01-flash-vqg-injection-warmup-refinement-screen-inj-warmup-linear1024-r2-s124-d123-b64ga4-2080ti-injwarmref-2080ti-gpu0-linear704-linear1024,512,441,64,2,2.3808735571801662,0.4770090579986572,1.7713202075101435,0.6565452113281935,0.2508865296840668,20,zoology/experiments/flash_vqg/scripts/20260703-01-flash-vqg-injection-warmup-refinement-screen/outputs/traces/2080ti/inj-warmup-linear1024-r2/injwarmref-2080ti-gpu0-linear704-linear1024/train_step_512/read_trace.jsonl,1e05d3a33937225272d33a676768c838803172982d7a3959ddb5aa7f2158e75d
