machine,variant,seed,final_hard_acc_1024x256,best_hard_acc_1024x256,best_final_gap_1024x256,final_valid_accuracy,final_m_norm_max,max_m_norm_max,final_update_norm_p95,final_update_norm_max,final_write_cap_hit_ratio,final_write_effective_cap,final_write_cap_release_progress,final_uncapped_write_strength_p95,final_uncapped_sum_zeta_p95,final_lambda_mean,final_inject_ratio,final_read_margin_mean,final_read_entropy_mean,final_read_selected_mass_mean
3090,cap0405,123,0.8124921875,0.8219609375,0.00946875,0.9677470703125,4.15709035666216,4.15709035666216,0.3033982235051337,0.5363848942612844,0.1044899168468657,0.050000000745058,1.0,0.0659430849528501,0.1582435201262197,0.1136463914687434,0.0868002046786603,0.5093182553611104,1.2881075798992128,0.1937771621381952
3090,caprel0406late,123,0.821625,0.83925,0.017625,0.968802734375,4.284736879288205,4.284736879288205,0.3505900345506176,0.631184594262214,0.1106794599502805,0.0599999986588954,1.0,0.0818340179347802,0.2597764500431598,0.1047840597965414,0.087478343530425,0.4698846367379976,1.332078251100722,0.1801560436863274
3090,default,123,0.77669921875,0.77669921875,0.0,0.96010595703125,7.122381062734695,7.122381062734695,0.706639528156273,2.606942387327315,,0.0,0.0,0.1572016661631919,0.3920723905875569,0.1096114344924451,0.0971114119987875,1.2185756192793922,0.7569040560296604,0.2869863621299229
3090,hard04,123,0.8525859375,0.87448046875,0.0218945312499999,0.974271484375,3.451890212202829,3.451890212202829,0.234283316082188,0.3997404538094997,0.122573004828559,0.0399999991059303,0.0,0.0566471924724441,0.232324416941357,0.1167195750370858,0.0899635409818045,0.5130637895966333,1.30408138225949,0.1931482744772756
2080ti,cap0405,124,0.96511328125,0.965859375,0.00074609375,0.99342822265625,2.4973661904297177,4.154812235680837,0.144439250984717,0.3945727138410485,0.0921530345129588,0.050000000745058,1.0,0.0804765583237721,0.1681509471779304,0.0714437701547193,0.0713490565263089,1.0308634806720038,0.9286987444474584,0.2629505358340721
2080ti,caprel0406late,124,0.9657421875,0.9657421875,0.0,0.99330078125,2.821254264267664,4.1410851790791465,0.1754674642745937,0.4819950094771764,0.0908891587030319,0.0599999986588954,1.0,0.0941466910114127,0.1762022966489432,0.070940769129684,0.0706329759328611,1.0421331293053098,0.9195118942667568,0.26469154827415
2080ti,default,124,0.96355859375,0.96355859375,0.0,0.99324365234375,3.932675654925997,4.521709017810368,0.1425448790754354,0.6570850110479763,,0.0,0.0,0.0924864104239358,0.1328646022944696,0.2666133394435284,0.1313263828910532,0.7003479346869483,0.918854967587524,0.2868064819347291
2080ti,hard04,124,0.96541796875,0.96541796875,0.0,0.99334228515625,2.215116919506164,4.108659064485913,0.1210665361187051,0.3196725748952419,0.0885531561715262,0.0399999991059303,0.0,0.062334458794563,0.1351259608294755,0.0729560163019905,0.0686987164681629,1.0326241316303375,0.9295885702447284,0.2628407751224816
