variant,seeds,n_valid_runs,final_hard_mean,final_hard_min,final_hard_max,final_hard_spread,best_hard_mean,max_m_norm_max,max_final_update_norm_p95
cap0405,123;124,2,0.888802734375,0.8124921875,0.96511328125,0.15262109375,0.89391015625,4.15709035666216,0.3033982235051337
caprel0406late,123;124,2,0.8936835937500001,0.821625,0.9657421875,0.1441171874999999,0.90249609375,4.284736879288205,0.3505900345506176
default,123;124,2,0.87012890625,0.77669921875,0.96355859375,0.18685937499999994,0.87012890625,7.122381062734695,0.706639528156273
hard04,123;124,2,0.909001953125,0.8525859375,0.96541796875,0.11283203124999996,0.91994921875,4.108659064485913,0.234283316082188
