machine,host,variant,seed,target,launch,run,source_status,status,final_epoch,final_step,final_timestamp_utc,final_hard_acc_1024x256,best_hard_acc_1024x256,best_final_gap_1024x256,final_valid_accuracy,best_valid_accuracy,history_path,log_path,first_metric_timestamp_utc,last_metric_timestamp_utc,final_m_norm_max,max_m_norm_max,final_m_norm_mean,max_m_norm_mean,final_update_norm_p95,max_update_norm_p95,final_update_norm_max,max_update_norm_max,final_write_cap_hit_ratio,max_write_cap_hit_ratio,final_write_effective_cap,max_write_effective_cap,final_write_scheduled_cap,max_write_scheduled_cap,final_write_cap_release_progress,max_write_cap_release_progress,final_uncapped_write_strength_p95,max_uncapped_write_strength_p95,final_uncapped_write_strength_max,max_uncapped_write_strength_max,final_uncapped_sum_zeta_p95,max_uncapped_sum_zeta_p95,final_uncapped_sum_zeta_max,max_uncapped_sum_zeta_max,final_sum_zeta_p95,max_sum_zeta_p95,final_sum_zeta_max,max_sum_zeta_max,final_lambda_mean,max_lambda_mean,final_inject_ratio,max_inject_ratio,final_read_margin_mean,max_read_margin_mean,final_read_margin_p05,max_read_margin_p05,final_read_entropy_mean,max_read_entropy_mean,final_read_selected_mass_mean,max_read_selected_mass_mean,final_read_selected_mass_p05,max_read_selected_mass_p05,final_read_candidate_churn_mean,max_read_candidate_churn_mean,final_read_candidate_retention_mean,max_read_candidate_retention_mean,final_read_candidate_top1_flip_rate,max_read_candidate_top1_flip_rate,final_remote_read_topk_effective,max_remote_read_topk_effective
3090,mclab-3090,cap0405,123,cap0405-s123,fvqg-20260624-02-ptel-cap0405-s123-2026-06-23-20-03-52,ptel-cb64r16-cap0405-s123-d123-b64ga4,mirrored_from_3090,completed,16,2831,2026-06-24T01:38:15.017820+00:00,0.8124921875,0.8219609375,0.009468750000000026,0.9677470703125,0.9677470703125,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-cap0405-s123-2026-06-23-20-03-52/ptel-cb64r16-cap0405-s123-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-3090-seed123-20260623T200340Z/logs/cap0405-s123.log,2026-06-23T20:04:18.468872+00:00,2026-06-24T01:38:15.016407+00:00,4.15709035666216,4.15709035666216,0.1766061023365528,0.1766061023365528,0.3033982235051337,0.3033982235051337,0.5363848942612844,0.5363848942612844,0.1044899168468657,0.2500022555154467,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,1.0,1.0,0.0659430849528501,0.2182980207874188,0.5972479329932303,0.6851913377879157,0.1582435201262197,0.4218366369605064,0.6224984131043866,0.7349474561356363,0.1053409174025531,0.1309962029169712,0.1427305211564378,0.1599999964237213,0.1136463914687434,0.1136463914687434,0.0868002046786603,0.1423826000638424,0.5093182553611104,2.172424783309301,0.0,0.0,1.2881075798992128,1.2881075798992128,0.1937771621381952,0.3125591519333067,0.0,0.0,0.0462646484375,0.71514892578125,0.9537353515625,0.9576416015625,0.04052734375,0.7701416015625,2.0,2.0
3090,mclab-3090,caprel0406late,123,caprel0406late-s123,fvqg-20260624-02-ptel-caprel0406late-s123-2026-06-24-01-34-59,ptel-cb64r16-caprel0406late-s123-d123-b64ga4,mirrored_from_3090,completed,16,2831,2026-06-24T05:53:55.276220+00:00,0.821625,0.83925,0.017625000000000002,0.968802734375,0.97152734375,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-caprel0406late-s123-2026-06-24-01-34-59/ptel-cb64r16-caprel0406late-s123-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-3090-seed123-20260623T200340Z/logs/caprel0406late-s123.log,2026-06-24T01:35:17.474347+00:00,2026-06-24T05:53:55.275122+00:00,4.284736879288205,4.284736879288205,0.2063707886115899,0.2195622960460327,0.3505900345506176,0.3505900345506176,0.631184594262214,0.631184594262214,0.1106794599502805,0.2500036179073273,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,1.0,1.0,0.0818340179347802,0.2034684448606438,0.7582845236100848,0.8341834161962781,0.2597764500431598,0.3347472818716178,0.7902870729329095,0.8797107602632235,0.1280482196441245,0.133110104173067,0.1696526244105327,0.1767732758252393,0.1047840597965414,0.1047840597965414,0.087478343530425,0.1068199845770048,0.4698846367379976,2.1724485840116228,0.0,0.0,1.332078251100722,1.3328919701633,0.1801560436863274,0.312583393816437,0.0,0.0,0.05059814453125,0.7069091796875,0.94940185546875,0.9500732421875,0.0372314453125,0.7762451171875,2.0,2.0
3090,mclab-3090,default,123,default-s123,fvqg-20260624-02-ptel-default-s123-2026-06-23-20-03-42,ptel-cb64r16-default-s123-d123-b64ga4,mirrored_from_3090,completed,16,2831,2026-06-24T01:49:14.597192+00:00,0.77669921875,0.77669921875,0.0,0.96010595703125,0.96010595703125,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-default-s123-2026-06-23-20-03-42/ptel-cb64r16-default-s123-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-3090-seed123-20260623T200340Z/logs/default-s123.log,2026-06-23T20:03:59.543341+00:00,2026-06-24T01:49:14.596104+00:00,7.122381062734695,7.122381062734695,0.4208547005518561,0.4208547005518561,0.706639528156273,0.706639528156273,2.606942387327315,2.606942387327315,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1572016661631919,0.3667037637815589,0.7689444241779191,0.7883770157183919,0.3920723905875569,0.4646171935139194,0.8013127052358219,0.8226125984201356,0.3920723905875569,0.4646171935139194,0.8013127052358219,0.8226125984201356,0.1096114344924451,0.1096114344924451,0.0971114119987875,0.1198824434023764,1.2185756192793922,3.007934439749945,0.0,0.0,0.7569040560296604,0.7669013537584789,0.2869863621299229,0.4446070644827116,0.0,0.0,0.03961181640625,0.509765625,0.96038818359375,0.9627685546875,0.00341796875,0.305419921875,2.0,2.0
3090,mclab-3090,hard04,123,hard04-s123,fvqg-20260624-02-ptel-hard04-s123-2026-06-23-20-03-47,ptel-cb64r16-hard04-s123-d123-b64ga4,mirrored_from_3090,completed,16,2831,2026-06-24T01:34:12.346757+00:00,0.8525859375,0.87448046875,0.02189453124999996,0.974271484375,0.97711962890625,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-hard04-s123-2026-06-23-20-03-47/ptel-cb64r16-hard04-s123-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-3090-seed123-20260623T200340Z/logs/hard04-s123.log,2026-06-23T20:04:13.235149+00:00,2026-06-24T01:34:12.345767+00:00,3.451890212202829,3.451890212202829,0.1454121989552818,0.1585210883945581,0.234283316082188,0.234283316082188,0.3997404538094997,0.3997404538094997,0.122573004828559,0.2500022555154467,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0,0.0,0.0566471924724441,0.2177072431123446,0.7231050833823189,0.7957998337963271,0.232324416941357,0.4344160257587357,0.7537318412510176,0.836172978911135,0.0850917738344934,0.1336593418603851,0.1144373930162853,0.1599999964237213,0.1167195750370858,0.1315480520032228,0.0899635409818045,0.1381687012515844,0.5130637895966333,2.1724341355618977,0.0,0.0,1.30408138225949,1.308991262837062,0.1931482744772756,0.3125611658962,0.0,0.0,0.0662841796875,0.6937255859375,0.9337158203125,0.95611572265625,0.0595703125,0.7418212890625,2.0,2.0
2080ti,mclab-2080ti,cap0405,124,cap0405-s124,fvqg-20260624-02-ptel-cap0405-s124-rerun-2026-06-24-03-37-10,ptel-cb64r16-cap0405-s124-d123-b64ga4,local_2080ti_rerun,completed,16,2831,2026-06-24T09:16:36.108730+00:00,0.96511328125,0.965859375,0.0007460937500000098,0.99342822265625,0.993517578125,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-cap0405-s124-rerun-2026-06-24-03-37-10/ptel-cb64r16-cap0405-s124-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-2080ti-cap0405-s124-rerun-20260624T033708Z/logs/cap0405-s124.log,2026-06-24T03:37:27.524815+00:00,2026-06-24T09:16:36.107745+00:00,2.4973661904297177,4.154812235680837,0.106405850222689,0.106405850222689,0.144439250984717,0.1510422256523891,0.3945727138410485,0.3945727138410485,0.0921530345129588,0.168073502797929,0.050000000745058,0.050000000745058,0.050000000745058,0.050000000745058,1.0,1.0,0.0804765583237721,0.857120223106846,0.3356542932608771,0.9142781378967422,0.1681509471779304,0.9351443998397344,0.3523754916257328,0.96254420706204,0.0977752296963617,0.1020777467638254,0.1279676572700578,0.1350560170701808,0.0714437701547193,0.2879271956663283,0.0713490565263089,0.1994862727643478,1.0308634806720038,1.0308634806720038,0.0,0.0,0.9286987444474584,1.0312884866245209,0.2629505358340721,0.3575038496582281,0.0,0.0,0.02838134765625,0.65875244140625,0.97161865234375,0.97161865234375,0.003662109375,0.8919677734375,2.0,2.0
2080ti,mclab-2080ti,caprel0406late,124,caprel0406late-s124,fvqg-20260624-02-ptel-caprel0406late-s124-2026-06-24-00-40-55,ptel-cb64r16-caprel0406late-s124-d123-b64ga4,local_2080ti,completed,16,2831,2026-06-24T05:49:47.733643+00:00,0.9657421875,0.9657421875,0.0,0.99330078125,0.99330078125,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-caprel0406late-s124-2026-06-24-00-40-55/ptel-cb64r16-caprel0406late-s124-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-2080ti-seed124-20260623T200457Z/logs/caprel0406late-s124.log,2026-06-24T00:41:12.538466+00:00,2026-06-24T05:49:47.732351+00:00,2.821254264267664,4.1410851790791465,0.1280633613341562,0.1280633613341562,0.1754674642745937,0.1810245644596834,0.4819950094771764,0.4819950094771764,0.0908891587030319,0.1683207466488792,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0599999986588954,1.0,1.0,0.0941466910114127,0.8571976424446182,0.3437086886593273,0.9142977487709788,0.1762022966489432,0.9351937380574998,0.3608337603509426,0.9625592931868538,0.1172577605863648,0.1197082987203011,0.1530582427919384,0.1587237264547083,0.070940769129684,0.2884880918122473,0.0706329759328611,0.2037141383995139,1.0421331293053098,1.0421331293053098,0.0,0.0,0.9195118942667568,1.03244793355938,0.26469154827415,0.3570605878319059,0.0,0.0,0.03173828125,0.65972900390625,0.96826171875,0.96844482421875,0.00390625,0.8919677734375,2.0,2.0
2080ti,mclab-2080ti,default,124,default-s124,fvqg-20260624-02-ptel-default-s124-2026-06-23-20-04-59,ptel-cb64r16-default-s124-d123-b64ga4,local_2080ti,completed,16,2831,2026-06-24T00:41:57.570601+00:00,0.96355859375,0.96355859375,0.0,0.99324365234375,0.99324365234375,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-default-s124-2026-06-23-20-04-59/ptel-cb64r16-default-s124-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-2080ti-seed124-20260623T200457Z/logs/default-s124.log,2026-06-23T20:05:16.819282+00:00,2026-06-24T00:41:57.569315+00:00,3.932675654925997,4.521709017810368,0.0223863415959631,0.0943084609776084,0.1425448790754354,0.2357169063318343,0.6570850110479763,1.350964159246475,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0924864104239358,0.1744742548714081,0.1443152617190092,0.7431180467681279,0.1328646022944696,0.3667530092809881,0.1540528532886315,0.7839696740820294,0.1328646022944696,0.3667530092809881,0.1540528532886315,0.7839696740820294,0.2666133394435284,0.2888168278667662,0.1313263828910532,0.4737432634546643,0.7003479346869483,1.4916140839220986,0.0,0.0,0.918854967587524,1.2940200328353852,0.2868064819347291,0.4113348804650799,0.0,0.0,0.02899169921875,0.71502685546875,0.97100830078125,0.9765625,0.015625,0.9364013671875,2.0,2.0
2080ti,mclab-2080ti,hard04,124,hard04-s124,fvqg-20260624-02-ptel-hard04-s124-2026-06-23-20-05-05,ptel-cb64r16-hard04-s124-d123-b64ga4,local_2080ti,completed,16,2831,2026-06-24T00:39:26.646044+00:00,0.96541796875,0.96541796875,0.0,0.99334228515625,0.99334228515625,zoology/analysis/flash_vqg/results/fvqg-20260624-02-ptel-hard04-s124-2026-06-23-20-05-05/ptel-cb64r16-hard04-s124-d123-b64ga4/data/history.csv,zoology/experiments/flash_vqg/scripts/20260624-02-flash-vqg-pressure-telemetry-guard/outputs/stage2-2080ti-seed124-20260623T200457Z/logs/hard04-s124.log,2026-06-23T20:05:22.147127+00:00,2026-06-24T00:39:26.644656+00:00,2.215116919506164,4.108659064485913,0.0868417989713923,0.0916020399447353,0.1210665361187051,0.1445224915764161,0.3196725748952419,0.3635802318061155,0.0885531561715262,0.1655828990633525,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.0,0.0,0.062334458794563,0.857187671320779,0.3017980788376123,0.914409038211618,0.1351259608294755,0.9351599916579232,0.3168333995318602,0.9626309516884032,0.0777975752181003,0.0959516127135545,0.1056707399261612,0.1172587756540567,0.0729560163019905,0.288637477786295,0.0686987164681629,0.1991400760081079,1.0326241316303375,1.0326241316303375,0.0,0.0,0.9295885702447284,1.0403960292774534,0.2628407751224816,0.3546254722963249,0.0,0.0,0.0283203125,0.655029296875,0.9716796875,0.9730224609375,0.00341796875,0.8919677734375,2.0,2.0
