checkpoint_hash,checkpoint_hash_algorithm,official_core_constraint_status,selected_core_subset,source_actual_kernel_dtype,source_artifact,source_batch_accum_profile,source_ckpt_epoch,source_ckpt_exists,source_ckpt_identity,source_ckpt_mtime_utc,source_ckpt_path,source_ckpt_path_abs,source_ckpt_sha256,source_ckpt_size_bytes,source_ckpt_step,source_ckpt_type,source_comparison_scope,source_config,source_config_family,source_config_id,source_configured_max_epochs,source_conv_size,source_data_seed,source_dtype_policy,source_dynamic_capacity_per_layer,source_dynamic_capacity_total,source_early_stopping_disabled,source_effective_train_batch_size,source_eval_batch_size,source_expand_v,source_final_epoch,source_final_valid_accuracy,source_final_valid_loss,source_final_valid_mqar_case_accuracy_1024x256,source_gdn_kernel_dtype,source_gradient_accumulation_steps,source_hidden_states_dtype,source_kernel_input_dtype,source_ledger_path,source_model_family,source_num_codebook_vectors,source_num_heads,source_outer_model_dtype,source_rank,source_role,source_run_id,source_run_type,source_scope,source_seed,source_train_batch_size,source_train_config_path,source_train_config_path_abs,source_train_config_sha256,source_trainable_params,source_use_gate,source_use_short_conv,source_validations_per_epoch
f67a25f342df1705a20dace8e4d24761c496aa4132d3f20a85ae84a3d6fa377a,sha256,passed,true,float32,docs/artifacts/gdn-flash-fairness-20260526/phase1-gdn-final.csv,b64_ga4,3,true,sha256:f67a25f342df1705a20dace8e4d24761c496aa4132d3f20a85ae84a3d6fa377a,2026-05-26T12:19:46.076542+00:00,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase1-2026-05-26-11-35-02/mh-h4-k256-v128-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase1-2026-05-26-11-35-02/mh-h4-k256-v128-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,f67a25f342df1705a20dace8e4d24761c496aa4132d3f20a85ae84a3d6fa377a,10090431,,last.pt_epoch4_final,b64_ga4_fp32_official,mh-h4-k256-v128-usegate0-s123-d123,gdnxk-h4-ek8-ev4-usegate0,mh-h4-k256-v128-usegate0-s123-d123,4,4,123,float32,131072,131072,true,256,16,4,4,0.99428125,0.1849704831838607,0.9551015625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,4,float32,,multi_head_capacity_probe_h4,mh-h4-k256-v128-s123-d123-b64-ga4-fp32-noearly4ep,official_gdn_flash_fairness_phase1_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase1-2026-05-26-11-35-02/mh-h4-k256-v128-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase1-2026-05-26-11-35-02/mh-h4-k256-v128-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,9db8a6d49b03dc883344e63c51f2b11ccc4ce697e7d0648c541b66c7d1c2d638,1471500,false,true,2
836e9894296c71d09e9076e315f1b37f48e355f6592436df9241838c213ab2a7,sha256,passed,true,float32,docs/artifacts/gdn-flash-fairness-20260526/phase3-banked-k-final.csv,b64_ga4,3,true,sha256:836e9894296c71d09e9076e315f1b37f48e355f6592436df9241838c213ab2a7,2026-05-26T19:20:18.396279+00:00,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase3-2026-05-26-18-58-19/banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase3-2026-05-26-18-58-19/banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,836e9894296c71d09e9076e315f1b37f48e355f6592436df9241838c213ab2a7,10780668,,last.pt_epoch4_final,b64_ga4_fp32_official,banked-h2-b4-k256-v64-sharedv-usegate0-s123-d123,gdn-banked-k-h2-b4-k256-v64-sharedv-usegate0,banked-h2-b4-k256-v64-sharedv-usegate0-s123-d123,4,4,123,float32,131072,131072,true,256,16,,4,0.9973046875,0.0792120099067688,0.9799609375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,banked_k_shared_v_probe,banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep,official_gdn_flash_fairness_phase3_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase3-2026-05-26-18-58-19/banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase3-2026-05-26-18-58-19/banked-h2-b4-k256-v64-sharedv-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,d37b51b4a238c30849486ec8f7622855f08d0f2491ad22965aad28c6785896d8,1643992.0,false,true,2
c8623401fab0490fbedef24b4a3af0b2cd23b8c5afa952206087fc9d84a43c9a,sha256,passed,true,float32,docs/artifacts/gdn-flash-fairness-20260526/phase4-banked-k-final.csv,b64_ga4,3,true,sha256:c8623401fab0490fbedef24b4a3af0b2cd23b8c5afa952206087fc9d84a43c9a,2026-05-26T20:02:09.520784+00:00,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s124-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s124-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,c8623401fab0490fbedef24b4a3af0b2cd23b8c5afa952206087fc9d84a43c9a,10780668,,last.pt_epoch4_final,gdn_flash_fairness_phase4_b64_ga4_fp32,banked-h2-b4-k256-v64-sharedv-usegate0-s124-d123,gdn-banked-k-h2-b4-k256-v64-sharedv-usegate0,banked-h2-b4-k256-v64-sharedv-usegate0-s124-d123,4,4,123,float32,131072,131072,True,256,16,,4,0.9728310546875,0.26756468415260315,0.786109375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,banked_k_shared_v_multiseed_followup,banked-h2-b4-k256-v64-sharedv-s124-d123-b64-ga4-fp32-noearly4ep,official_gdn_flash_fairness_phase4_b64_ga4_fp32,gdn_flash_fairness_phase4_banked_k_multiseed,124,64,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s124-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s124-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,d324452e1d0027e5b872767d782f416ad31701fd8ce0453df818b2bee08affb8,1643992.0,False,True,2
fdc827defab41877c79ba97249c47b0770cc9002c8cc8f5578b2e3aaf60cab3d,sha256,passed,true,float32,docs/artifacts/gdn-flash-fairness-20260526/phase4-banked-k-final.csv,b64_ga4,3,true,sha256:fdc827defab41877c79ba97249c47b0770cc9002c8cc8f5578b2e3aaf60cab3d,2026-05-26T19:47:00.384045+00:00,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s125-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s125-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s125-d123-b64-ga4-fp32-noearly4ep/last.pt,fdc827defab41877c79ba97249c47b0770cc9002c8cc8f5578b2e3aaf60cab3d,10780668,,last.pt_epoch4_final,gdn_flash_fairness_phase4_b64_ga4_fp32,banked-h2-b4-k256-v64-sharedv-usegate0-s125-d123,gdn-banked-k-h2-b4-k256-v64-sharedv-usegate0,banked-h2-b4-k256-v64-sharedv-usegate0-s125-d123,4,4,123,float32,131072,131072,True,256,16,,4,0.9502275390625,0.3376331925392151,0.615984375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,banked_k_shared_v_multiseed_followup,banked-h2-b4-k256-v64-sharedv-s125-d123-b64-ga4-fp32-noearly4ep,official_gdn_flash_fairness_phase4_b64_ga4_fp32,gdn_flash_fairness_phase4_banked_k_multiseed,125,64,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s125-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s125-2026-05-26-19-26-19/banked-h2-b4-k256-v64-sharedv-s125-d123-b64-ga4-fp32-noearly4ep/train_config.json,f120fc9a345fe986cd9e90008ae5121e289c44ebcf7aa572c3faed1041eb27b3,1643992.0,False,True,2
8e47f40acaf5f6278bcea329f5efe261dc817d7ceb7daff237e9ed9fd2da6394,sha256,passed,true,float32,docs/artifacts/gdn-flash-fairness-20260526/phase4-banked-k-final.csv,b64_ga4,3,true,sha256:8e47f40acaf5f6278bcea329f5efe261dc817d7ceb7daff237e9ed9fd2da6394,2026-05-26T20:08:13.932276+00:00,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s126-2026-05-26-19-47-32/banked-h2-b4-k256-v64-sharedv-s126-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s126-2026-05-26-19-47-32/banked-h2-b4-k256-v64-sharedv-s126-d123-b64-ga4-fp32-noearly4ep/last.pt,8e47f40acaf5f6278bcea329f5efe261dc817d7ceb7daff237e9ed9fd2da6394,10780668,,last.pt_epoch4_final,gdn_flash_fairness_phase4_b64_ga4_fp32,banked-h2-b4-k256-v64-sharedv-usegate0-s126-d123,gdn-banked-k-h2-b4-k256-v64-sharedv-usegate0,banked-h2-b4-k256-v64-sharedv-usegate0-s126-d123,4,4,123,float32,131072,131072,True,256,16,,4,0.99880712890625,0.06190958619117737,0.99187890625,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,banked_k_shared_v_multiseed_followup,banked-h2-b4-k256-v64-sharedv-s126-d123-b64-ga4-fp32-noearly4ep,official_gdn_flash_fairness_phase4_b64_ga4_fp32,gdn_flash_fairness_phase4_banked_k_multiseed,126,64,checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s126-2026-05-26-19-47-32/banked-h2-b4-k256-v64-sharedv-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260526-gdn-flash-fairness-phase4-banked-s126-2026-05-26-19-47-32/banked-h2-b4-k256-v64-sharedv-s126-d123-b64-ga4-fp32-noearly4ep/train_config.json,3f0bcb14aab3b3b23eef8a90207bb64ba9dc1cad437cdee3dde27d3a2e427e63,1643992.0,False,True,2
