launch_id,sweep_id,run_id,source,status,project,entity,experiment_id,run_url,run_dir,backup_file,available_metrics,created_at_utc,finished_at_utc,seed,data_seed,learning_rate,d_model,n_layers,train_batch_order,block_len,local_num_blocks,if_remote_enabled,num_codebook_vectors,num_heads,use_time_mixing,fox_remote_path_backend,fox_remote_read_topk,read_mode,experiment_part,experiment_mode,fox_clr_selector_mode,fox_clr_merge_mode,fox_clr_gate_mode,fox_clr_lambda_remote,fox_clr_gate_init_bias
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2a-l025,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,0r0r074sguf8oeoef8xnn,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/0r0r074sguf8oeoef8xnn,/home/lyj/mnt/project/zoology/swanlog/run-20260404_093534-0r0r074sguf8oeoef8xnn,/home/lyj/mnt/project/zoology/swanlog/run-20260404_093534-0r0r074sguf8oeoef8xnn/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2a,score_only,residual_add,off,0.25,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2a-l050,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,rykdrtypvctk48mh8eyps,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/rykdrtypvctk48mh8eyps,/home/lyj/mnt/project/zoology/swanlog/run-20260404_165834-rykdrtypvctk48mh8eyps,/home/lyj/mnt/project/zoology/swanlog/run-20260404_165834-rykdrtypvctk48mh8eyps/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2a,score_only,residual_add,off,0.5,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2a-l100,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,e2kdp9goljvaqft8rc0fn,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/e2kdp9goljvaqft8rc0fn,/home/lyj/mnt/project/zoology/swanlog/run-20260405_001110-e2kdp9goljvaqft8rc0fn,/home/lyj/mnt/project/zoology/swanlog/run-20260405_001110-e2kdp9goljvaqft8rc0fn/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2a,score_only,residual_add,off,1.0,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2b-l025,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,z0zyzayvfrxjo2vpnd4c0,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/z0zyzayvfrxjo2vpnd4c0,/home/lyj/mnt/project/zoology/swanlog/run-20260404_120634-z0zyzayvfrxjo2vpnd4c0,/home/lyj/mnt/project/zoology/swanlog/run-20260404_120634-z0zyzayvfrxjo2vpnd4c0/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2b,score_only,shared_local_den,off,0.25,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2b-l050,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,99fap4otji1tdldnwatai,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/99fap4otji1tdldnwatai,/home/lyj/mnt/project/zoology/swanlog/run-20260404_192337-99fap4otji1tdldnwatai,/home/lyj/mnt/project/zoology/swanlog/run-20260404_192337-99fap4otji1tdldnwatai/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2b,score_only,shared_local_den,off,0.5,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2b-l100,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,f711vstlvyqfxlfp8m3ea,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/f711vstlvyqfxlfp8m3ea,/home/lyj/mnt/project/zoology/swanlog/run-20260405_023517-f711vstlvyqfxlfp8m3ea,/home/lyj/mnt/project/zoology/swanlog/run-20260405_023517-f711vstlvyqfxlfp8m3ea/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2b,score_only,shared_local_den,off,1.0,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2c-lmax025,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,cwi49w3wpj9yli7m7gyku,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/cwi49w3wpj9yli7m7gyku,/home/lyj/mnt/project/zoology/swanlog/run-20260404_143209-cwi49w3wpj9yli7m7gyku,/home/lyj/mnt/project/zoology/swanlog/run-20260404_143209-cwi49w3wpj9yli7m7gyku/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2c,score_only,residual_add,shared_query_linear,0.25,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,2c-lmax050,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,pukkpkws1zlcvwd7ijyo4,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/pukkpkws1zlcvwd7ijyo4,/home/lyj/mnt/project/zoology/swanlog/run-20260404_214718-pukkpkws1zlcvwd7ijyo4,/home/lyj/mnt/project/zoology/swanlog/run-20260404_214718-pukkpkws1zlcvwd7ijyo4/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2c,score_only,residual_add,shared_query_linear,0.5,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main-tail,2c-lmax100,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,qauafgr96y2ak4lf8sf5w,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/qauafgr96y2ak4lf8sf5w,/home/lyj/mnt/project/zoology/swanlog/run-20260405_054114-qauafgr96y2ak4lf8sf5w,/home/lyj/mnt/project/zoology/swanlog/run-20260405_054114-qauafgr96y2ak4lf8sf5w/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,2c,score_only,residual_add,shared_query_linear,1.0,-2.0
flash-vqg-20260402-clr-v1-e2-main-2026-04-04-07-37-24,flash-vqg-20260402-clr-v1-e2-main,baseline,local,completed,flash_vqg_clr_v1_mainline,scu-mclab,9eva4c9xolh6siskvjt5q,https://swanlab.cn/@scu-mclab/flash_vqg_clr_v1_mainline/runs/9eva4c9xolh6siskvjt5q,/home/lyj/mnt/project/zoology/swanlog/run-20260404_073729-9eva4c9xolh6siskvjt5q,/home/lyj/mnt/project/zoology/swanlog/run-20260404_073729-9eva4c9xolh6siskvjt5q/backup.swanlab,"['attn/clr_alpha_norm_mean', 'attn/clr_den_neg_ratio', 'attn/den_min', 'attn/nan_inf_count', 'attn/o_remote_energy_ratio', 'attn/remote_routing_entropy', 'attn/remote_top1_top2_margin', 'train/loss', 'valid/accuracy', 'valid/attn/clr_alpha_norm_mean', 'valid/attn/clr_den_neg_ratio', 'valid/attn/den_min', 'valid/attn/nan_inf_count', 'valid/attn/o_remote_energy_ratio', 'valid/attn/remote_routing_entropy', 'valid/attn/remote_top1_top2_margin', 'valid/input_seq_len/accuracy-1024', 'valid/input_seq_len/accuracy-128', 'valid/input_seq_len/accuracy-256', 'valid/input_seq_len/accuracy-512', 'valid/input_seq_len/accuracy-64', 'valid/loss', 'valid/mqar_case/accuracy-1024x256', 'valid/mqar_case/accuracy-128x32', 'valid/mqar_case/accuracy-256x64', 'valid/mqar_case/accuracy-512x128', 'valid/mqar_case/accuracy-512x64', 'valid/mqar_case/accuracy-64x16', 'valid/mqar_case/accuracy-64x4', 'valid/mqar_case/accuracy-64x8', 'valid/num_kv_pairs/accuracy-128', 'valid/num_kv_pairs/accuracy-16', 'valid/num_kv_pairs/accuracy-256', 'valid/num_kv_pairs/accuracy-32', 'valid/num_kv_pairs/accuracy-4', 'valid/num_kv_pairs/accuracy-64', 'valid/num_kv_pairs/accuracy-8', 'valid/vq/relative_err_mean', 'vq/relative_err_mean']",,,123,123,0.001,128,2,global_shuffle,32,2,True,128,2,kv_shift,torch,2,top2,e2_main,baseline,den_aware,shared_den,off,1.0,-2.0
