schema_version,eval_event_id,eval_run_id,eval_batch_id,run_type,eval_scope,eval_mode,eval_status,created_at_utc,source_model_family,source_run_id,source_role,source_config_id,source_scope,source_comparison_scope,source_run_type,source_train_batch_size,source_eval_batch_size,source_gradient_accumulation_steps,source_effective_train_batch_size,source_batch_accum_profile,source_dtype_policy,source_outer_model_dtype,source_hidden_states_dtype,source_kernel_input_dtype,source_actual_kernel_dtype,source_gdn_kernel_dtype,source_seed,source_data_seed,source_config_family,source_config,source_num_codebook_vectors,source_rank,source_num_heads,source_expand_v,source_use_gate,source_use_short_conv,source_conv_size,source_configured_max_epochs,source_final_epoch,source_validations_per_epoch,source_early_stopping_disabled,source_train_config_path,source_train_config_path_abs,source_train_config_sha256,source_ckpt_identity,source_ckpt_type,source_ckpt_path,source_ckpt_path_abs,source_ckpt_exists,source_ckpt_sha256,source_ckpt_size_bytes,source_ckpt_mtime_utc,source_ckpt_epoch,source_ckpt_step,source_final_valid_loss,source_final_valid_accuracy,source_final_valid_mqar_case_accuracy_1024x256,source_trainable_params,source_dynamic_capacity_per_layer,source_dynamic_capacity_total,eval_protocol_id,eval_dataset,vocab_size,input_seq_len,num_kv_pairs,num_passes,num_examples,eval_batch_size,adaptive_batch_search,eval_data_seed,random_non_queries,power_a,sanity_reference_accuracy_1024x256,sanity_delta_abs,batch_search_status,batch_search_slice,batch_search_input_seq_len,batch_search_num_kv_pairs,batch_search_num_examples,batch_search_candidates,batch_search_best_eval_batch_size,batch_search_peak_memory_mb,batch_search_failure_detail,batch_search_reusable_scope,batch_search_hardware_dependent,batch_search_gpu,batch_search_cuda_device,batch_search_gpu_name,batch_search_gpu_total_memory_mb,batch_search_gpu_compute_capability,batch_search_gpu_uuid,batch_search_torch_version,batch_search_cuda_version,batch_search_driver_version,batch_search_dtype_policy,batch_search_kernel_dtype,batch_search_source_scope,batch_search_hardware_profile_id,loss,accuracy,aggregate_loss,aggregate_accuracy,wall_clock_sec,wall_clock,peak_memory_mb,torch_peak_memory_allocated_mib,torch_peak_memory_reserved_mib,eval_hardware_profile_id,eval_hardware_backfill_status,gpu,cuda_device,gpu_name,gpu_total_memory_mb,gpu_compute_capability,gpu_uuid,torch_version,cuda_version,driver_version,runner_commit,commit_zoology,commit_flash_vqg,artifact_dir,source_artifact,log_path,failure_type,failure_detail,notes,eval_seed,dataset_hash,dataset_hash_algorithm,dataset_input_shape,dataset_label_shape,dataset_num_examples,dataset_dtype,checkpoint_hash,checkpoint_hash_algorithm,official_core_constraint_status,selected_core_subset,repro_check_reference_event_id,repro_check_dataset_hash_match,repro_check_accuracy_delta_abs,repro_check_accuracy_match
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:1024x256:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:1024x256:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:24:48.114321+00:00,flash,gd-r10-s123-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s123-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,123,123,cb256-r10,cb256-r10-s123-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,0a42aed61895c9a330e6a4a7922893c2171ef5f3a58e1e65d56a263bb6437db6,sha256:443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,true,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,8943045,2026-05-19T21:14:14.088861+00:00,3,,0.14956353604793549,0.98174560546875,0.89201953125,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-1024x256-n32,multiquery_ar,8192,1024,256,1,32,32,true,123,true,0.01,,,completed,1024x256,1024,256,32,32;16;8;4;2;1,32,3942.7080078125,,same_gpu_same_dtype_same_runner_only,true,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,0.8371977210044861,0.8856201171875,0.8371977210044861,0.8856201171875,10.020374774932861,00:00:10,3942.7080078125,3942.7080078125,4422.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s123-d123-b64-ga4-fp32-noearly4ep-1024x256-n32-b32-gpu0.log,,,,123,68500f1bc9fdc7ff4edc301ab7303d253d578a27cbbbf7613c74e3e6a04cc9f3,"sha256(inputs,labels)",32x1024,32x1024,32,torch.int64/torch.int64,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,sha256,passed,true,,,,
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:1024x256:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:1024x256:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:24:48.794915+00:00,flash,gd-r10-s124-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s124-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,124,123,cb256-r10,cb256-r10-s124-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,ddfd988e258f268333818af61cddb139c0fe01db4174baecedac1660353f8529,sha256:7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,true,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,8943045,2026-05-19T22:14:17.873500+00:00,3,,0.04493362084031105,0.99668359375,0.9852421875,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-1024x256-n32,multiquery_ar,8192,1024,256,1,32,32,true,123,true,0.01,,,completed,1024x256,1024,256,32,32;16;8;4;2;1,32,3942.7080078125,,same_gpu_same_dtype_same_runner_only,true,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,0.1989167332649231,0.9852294921875,0.1989167332649231,0.9852294921875,10.613083362579346,00:00:10,3942.7080078125,3942.7080078125,4422.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s124-d123-b64-ga4-fp32-noearly4ep-1024x256-n32-b32-gpu1.log,,,,123,68500f1bc9fdc7ff4edc301ab7303d253d578a27cbbbf7613c74e3e6a04cc9f3,"sha256(inputs,labels)",32x1024,32x1024,32,torch.int64/torch.int64,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,sha256,passed,true,,,,
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:2048x512:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:2048x512:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:25:00.141910+00:00,flash,gd-r10-s123-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s123-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,123,123,cb256-r10,cb256-r10-s123-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,0a42aed61895c9a330e6a4a7922893c2171ef5f3a58e1e65d56a263bb6437db6,sha256:443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,true,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,8943045,2026-05-19T21:14:14.088861+00:00,3,,0.14956353604793549,0.98174560546875,0.89201953125,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-2048x512-n32,multiquery_ar,8192,2048,512,1,32,32,true,123,true,0.01,,,completed,2048x512,2048,512,32,32;16;8;4;2;1,32,7870.7568359375,,same_gpu_same_dtype_same_runner_only,true,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,2.3768699169158936,0.59295654296875,2.3768699169158936,0.59295654296875,11.168165445327759,00:00:11,7870.7568359375,7870.7568359375,9062.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s123-d123-b64-ga4-fp32-noearly4ep-2048x512-n32-b32-gpu0.log,,,,123,34ea18c38dae38e2860b711425f27d090597975373a954d128324e3a04dcb012,"sha256(inputs,labels)",32x2048,32x2048,32,torch.int64/torch.int64,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,sha256,passed,true,,,,
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:2048x512:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:2048x512:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:25:01.952317+00:00,flash,gd-r10-s124-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s124-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,124,123,cb256-r10,cb256-r10-s124-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,ddfd988e258f268333818af61cddb139c0fe01db4174baecedac1660353f8529,sha256:7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,true,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,8943045,2026-05-19T22:14:17.873500+00:00,3,,0.04493362084031105,0.99668359375,0.9852421875,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-2048x512-n32,multiquery_ar,8192,2048,512,1,32,32,true,123,true,0.01,,,completed,2048x512,2048,512,32,32;16;8;4;2;1,32,7870.7568359375,,same_gpu_same_dtype_same_runner_only,true,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,0.7015213370323181,0.9112548828125,0.7015213370323181,0.9112548828125,12.274281978607178,00:00:12,7870.7568359375,7870.7568359375,9062.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s124-d123-b64-ga4-fp32-noearly4ep-2048x512-n32-b32-gpu1.log,,,,123,34ea18c38dae38e2860b711425f27d090597975373a954d128324e3a04dcb012,"sha256(inputs,labels)",32x2048,32x2048,32,torch.int64/torch.int64,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,sha256,passed,true,,,,
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:4096x1024:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s123-d123-b64-ga4-fp32-noearly4ep:4096x1024:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:25:31.884981+00:00,flash,gd-r10-s123-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s123-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,123,123,cb256-r10,cb256-r10-s123-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,0a42aed61895c9a330e6a4a7922893c2171ef5f3a58e1e65d56a263bb6437db6,sha256:443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s123-2026-05-19-17-43-20/gd-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,true,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,8943045,2026-05-19T21:14:14.088861+00:00,3,,0.14956353604793549,0.98174560546875,0.89201953125,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-4096x1024-n32,multiquery_ar,8192,4096,1024,1,32,16,true,123,true,0.01,,,completed,4096x1024,4096,1024,32,32;16;8;4;2;1,16,7870.7626953125,"b32:oom:oom:torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 5.00 GiB. GPU 0 has a total capacity of 10.74 GiB of which 3.62 GiB is free. Process 1214145 has 7.10 GiB memory in use. Of the allocated memory 6.72 GiB is allocated by PyTorch, and 197.55 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",same_gpu_same_dtype_same_runner_only,true,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,4.4422149658203125,0.2744140625,4.4422149658203125,0.2744140625,17.42572808265686,00:00:17,7870.7626953125,7870.7626953125,9074.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,0,0,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-57c29499-bcb3-27f6-4360-e60939528a9b,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s123-d123-b64-ga4-fp32-noearly4ep-4096x1024-n32-b16-gpu0.log,,,,123,55274181d24158d3fe53491784d87fabe3a981427663df2ac8ed40876e72a1b8,"sha256(inputs,labels)",32x4096,32x4096,32,torch.int64/torch.int64,443ea8bd8d6482e9df08577a3e075bc34fd68ca42c5793b6d39b3142037b2147,sha256,passed,true,,,,
2,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:4096x1024:n32,20260526-longer-mqar-official-core:batch_search:gd-r10-s124-d123-b64-ga4-fp32-noearly4ep:4096x1024:n32,20260526-longer-mqar-official-core,longer_mqar_eval_only,longer_mqar_eval_only_vocab8192_official_core_20260526,batch_search,completed,2026-05-25T20:25:39.851849+00:00,flash,gd-r10-s124-d123-b64-ga4-fp32-noearly4ep,cb256-r10,cb256-r10-s124-d123,b64_ga4_fp32_official,gd_residual_v1_cb256_r10_noearly4ep_b64_ga4_fp32,r10_seed_stability_official_b64_ga4_fp32,64,16,4,256,b64_ga4,float32,float32,float32,float32,float32,float32,124,123,cb256-r10,cb256-r10-s124-d123,256,10,,,,,,4,4,2,true,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,ddfd988e258f268333818af61cddb139c0fe01db4174baecedac1660353f8529,sha256:7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,last.pt_epoch4_final,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-flash-r10-s124-2026-05-19-17-43-20/gd-r10-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,true,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,8943045,2026-05-19T22:14:17.873500+00:00,3,,0.04493362084031105,0.99668359375,0.9852421875,1184198,,327680,mqar-vocab8192-pass1-seed123-rnq1-power0.01-4096x1024-n32,multiquery_ar,8192,4096,1024,1,32,16,true,123,true,0.01,,,completed,4096x1024,4096,1024,32,32;16;8;4;2;1,16,7870.7626953125,"b32:oom:oom:torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 5.00 GiB. GPU 0 has a total capacity of 10.75 GiB of which 3.64 GiB is free. Process 1214164 has 7.10 GiB memory in use. Of the allocated memory 6.72 GiB is allocated by PyTorch, and 197.86 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",same_gpu_same_dtype_same_runner_only,true,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,float32,float32,b64_ga4_fp32_official,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,1.841415286064148,0.699127197265625,1.841415286064148,0.699127197265625,21.642667293548584,00:00:21,7870.7626953125,7870.7626953125,9074.0,NVIDIA_GeForce_RTX_2080_Ti-11264MiB-cc7.5-driver550.120-torch2.6.0+cu118-cuda11.8,measured_current_host,1,1,NVIDIA GeForce RTX 2080 Ti,11264,7.5,GPU-0def3eeb-c2d0-4f49-ec2a-ebc1d8453b98,2.6.0+cu118,11.8,550.120,8eb730be36bbb0876ed83a332d364c65acb36b28,8eb730be36bbb0876ed83a332d364c65acb36b28,811e1ce5f140e97d93ad6f1adae07b95b4219143,docs/artifacts/longer-mqar/official-core-20260526,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/flash-r10-final.csv,tmp/20260526-longer-mqar-official-core/logs/batch-search-candidate-gd-r10-s124-d123-b64-ga4-fp32-noearly4ep-4096x1024-n32-b16-gpu1.log,,,,123,55274181d24158d3fe53491784d87fabe3a981427663df2ac8ed40876e72a1b8,"sha256(inputs,labels)",32x4096,32x4096,32,torch.int64/torch.int64,7a748a0cfb6fac43633bc0844a63ce2f0b6e0ce8eee27134cd213fb93c93f7cf,sha256,passed,true,,,,
