queue,machine,target,variant,gpu,pid,status,log,config_json,result_json,started_at,finished_at,status_path
2080ti-gpu0,2080ti,fixed-r4,fixed-r4,0,83806,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu0-20260630T120424Z/logs/fixed-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu0-20260630T120424Z/configs/fixed-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu0-20260630T120424Z/results/fixed-r4.json,2026-06-30T20:04:37+08:00,2026-06-30T20:49:37+08:00,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu0-20260630T120424Z/queue-status.tsv
2080ti-gpu1,2080ti,fixed-r2-baseline,fixed-r2-baseline,1,84207,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu1-20260630T121520Z/logs/fixed-r2-baseline.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu1-20260630T121520Z/configs/fixed-r2-baseline.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu1-20260630T121520Z/results/fixed-r2-baseline.json,2026-06-30T20:15:34+08:00,2026-06-30T21:40:34+08:00,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/2080ti-gpu1-20260630T121520Z/queue-status.tsv
3090-gpu0,3090,fixed-r4,fixed-r4,0,3619809,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/3090-gpu0-20260630T120424Z/logs/fixed-r4.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/3090-gpu0-20260630T120424Z/configs/fixed-r4.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/3090-gpu0-20260630T120424Z/results/fixed-r4.json,2026-06-30T12:04:35+00:00,2026-06-30T12:49:35+00:00,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-04-flash-vqg-default-dropout-fixed-r4-1ep-screen/outputs/3090-gpu0-20260630T120424Z/queue-status.tsv
