config,run_id,source,comparison_scope,gpu,seed,data_seed,num_heads,expand_v,batch_accum_profile,dtype_policy,actual_kernel_dtype,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.81613671875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.83619140625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.83297265625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.83710546875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99996875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.998625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999921875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999921875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99996875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999984375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999984375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999984375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.999984375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.922546875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9904375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.994375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9963125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9968125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9975625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.997671875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9978125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99759375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.999609375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.999734375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99978125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.999796875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99984375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9998125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.999828125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.922546875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9904375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.994375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9963125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9968125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9975625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.997671875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9978125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,1.0
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,1,mid_epoch,0.5,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.484265625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,2,epoch_end,1.0,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.73416015625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.77578125
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.80915234375
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.81613671875
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.83619140625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.83297265625
gdn-h2-ev10-usegate0-s124-d123,gdn-h2-ev10-s124-d123-b64-ga4-fp32-noearly4ep,20260520_gdn_h2_ev10_multiseed_followup,b64_ga4_fp32_official,0,124,123,2,10,b64_ga4,float32,float32,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.83710546875
