queue,machine,target,variant,gpu,pid,status,log,config_json,result_json,started_at,finished_at,status_path
injwarm-2080ti-gpu0-baseline-linear512,2080ti,baseline-r2,baseline-r2,0,115849,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/logs/baseline-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/configs/baseline-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/results/baseline-r2.json,2026-07-02T19:05:50+08:00,2026-07-02T21:25:50+08:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/queue-status.tsv
injwarm-2080ti-gpu0-baseline-linear512,2080ti,inj-warmup-linear512-r2,inj-warmup-linear512-r2,0,116631,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/logs/inj-warmup-linear512-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/configs/inj-warmup-linear512-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/results/inj-warmup-linear512-r2.json,2026-07-02T21:25:59+08:00,2026-07-02T23:45:59+08:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu0-baseline-linear512-20260702T110535Z/queue-status.tsv
injwarm-2080ti-gpu1-silent64linear512,2080ti,inj-warmup-silent64-linear512-r2,inj-warmup-silent64-linear512-r2,1,115864,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu1-silent64linear512-20260702T110535Z/logs/inj-warmup-silent64-linear512-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu1-silent64linear512-20260702T110535Z/configs/inj-warmup-silent64-linear512-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu1-silent64linear512-20260702T110535Z/results/inj-warmup-silent64-linear512-r2.json,2026-07-02T19:05:50+08:00,2026-07-02T21:25:50+08:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-2080ti-gpu1-silent64linear512-20260702T110535Z/queue-status.tsv
injwarm-3090-gpu0-all,3090,baseline-r2,baseline-r2,0,3679589,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/logs/baseline-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/configs/baseline-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/results/baseline-r2.json,2026-07-02T11:05:59+00:00,2026-07-02T12:40:59+00:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/queue-status.tsv
injwarm-3090-gpu0-all,3090,inj-warmup-linear512-r2,inj-warmup-linear512-r2,0,3681782,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/logs/inj-warmup-linear512-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/configs/inj-warmup-linear512-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/results/inj-warmup-linear512-r2.json,2026-07-02T12:41:06+00:00,2026-07-02T14:31:06+00:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/queue-status.tsv
injwarm-3090-gpu0-all,3090,inj-warmup-silent64-linear512-r2,inj-warmup-silent64-linear512-r2,0,3684044,completed,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/logs/inj-warmup-silent64-linear512-r2.log,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/configs/inj-warmup-silent64-linear512-r2.json,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/results/inj-warmup-silent64-linear512-r2.json,2026-07-02T14:31:13+00:00,2026-07-02T16:21:13+00:00,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/injwarm-3090-gpu0-all-20260702T110535Z/queue-status.tsv
