experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,read_topk,margin_top1_top2_mean,margin_top1_top2_p05,entropy_mean,selected_mass_mean,selected_mass_p05,unique_top1_ids,trace_path,trace_sha256
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,0,441,64,2,0.3896352266892791,0.02184927463531494,3.680791962891817,0.0367459240660537,0.016145505011081696,40,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_0/read_trace.jsonl,acb47d837a1d86f9c1743ac45e1042306953fe4fa984b04991ceeabc04df8a30
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,1,441,64,2,0.40360732935369015,0.013660013675689697,3.677742674946785,0.0371727405290585,0.016786983236670494,41,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_1/read_trace.jsonl,a082f86aeb31ec33d52f76a2c275b0db42bb25249cffae3d9e59ff79a7e896ed
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,128,441,64,2,1.4569358117878437,0.10193324089050293,2.368515051435679,0.4857996128266677,0.19273164868354797,14,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_128/read_trace.jsonl,2684872f029062a9d1abc907b63747d6de12ef533fe751ab13e6b56e00cd2184
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,16,441,64,2,0.44809680874459445,0.06757897138595581,3.575552638620138,0.05370659215259366,0.018535969778895378,36,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_16/read_trace.jsonl,219da4106609558cf679ab033d307b3a274f41a8e86d7fde4894e8d7eea67894
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,192,441,64,2,1.096084676682949,0.1584491729736328,2.2660907031968236,0.5195275424048305,0.35002684593200684,5,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_192/read_trace.jsonl,06c79a29853983d71e59c83a46768e7884713b67aeb4e3319a9432e6ff35f678
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,2,441,64,2,0.43068986386060715,0.019887447357177734,3.6735623106360435,0.03770175116369501,0.01749974489212036,40,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_2/read_trace.jsonl,64f716c11e0bd9e3371d74b308b48c58a30335385ccda6b040fc7f6d4dacfe72
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,24,441,64,2,0.43739973683841527,0.0337834358215332,3.4377105981111526,0.06728839225252159,0.025356514379382133,24,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_24/read_trace.jsonl,8cb155427e1ca26c487a282ab04175e3b71ec1982411542f388b4e5324436679
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,256,441,64,2,0.7109246179461479,0.0723729133605957,2.251664973795414,0.5136855500750244,0.33986276388168335,5,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_256/read_trace.jsonl,dd01ec4ea7f0d25d64a4f91b2c31d22b7ceede8362d33df58d0802ed970915e4
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,32,441,64,2,0.5972183896228671,0.04517173767089844,3.281365228816867,0.08732569497078657,0.04136306047439575,19,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_32/read_trace.jsonl,978efb7535cd3620bc6bd4c1188e951352e4f56c18af223724827aebc1e3df39
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,384,441,64,2,3.386035740375519,2.648026466369629,0.659400793723762,0.9038331964984536,0.8747804760932922,2,zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/train_step_384/read_trace.jsonl,f509f9232bdaae7533bf39d324fce1e047f967708f2ff50bf03538643bb9decb
