machine,optimizer_step,finite,automatic_pass,loss_abs,loss_trajectory_max_abs,loss_trajectory_relative_l2,parameter_max_abs,parameter_max_relative_l2,optimizer_max_abs,optimizer_max_relative_l2,forward_counts_equal,reference_elapsed_seconds,candidate_elapsed_seconds,source
3090,32,True,False,0.0,1.9073486328125e-06,4.608999404354108e-08,1.660408452153206e-05,0.0015516503481194377,3.725290298461914e-09,0.001088138553313911,True,1324.042769310996,188.76370223332196,zoology/experiments/flash_vqg/scripts/20260724-01-flash-vqg-gd-residual-efficiency/outputs/3090/trajectory/reference-vs-triton-32-128-512-v1.json
3090,128,True,False,0.0,1.9073486328125e-06,4.356480332035062e-08,3.390386700630188e-05,0.0004772263637278229,1.7242273315787315e-06,0.007967880927026272,True,1324.042769310996,188.76370223332196,zoology/experiments/flash_vqg/scripts/20260724-01-flash-vqg-gd-residual-efficiency/outputs/3090/trajectory/reference-vs-triton-32-128-512-v1.json
3090,512,True,False,0.01190158724784851,0.2630491256713867,0.00452116783708334,0.4850659668445587,0.39340654015541077,0.013177274726331234,1.4638292789459229,True,1324.042769310996,188.76370223332196,zoology/experiments/flash_vqg/scripts/20260724-01-flash-vqg-gd-residual-efficiency/outputs/3090/trajectory/reference-vs-triton-32-128-512-v1.json
