source_id,machine,model,config_family,seed,checkpoint_role,checkpoint_path,checkpoint_file_sha256,checkpoint_model_state_sha256,checkpoint_epoch,slice,accuracy,loss,dataset_hash,eval_batch_size,wall_clock_sec,peak_memory_mb,started_at_utc,ended_at_utc,status,gpu,gpu_name,dtype_policy,outer_model_dtype,GDN_KERNEL_DTYPE,TRITON_F32_DEFAULT,tf32_enabled,physical_event_id
flash-s124-last,2080ti,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,66b2fc85f7238d0ee656c115b7e0080383d2f4be741a000a7abecca1f640c471,2b99ca677e62d22e4f2a9fa4d0eae0f22c9720ee809236916ba77a45c46f19cc,4,8190x512,0.2731953125,6.039020374417305,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,32.05434203147888,8207.6796875,2026-07-24T22:07:19.057826+00:00,2026-07-24T22:07:51.987760+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-2b99ca677e62d22e-8190x512-n500-b16
flash-s124-last,2080ti,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,66b2fc85f7238d0ee656c115b7e0080383d2f4be741a000a7abecca1f640c471,2b99ca677e62d22e4f2a9fa4d0eae0f22c9720ee809236916ba77a45c46f19cc,4,8190x2047,0.0055857352222765016,10.92764613032341,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,32.91657900810242,8207.6796875,2026-07-24T22:07:51.993953+00:00,2026-07-24T22:08:25.809909+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-2b99ca677e62d22e-8190x2047-n500-b16
flash-s124-best,2080ti,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,3afd3be0cc3482799a38caa79760e4cc4a042732cfaec60bdd12dadd9caec677,1e81fb42d69fe7dab4000df549f97d7e65c6f413b9e5a27b9a0d85b4fae990c8,3,1024x256,0.9223359375,0.688281774520874,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,11.574082374572754,2061.3359375,2026-07-24T22:04:41.249541+00:00,2026-07-24T22:04:53.672902+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-1e81fb42d69fe7da-1024x256-n500-b32
flash-s124-best,2080ti,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,3afd3be0cc3482799a38caa79760e4cc4a042732cfaec60bdd12dadd9caec677,1e81fb42d69fe7dab4000df549f97d7e65c6f413b9e5a27b9a0d85b4fae990c8,3,2048x512,0.55973046875,2.631263390183449,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,13.079618692398071,4110.1171875,2026-07-24T22:04:53.678583+00:00,2026-07-24T22:05:07.613309+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-1e81fb42d69fe7da-2048x512-n500-b32
flash-s124-best,2080ti,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,3afd3be0cc3482799a38caa79760e4cc4a042732cfaec60bdd12dadd9caec677,1e81fb42d69fe7dab4000df549f97d7e65c6f413b9e5a27b9a0d85b4fae990c8,3,4096x1024,0.142392578125,6.300000995397568,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,17.644052267074585,8207.6796875,2026-07-24T22:05:07.619558+00:00,2026-07-24T22:05:26.120649+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-1e81fb42d69fe7da-4096x1024-n500-b32
flash-s124-best,2080ti,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,3afd3be0cc3482799a38caa79760e4cc4a042732cfaec60bdd12dadd9caec677,1e81fb42d69fe7dab4000df549f97d7e65c6f413b9e5a27b9a0d85b4fae990c8,3,8190x512,0.339484375,5.135512977838516,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,32.88789987564087,8207.6796875,2026-07-24T22:05:26.126152+00:00,2026-07-24T22:05:59.873911+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-1e81fb42d69fe7da-8190x512-n500-b16
flash-s124-best,2080ti,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,3afd3be0cc3482799a38caa79760e4cc4a042732cfaec60bdd12dadd9caec677,1e81fb42d69fe7dab4000df549f97d7e65c6f413b9e5a27b9a0d85b4fae990c8,3,8190x2047,0.014347826086956521,9.943826854228973,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,33.25701546669006,8207.6796875,2026-07-24T22:05:59.879394+00:00,2026-07-24T22:06:34.013404+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-1e81fb42d69fe7da-8190x2047-n500-b16
gdn-s124-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,b5732f7001f6c35089254ab51fa2d0ee5a1c280b7a416ea24843e2f427399dbe,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,1024x256,0.96659375,1.192404419183731,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,26.004449605941772,2061.97412109375,2026-07-24T22:14:25.813499+00:00,2026-07-24T22:14:52.665058+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-1024x256-n500-b32
gdn-s124-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,b5732f7001f6c35089254ab51fa2d0ee5a1c280b7a416ea24843e2f427399dbe,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,2048x512,0.46961328125,4.132285922765732,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,30.778228998184204,4110.72412109375,2026-07-24T22:14:52.672263+00:00,2026-07-24T22:15:24.319779+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-2048x512-n500-b32
gdn-s124-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,b5732f7001f6c35089254ab51fa2d0ee5a1c280b7a416ea24843e2f427399dbe,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,4096x1024,0.072962890625,7.286028623580933,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,43.64478635787964,8208.22412109375,2026-07-24T22:15:24.326799+00:00,2026-07-24T22:16:08.850730+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-4096x1024-n500-b32
gdn-s124-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,b5732f7001f6c35089254ab51fa2d0ee5a1c280b7a416ea24843e2f427399dbe,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,8190x512,0.2913359375,5.4427565932273865,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,50.03737282752991,8208.22412109375,2026-07-24T22:16:08.858100+00:00,2026-07-24T22:16:59.766995+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-8190x512-n500-b16
gdn-s124-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/last.pt,b5732f7001f6c35089254ab51fa2d0ee5a1c280b7a416ea24843e2f427399dbe,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,8190x2047,0.0033082559843673667,9.044895827770233,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,49.77029252052307,8208.22412109375,2026-07-24T22:16:59.774126+00:00,2026-07-24T22:17:50.411035+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-8190x2047-n500-b16
gdn-s124-best,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,1d77d3e223e95f4895ed942742e62df61ef30d4be4ef6ada39aba5da60067a63,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,1024x256,0.96659375,1.192404419183731,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,26.004449605941772,2061.97412109375,2026-07-24T22:14:25.813499+00:00,2026-07-24T22:14:52.665058+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-1024x256-n500-b32
gdn-s124-best,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,1d77d3e223e95f4895ed942742e62df61ef30d4be4ef6ada39aba5da60067a63,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,2048x512,0.46961328125,4.132285922765732,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,30.778228998184204,4110.72412109375,2026-07-24T22:14:52.672263+00:00,2026-07-24T22:15:24.319779+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-2048x512-n500-b32
gdn-s124-best,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,1d77d3e223e95f4895ed942742e62df61ef30d4be4ef6ada39aba5da60067a63,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,4096x1024,0.072962890625,7.286028623580933,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,43.64478635787964,8208.22412109375,2026-07-24T22:15:24.326799+00:00,2026-07-24T22:16:08.850730+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-4096x1024-n500-b32
gdn-s124-best,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,1d77d3e223e95f4895ed942742e62df61ef30d4be4ef6ada39aba5da60067a63,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,8190x512,0.2913359375,5.4427565932273865,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,50.03737282752991,8208.22412109375,2026-07-24T22:16:08.858100+00:00,2026-07-24T22:16:59.766995+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-8190x512-n500-b16
gdn-s124-best,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s124-fixedinit-s124-d123-b64ga4-formal/best.pt,1d77d3e223e95f4895ed942742e62df61ef30d4be4ef6ada39aba5da60067a63,ce5133589a6175ef516691cb31fa73d1152bf6a00f5c24c4171cbc869ff4d44e,4,8190x2047,0.0033082559843673667,9.044895827770233,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,49.77029252052307,8208.22412109375,2026-07-24T22:16:59.774126+00:00,2026-07-24T22:17:50.411035+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-ce5133589a6175ef-8190x2047-n500-b16
flash-s125-last,2080ti,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,f83cd2b1d9235888c8b92db8d9517d5fefa3067dfdcb261ca164e34aaf5b1771,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,1024x256,0.971484375,0.32772785797715187,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,11.447587728500366,2061.3359375,2026-07-24T22:08:25.816729+00:00,2026-07-24T22:08:38.140488+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-1024x256-n500-b32
flash-s125-last,2080ti,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,f83cd2b1d9235888c8b92db8d9517d5fefa3067dfdcb261ca164e34aaf5b1771,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,2048x512,0.8087109375,1.2511509731411934,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,13.271910667419434,4110.1171875,2026-07-24T22:08:38.147160+00:00,2026-07-24T22:08:52.298117+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-2048x512-n500-b32
flash-s125-last,2080ti,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,f83cd2b1d9235888c8b92db8d9517d5fefa3067dfdcb261ca164e34aaf5b1771,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,4096x1024,0.4252890625,3.1296537965536118,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,17.503571271896362,8207.6796875,2026-07-24T22:08:52.304466+00:00,2026-07-24T22:09:10.663084+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-4096x1024-n500-b32
flash-s125-last,2080ti,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,f83cd2b1d9235888c8b92db8d9517d5fefa3067dfdcb261ca164e34aaf5b1771,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,8190x512,0.6818046875,1.8923767805099487,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,32.36114239692688,8207.6796875,2026-07-24T22:09:10.669550+00:00,2026-07-24T22:09:43.912586+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-8190x512-n500-b16
flash-s125-last,2080ti,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,f83cd2b1d9235888c8b92db8d9517d5fefa3067dfdcb261ca164e34aaf5b1771,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,8190x2047,0.13614557889594528,5.34510250389576,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,32.77733564376831,8207.6796875,2026-07-24T22:09:43.919208+00:00,2026-07-24T22:10:17.567863+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-8190x2047-n500-b16
flash-s125-best,2080ti,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,4a455c3adf9d332d3ea3f4e5f88af9d39d5cbd1276cc3284b16accfffe7dd086,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,1024x256,0.971484375,0.32772785797715187,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,11.447587728500366,2061.3359375,2026-07-24T22:08:25.816729+00:00,2026-07-24T22:08:38.140488+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-1024x256-n500-b32
flash-s125-best,2080ti,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,4a455c3adf9d332d3ea3f4e5f88af9d39d5cbd1276cc3284b16accfffe7dd086,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,2048x512,0.8087109375,1.2511509731411934,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,13.271910667419434,4110.1171875,2026-07-24T22:08:38.147160+00:00,2026-07-24T22:08:52.298117+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-2048x512-n500-b32
flash-s125-best,2080ti,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,4a455c3adf9d332d3ea3f4e5f88af9d39d5cbd1276cc3284b16accfffe7dd086,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,4096x1024,0.4252890625,3.1296537965536118,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,17.503571271896362,8207.6796875,2026-07-24T22:08:52.304466+00:00,2026-07-24T22:09:10.663084+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-4096x1024-n500-b32
flash-s125-best,2080ti,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,4a455c3adf9d332d3ea3f4e5f88af9d39d5cbd1276cc3284b16accfffe7dd086,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,8190x512,0.6818046875,1.8923767805099487,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,32.36114239692688,8207.6796875,2026-07-24T22:09:10.669550+00:00,2026-07-24T22:09:43.912586+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-8190x512-n500-b16
flash-s125-best,2080ti,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/flash-s125-fixedinit-s124-d123-b64ga4-formal/best.pt,4a455c3adf9d332d3ea3f4e5f88af9d39d5cbd1276cc3284b16accfffe7dd086,a20416e8b550e3a7f9737ceb1f5ab404a34bbefcceb7e6b470f0cedb5f45f801,4,8190x2047,0.13614557889594528,5.34510250389576,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,32.77733564376831,8207.6796875,2026-07-24T22:09:43.919208+00:00,2026-07-24T22:10:17.567863+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a20416e8b550e3a7-8190x2047-n500-b16
gdn-s125-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,c5548f8d6b65a1eaf619f546e41054db714b23c0c6e75476c75602a3d568e873,3a63310d1b4252131564e42a922c2502ec6b9e4e558666600f42911f02bc9d84,4,1024x256,0.9710859375,1.166129358112812,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,25.9225857257843,2061.97412109375,2026-07-24T22:17:50.418260+00:00,2026-07-24T22:18:17.211597+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-3a63310d1b425213-1024x256-n500-b32
gdn-s125-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,c5548f8d6b65a1eaf619f546e41054db714b23c0c6e75476c75602a3d568e873,3a63310d1b4252131564e42a922c2502ec6b9e4e558666600f42911f02bc9d84,4,2048x512,0.47774609375,4.102257311344147,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,31.016780853271484,4110.72412109375,2026-07-24T22:18:17.582660+00:00,2026-07-24T22:18:49.445497+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-3a63310d1b425213-2048x512-n500-b32
gdn-s125-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,c5548f8d6b65a1eaf619f546e41054db714b23c0c6e75476c75602a3d568e873,3a63310d1b4252131564e42a922c2502ec6b9e4e558666600f42911f02bc9d84,4,4096x1024,0.069318359375,7.295453488826752,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,43.973358154296875,8208.22412109375,2026-07-24T22:18:49.452613+00:00,2026-07-24T22:19:34.284344+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-3a63310d1b425213-4096x1024-n500-b32
gdn-s125-last,2080ti,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-2080ti/20260725-01-current-baselines-longer-mqar-2080ti-formal/gdn-s125-fixedinit-s124-d123-b64ga4-formal/last.pt,c5548f8d6b65a1eaf619f546e41054db714b23c0c6e75476c75602a3d568e873,3a63310d1b4252131564e42a922c2502ec6b9e4e558666600f42911f02bc9d84,4,8190x512,0.293640625,5.4364509880542755,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,49.75095725059509,8208.22412109375,2026-07-24T22:19:34.291851+00:00,2026-07-24T22:20:24.926107+00:00,completed,1,NVIDIA GeForce RTX 2080 Ti,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-3a63310d1b425213-8190x512-n500-b16
