accuracy,aggregate_accuracy,aggregate_loss,config_group,dataset_hash,eval_batch_size,eval_mode,eval_status,failure_detail,failure_type,input_seq_len,log_path,loss,num_examples,num_kv_pairs,peak_memory_mb,source_batch_accum_profile,source_dynamic_capacity_total,source_expand_k,source_expand_v,source_model_family,source_run_id,source_trainable_params,wall_clock_sec
0.8998359375,0.8998359375,1.5558497905731201,gdnxk-h2-ek8-ev2-kblocked-ieee,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8,formal,completed,,,1024,artifacts/fla-kblocked-kernel/longer-mqar-ek8-ev2-20260528T072627Z/tmp/logs/formal-gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z-1024x256-n500-b8-gpu0.log,1.5558497905731201,500,256,549.92919921875,b64_ga4,131072,8,2,gdn,gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z,1404422,24.431718111038208
0.2035859375,0.2035859375,5.12162971496582,gdnxk-h2-ek8-ev2-kblocked-ieee,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8,formal,completed,,,2048,artifacts/fla-kblocked-kernel/longer-mqar-ek8-ev2-20260528T072627Z/tmp/logs/formal-gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z-2048x512-n500-b8-gpu0.log,5.12162971496582,500,512,1037.86083984375,b64_ga4,131072,8,2,gdn,gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z,1404422,21.45563054084778
0.00701953125,0.00701953125,8.496354103088379,gdnxk-h2-ek8-ev2-kblocked-ieee,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,8,formal,completed,,,4096,artifacts/fla-kblocked-kernel/longer-mqar-ek8-ev2-20260528T072627Z/tmp/logs/formal-gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z-4096x1024-n500-b8-gpu0.log,8.496354103088379,500,1024,2062.23583984375,b64_ga4,131072,8,2,gdn,gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z,1404422,24.1267991065979
0.121328125,0.121328125,6.783286094665527,gdnxk-h2-ek8-ev2-kblocked-ieee,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,8,formal,completed,,,8190,artifacts/fla-kblocked-kernel/longer-mqar-ek8-ev2-20260528T072627Z/tmp/logs/formal-gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z-8190x512-n500-b8-gpu0.log,6.783286094665527,500,512,4110.98583984375,b64_ga4,131072,8,2,gdn,gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z,1404422,37.32922339439392
0.00047191011235955056,0.00047191011235955056,9.860540390014648,gdnxk-h2-ek8-ev2-kblocked-ieee,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,8,formal,completed,,,8190,artifacts/fla-kblocked-kernel/longer-mqar-ek8-ev2-20260528T072627Z/tmp/logs/formal-gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z-8190x2047-n500-b8-gpu0.log,9.860540390014648,500,2047,4110.98583984375,b64_ga4,131072,8,2,gdn,gdnxk-h2-ek8-ev2-s123-d123-b64-ga4-fp32-noearly4ep-kblocked-ieee-20260528T070753Z,1404422,32.601046085357666
