machine,target,variant,file_count,combined_content_sha256,expected_combined_content_sha256,match_expected,path,sha256,checkpoint,expected_model_state_sha256,embedded_model_state_sha256,actual_model_state_sha256,match_embedded
2080ti,fixed-r4,fixed-r4,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/2080ti-gpu0-20260630T051506Z/cache-hash.json,06d4028350a71fc73ec8e9dfc0e5621487e20bd2a5112849f3a30cee8c399baa,,,,,
2080ti,fixed-r4,fixed-r4,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/2080ti-preflight/cache-hash.json,af1ab71f66e9bdd290aa07cdcaa907a816e7973c287cafe8aad0c0af57475695,,,,,
3090,fixed-r4,fixed-r4,13,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,d9098e876a036b8cb90a7186174fd827e0f5b422482266772850069c905bd8c8,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/3090-preflight/cache-hash.json,5be042418944613e3207b7d797aa934f2cf1bbf562fa79cb27ba2c8fd5e5cdfc,,,,,
2080ti,,,,,,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/2080ti-gpu0-20260630T051506Z/init-verify.json,57203c68f62217e0f404bfffa5dd057f5dd2881f4c56dc7b2a8ebbf4a98f3983,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True
2080ti,,,,,,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/2080ti-preflight/init-verify.json,b34693ab41f10c40581f64da2d678abe3776004a57defef5d04a39aec5b01df2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True
3090,,,,,,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/3090-preflight/init-verify.json,aae5912e255f0a59df2c0a636c443e748903149c89a2f4e568686f100b1c0414,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260630-03-flash-vqg-s124-fixed-r4-4ep-confirm/outputs/canonical-init/cb64r16-s124-init.pt,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,2a1107bf22d0804ed485ab94bdc7af8004ef7b892a60c2967f842ba0f4b4efb0,True
