accuracy,cuda_device,dataset_hash,eval_event_id,eval_mode,eval_status,failure_detail,failure_type,gpu,gpu_name,input_seq_len,num_kv_pairs,repro_check_accuracy_delta_abs,repro_check_accuracy_match,repro_check_dataset_hash_match,source_config,source_config_family,source_model_family,source_seed
0.7914921875,0,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fla-kblocked-ek16-ev1-retry-ieee-longer-mqar-20260528:formal:gdnxk-h2-ek16-ev1-s123-d123-b64-ga4-fp32-noearly4ep-retry-ieee-20260528T020346Z:1024x256:n500,formal,completed,,,0,NVIDIA GeForce RTX 3090,1024,256,,,,gdnxk-h2-ek16-ev1-kblocked-ieee-s123-d123,gdnxk-h2-ek16-ev1-kblocked-ieee,gdn,123
0.09275390625,0,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fla-kblocked-ek16-ev1-retry-ieee-longer-mqar-20260528:formal:gdnxk-h2-ek16-ev1-s123-d123-b64-ga4-fp32-noearly4ep-retry-ieee-20260528T020346Z:2048x512:n500,formal,completed,,,0,NVIDIA GeForce RTX 3090,2048,512,,,,gdnxk-h2-ek16-ev1-kblocked-ieee-s123-d123,gdnxk-h2-ek16-ev1-kblocked-ieee,gdn,123
0.002947265625,0,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fla-kblocked-ek16-ev1-retry-ieee-longer-mqar-20260528:formal:gdnxk-h2-ek16-ev1-s123-d123-b64-ga4-fp32-noearly4ep-retry-ieee-20260528T020346Z:4096x1024:n500,formal,completed,,,0,NVIDIA GeForce RTX 3090,4096,1024,,,,gdnxk-h2-ek16-ev1-kblocked-ieee-s123-d123,gdnxk-h2-ek16-ev1-kblocked-ieee,gdn,123
0.062453125,0,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fla-kblocked-ek16-ev1-retry-ieee-longer-mqar-20260528:formal:gdnxk-h2-ek16-ev1-s123-d123-b64-ga4-fp32-noearly4ep-retry-ieee-20260528T020346Z:8190x512:n500,formal,completed,,,0,NVIDIA GeForce RTX 3090,8190,512,,,,gdnxk-h2-ek16-ev1-kblocked-ieee-s123-d123,gdnxk-h2-ek16-ev1-kblocked-ieee,gdn,123
0.0005295554469956033,0,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fla-kblocked-ek16-ev1-retry-ieee-longer-mqar-20260528:formal:gdnxk-h2-ek16-ev1-s123-d123-b64-ga4-fp32-noearly4ep-retry-ieee-20260528T020346Z:8190x2047:n500,formal,completed,,,0,NVIDIA GeForce RTX 3090,8190,2047,,,,gdnxk-h2-ek16-ev1-kblocked-ieee-s123-d123,gdnxk-h2-ek16-ev1-kblocked-ieee,gdn,123
