source_id,machine,model,config_family,seed,checkpoint_role,checkpoint_path,checkpoint_file_sha256,checkpoint_model_state_sha256,checkpoint_epoch,slice,accuracy,loss,dataset_hash,eval_batch_size,wall_clock_sec,peak_memory_mb,started_at_utc,ended_at_utc,status,gpu,gpu_name,dtype_policy,outer_model_dtype,GDN_KERNEL_DTYPE,TRITON_F32_DEFAULT,tf32_enabled,physical_event_id
flash-s124-last,3090,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,1024x256,0.962140625,0.36689954064786434,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,9.807032346725464,2061.3359375,2026-07-25T07:26:59.075665+00:00,2026-07-25T07:27:09.743684+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-1024x256-n500-b32
flash-s124-last,3090,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,2048x512,0.7778125,1.3619081676006317,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,11.649227142333984,4110.1171875,2026-07-25T07:27:09.750147+00:00,2026-07-25T07:27:22.229528+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-2048x512-n500-b32
flash-s124-last,3090,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,4096x1024,0.389646484375,3.324687749147415,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,15.97628402709961,8207.6796875,2026-07-25T07:27:22.235035+00:00,2026-07-25T07:27:39.140711+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-4096x1024-n500-b32
flash-s124-last,3090,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x512,0.63233984375,2.1276502162218094,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,28.410492181777954,8207.6796875,2026-07-25T07:27:39.147686+00:00,2026-07-25T07:28:08.425134+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x512-n500-b16
flash-s124-last,3090,flash,cb64-r16-joint,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x2047,0.11985930630190522,5.596842899918556,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,28.025763511657715,8207.6796875,2026-07-25T07:28:08.430938+00:00,2026-07-25T07:28:37.379969+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x2047-n500-b16
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,1024x256,0.962140625,0.36689954064786434,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,9.807032346725464,2061.3359375,2026-07-25T07:26:59.075665+00:00,2026-07-25T07:27:09.743684+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-1024x256-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,2048x512,0.7778125,1.3619081676006317,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,11.649227142333984,4110.1171875,2026-07-25T07:27:09.750147+00:00,2026-07-25T07:27:22.229528+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-2048x512-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,4096x1024,0.389646484375,3.324687749147415,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,15.97628402709961,8207.6796875,2026-07-25T07:27:22.235035+00:00,2026-07-25T07:27:39.140711+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-4096x1024-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x512,0.63233984375,2.1276502162218094,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,28.410492181777954,8207.6796875,2026-07-25T07:27:39.147686+00:00,2026-07-25T07:28:08.425134+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x512-n500-b16
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x2047,0.11985930630190522,5.596842899918556,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,28.025763511657715,8207.6796875,2026-07-25T07:28:08.430938+00:00,2026-07-25T07:28:37.379969+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x2047-n500-b16
